architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
hifigan_v2,fp16_weights,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,0.0004926778399755096,0.017172575623552972,0.0007494726444979522,0.95,-0.000979662307074164,0.001965017987025183,higher_is_better
hifigan_v2,fp16_weights,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,3.334309887888282e-06,5.19353955587131e-05,2.2666464894788205e-06,0.95,-1.1185205791455166e-06,7.78714035492208e-06,higher_is_better
hifigan_v2,fp16_weights,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-0.0007782305611504458,0.0005346301355214439,2.3333172046014437e-05,0.95,-0.0008240686130307477,-0.0007323925092701439,lower_is_better
hifigan_v2,fp16_weights,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-0.001172507452586344,0.0008309193784923922,3.626429474616238e-05,0.95,-0.001243748714627314,-0.001101266190545374,lower_is_better
hifigan_v2,fp16_weights,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,-0.11476148398356867,0.05619762031079227,0.002452665228100889,0.95,-0.11957974854481183,-0.1099432194223255,lower_is_better
hifigan_v2,fp16_weights,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-0.01652362036326576,0.012468843685336024,0.0005441849525392807,0.95,-0.01759267252804573,-0.015454568198485792,lower_is_better
hifigan_v2,fp16_weights,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.0007263350108313018,0.007732500007046281,0.0003374739675574872,0.95,-0.0013893031320385395,-6.336688962406412e-05,higher_is_better
hifigan_v2,onnx_fp32,cpu,baseline_cpu,pesq,utterance,mean_within_label_before_pairing,525,-0.0001288793957422681,0.0026408600180624665,0.00011525658031003525,0.95,-0.0003553011226030187,9.754233111848254e-05,higher_is_better
hifigan_v2,onnx_fp32,cpu,baseline_cpu,stoi,utterance,mean_within_label_before_pairing,525,5.942678707645162e-09,1.3486752019373737e-07,5.886101143607493e-09,0.95,-5.620575918057173e-09,1.7505933333347497e-08,higher_is_better
hifigan_v2,onnx_fp32,cpu,baseline_cpu,mel_error,utterance,mean_within_label_before_pairing,525,-5.6766328251779356e-11,1.6897402454185457e-07,7.3746310280416615e-09,0.95,-1.4544240169991992e-08,1.4430707513488432e-08,lower_is_better
hifigan_v2,onnx_fp32,cpu,baseline_cpu,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-2.694508386191785e-08,4.8456820415743e-07,2.1148290237335603e-08,0.95,-6.849093211465278e-08,1.4600764390817078e-08,lower_is_better
hifigan_v2,onnx_fp32,cpu,baseline_cpu,mcd,utterance,mean_within_label_before_pairing,525,4.78813150175754e-06,1.6286225126640362e-05,7.107891374087736e-07,0.95,3.3917851630665843e-06,6.184477840448496e-06,lower_is_better
hifigan_v2,onnx_fp32,cpu,baseline_cpu,las_rmse,utterance,mean_within_label_before_pairing,525,3.620934864774957e-07,2.0700889750567126e-05,9.034608974753274e-07,0.95,-1.4127568171430094e-06,2.136943790098001e-06,lower_is_better
hifigan_v2,onnx_fp32,cpu,baseline_cpu,utmos_strong,utterance,mean_within_label_before_pairing,525,-2.0938449435634186e-06,2.1166003422009197e-05,9.237601222957285e-07,0.95,-3.908573105137077e-06,-2.791167819897599e-07,higher_is_better
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,pesq,utterance,mean_within_label_before_pairing,525,-0.786855353098067,0.1403702312979183,0.006126259145154001,0.95,-0.7988903984821218,-0.7748203077140121,higher_is_better
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,stoi,utterance,mean_within_label_before_pairing,525,-0.016170152503878706,0.006752028168930098,0.0002946826683675834,0.95,-0.01674905705291392,-0.01559124795484349,higher_is_better
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,mel_error,utterance,mean_within_label_before_pairing,525,0.5789242045652299,0.10131202168792501,0.00442161912565642,0.95,0.5702379270853792,0.5876104820450805,lower_is_better
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.7259254497195048,0.12431879143527871,0.005425716876738976,0.95,0.7152666206844585,0.7365842787545511,lower_is_better
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,mcd,utterance,mean_within_label_before_pairing,525,22.45103409127522,2.7276821071599624,0.11904580693178263,0.95,22.217168422967873,22.684899759582564,lower_is_better
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,las_rmse,utterance,mean_within_label_before_pairing,525,7.6192906909518765,1.181839598934128,0.05157970877535136,0.95,7.51796227481742,7.720619107086333,lower_is_better
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.5776056630270822,0.20013297277192488,0.008734519016989352,0.95,-0.5947646388860302,-0.5604466871681342,higher_is_better
hifigan_v2,pruned_50,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.5738870651759799,0.12015491513726273,0.005243990416547636,0.95,-0.5841888923043054,-0.5635852380476544,higher_is_better
hifigan_v2,pruned_50,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.05275309287345974,0.006455080693818316,0.0002817228180616238,0.95,-0.053306537776909094,-0.05219964797001039,higher_is_better
hifigan_v2,pruned_50,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.33623396992683413,0.014593456885322632,0.0006369106745530044,0.95,0.3349827579404953,0.33748518191317295,lower_is_better
hifigan_v2,pruned_50,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.5105792664724683,0.03438088500254943,0.0015005048379405218,0.95,0.5076315224421015,0.5135270105028351,lower_is_better
hifigan_v2,pruned_50,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,27.60330444042143,1.378153064361574,0.06014753082545011,0.95,27.485144524872357,27.7214643559705,lower_is_better
hifigan_v2,pruned_50,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,3.6637355798388285,0.21900124543504942,0.009557997947578249,0.95,3.6449588783715394,3.6825122813061175,lower_is_better
hifigan_v2,pruned_50,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.9493922529523335,0.2744437868684176,0.011977708831760489,0.95,-0.9729224801222467,-0.9258620257824204,higher_is_better
hifigan_v2,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.00014489567469037502,0.003831718813334177,0.0001672299190846689,0.95,-0.00047341910441630036,0.00018362775503555029,higher_is_better
hifigan_v2,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-5.561385916196841e-07,7.2891102941587345e-06,3.181228540177546e-07,0.95,-1.1810914209229053e-06,6.881423768353712e-08,higher_is_better
hifigan_v2,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-6.522829570475616e-07,1.5538550004573413e-05,6.78157919864896e-07,0.95,-1.9845252193727342e-06,6.799593052776108e-07,lower_is_better
hifigan_v2,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-4.1674053858253315e-07,2.0848297010698118e-05,9.09894277737578e-07,0.95,-2.2042292274875253e-06,1.3707481503224591e-06,lower_is_better
hifigan_v2,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,-9.43596610186588e-05,0.0015105541963490025,6.592598996288087e-05,0.95,-0.00022387136830900878,3.515204627169117e-05,lower_is_better
hifigan_v2,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-5.035703144377481e-05,0.0008663833383646859,3.781206884671154e-05,0.95,-0.00012463889805321282,2.39248351656632e-05,lower_is_better
hifigan_v2,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,1.8705943274129414e-05,0.0007228336152889796,3.154704530400322e-05,0.95,-4.326827508175579e-05,8.068016163001461e-05,higher_is_better
