run_id,date,architecture_name,dataset_name,variant_name,lane,seed,status,parameter_count,residual_parameter_count,model_size_megabytes,deployable_size_megabytes,macs_per_second_audio,real_time_factor,latency_p50_ms,latency_p95_ms,peak_host_memory_megabytes,mel_error,multi_resolution_stft_error,pesq,stoi,mcd,f0_rmse_cents,periodicity_rmse,vuv_f1,utmos_strong,las_rmse,test_utterance_count,timed_utterance_count,rtf_warmup_iterations,rtf_repetitions_executed,pesq_failure_count,stoi_failure_count,mel_error_failure_count,multi_resolution_stft_error_failure_count,mcd_failure_count,las_rmse_failure_count,utmos_strong_failure_count,session_build_seconds,mac_status,group_pesq_delta,group_rtf_speedup,group_size_ratio,classification,classification_basis
s2_hifigan_v2_baseline_b200_s42_20260721_1918,2026-07-21,hifigan_v2,ljspeech,baseline_b200,b200,42,completed,928514.0,928514.0,3.5419998168945312,3.6471357345581055,1.655955456,0.0008787327234096253,4.49606990814209,13.376762390136719,7144.6875,0.3935938837414696,1.2704947725931803,2.4556140504564556,0.9453456703433988,15.176836271397683,42.2812119557826,0.16053022671652784,0.9320723165972397,4.012583835238502,10.051817719595773,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v2_baseline_b200_s43_20260721_1918,2026-07-22,hifigan_v2,ljspeech,baseline_b200,b200,43,completed,928514.0,928514.0,3.5419998168945312,3.6471357345581055,1.655955456,0.000974249735472232,5.624585151672363,9.755927085876465,7293.26171875,0.3935937367734455,1.2704946254548573,2.455624975476946,0.945345625003821,15.176794341311743,42.21577327528747,0.1605297761961869,0.9321239576950081,4.012587980996995,10.05181575411842,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v2_baseline_b200_s44_20260721_1918,2026-07-21,hifigan_v2,ljspeech,baseline_b200,b200,44,completed,928514.0,928514.0,3.5419998168945312,3.6471357345581055,1.655955456,0.0007409124846167171,4.475976467132568,6.869263172149658,7175.27734375,0.3935938837414696,1.2704947725931803,2.4556140504564556,0.9453456703433988,15.176836271397683,42.26381723653683,0.16053017417701815,0.9321491918978926,4.012581449236189,10.051817719595773,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v2_baseline_cpu_s42_20260721_0649,2026-07-21,hifigan_v2,ljspeech,baseline_cpu,cpu,42,completed,928514.0,928514.0,3.5419998168945312,3.6440229415893555,1.655955456,0.025297347954854305,169.9183807373047,229.73965454101562,9791.55078125,0.39361910422643026,1.270514572234381,2.4551447541373115,0.9453422856695985,15.181466682777518,42.29530072147865,0.16062122776882026,0.9320634511092036,4.01197137423924,10.05198331378755,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v2_baseline_cpu_s43_20260721_0649,2026-07-21,hifigan_v2,ljspeech,baseline_cpu,cpu,43,completed,928514.0,928514.0,3.5419998168945312,3.6440229415893555,1.655955456,0.03879445607739908,261.76165771484375,367.25885009765625,9583.36328125,0.39361911416053774,1.2705145724614462,2.454973117737543,0.9453422895087614,15.181467081633523,42.22444681489839,0.16062042713410252,0.9321144161353544,4.0119694850558325,10.051983519054595,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v2_baseline_cpu_s44_20260721_0649,2026-07-21,hifigan_v2,ljspeech,baseline_cpu,cpu,44,completed,928514.0,928514.0,3.5419998168945312,3.6440229415893555,1.655955456,0.024404821424310018,165.5915985107422,221.34469604492188,9978.578125,0.39361910422643026,1.270514572234381,2.4551447541373115,0.9453422856695985,15.181466682777518,42.28474453497013,0.16062122776882026,0.9321571827953254,4.01197137423924,10.05198331378755,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v2_fp16_weights_s42_20260721_1443,2026-07-21,hifigan_v2,ljspeech,fp16_weights,b200,42,completed,928514.0,928514.0,1.7709999084472656,1.8805341720581055,1.655955456,0.0010975210043660262,6.735948085784912,8.69597339630127,8919.2109375,0.39281568436395553,1.2693218235742478,2.456073208309355,0.9453490104388386,15.061980045632309,42.29454778433486,0.16056479351892644,0.9320740487141702,4.011842172713507,10.035282336643764,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0004926778399756415,1.014390333530135,0.5156194638546829,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v2_fp16_weights_s43_20260721_1443,2026-07-21,hifigan_v2,ljspeech,fp16_weights,b200,43,completed,928514.0,928514.0,1.7709999084472656,1.8805341720581055,1.655955456,0.0007915479835793766,4.347263813018799,8.776511192321777,8849.84765625,0.39281564298130217,1.269323099454244,2.456129637218657,0.945348958003263,15.062117056853065,42.23222339565998,0.16057111810103658,0.9321283357190169,4.01186419078282,10.0353154700143,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0004926778399756415,1.014390333530135,0.5156194638546829,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v2_fp16_weights_s44_20260721_1443,2026-07-21,hifigan_v2,ljspeech,fp16_weights,b200,44,completed,928514.0,928514.0,1.7709999084472656,1.8805341720581055,1.655955456,0.0006680284702605285,4.1980695724487305,5.689064025878906,8787.1015625,0.3928154852276757,1.2693217252549671,2.456128264381772,0.9453490001781806,15.062085329671026,42.28329464649382,0.16057111201619229,0.9321446113087353,4.011867896942865,10.035282525562105,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0004926778399756415,1.014390333530135,0.5156194638546829,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v2_onnx_fp32_s42_20260721_0649,2026-07-21,hifigan_v2,ljspeech,onnx_fp32,cpu,42,completed,925985.0,0.0,0.0,3.5789785385131836,0.0,0.013053420523156745,88.77296447753906,123.72721862792969,11350.609375,0.3936190849258786,1.2705145175116404,2.4549581155322846,0.9453422957114861,15.181467645052491,42.295070214079374,0.1606204199042136,0.9320634511092036,4.01196546236674,10.051983446393693,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023500681000001578,partial,-0.00012887939574213192,2.070597817913408,0.9821503859556376,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
