unique_id,date,architecture_name,dataset_name,variant_name,seed,hyperparameters_summary,parameter_count,model_size_megabytes,real_time_factor,mel_error,pesq,stoi,interpretation_notes
melgan_project_trained_reproduction_train_seed1234_melgan_full_bf16bs32_20260704_0530,2026-07-04,melgan,ljspeech,seungwon,1234,stage=train;hardware=nvidia_l40s;precision=bf16-mixed;batch_size=32;epochs=320;steps=124800;partition=ordered_identifier_holdout,4266050,16.27368927001953,,,,,Accepted from-scratch training execution; evaluated durable state selected
melgan_project_trained_reproduction_test_seed42_melgan_gate1_test_fix_20260704_1225,2026-07-04,melgan,ljspeech,seungwon,42,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,4266050,16.27368927001953,0.09518930747824915,1.791590184876413,1.0597460256207794,0.4182747165969941,Accepted full-test execution
melgan_project_trained_reproduction_test_seed43_melgan_final_seed43_test_20260706_2207,2026-07-06,melgan,ljspeech,seungwon,43,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,4266050,16.27368927001953,0.06626285157242445,1.7914710080984868,1.0597587609207713,0.41827398405332655,Accepted full-test execution
melgan_project_trained_reproduction_test_seed44_melgan_final_seed44_test_20260706_2207,2026-07-06,melgan,ljspeech,seungwon,44,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,4266050,16.27368927001953,0.061193284411532954,1.791590184876413,1.0597460256207794,0.4182747165969941,Accepted full-test execution
