run_id,date,architecture_name,dataset_name,variant_name,lane,seed,status,parameter_count,residual_parameter_count,model_size_megabytes,deployable_size_megabytes,macs_per_second_audio,real_time_factor,latency_p50_ms,latency_p95_ms,peak_host_memory_megabytes,mel_error,multi_resolution_stft_error,pesq,stoi,mcd,f0_rmse_cents,periodicity_rmse,vuv_f1,utmos_strong,las_rmse,test_utterance_count,timed_utterance_count,rtf_warmup_iterations,rtf_repetitions_executed,pesq_failure_count,stoi_failure_count,mel_error_failure_count,multi_resolution_stft_error_failure_count,mcd_failure_count,las_rmse_failure_count,utmos_strong_failure_count,session_build_seconds,mac_status,group_pesq_delta,group_rtf_speedup,group_size_ratio,classification,classification_basis
s2_rndvoc_baseline_b200_s42_20260721_1918,2026-07-21,rndvoc,ljspeech,baseline_b200,b200,42,completed,3572361.0,3572361.0,14.944496154785156,15.04831600189209,5.085237464,0.0012889807354839766,8.146034240722656,11.899433135986328,7241.44921875,0.1746926607688268,0.9627543534551348,3.893826475143433,0.9870858075510185,6.068449621643231,22.74074355218405,0.09431285479575466,0.9691784578260393,4.008051665623983,8.2977056430635,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_rndvoc_baseline_b200_s43_20260721_1918,2026-07-22,rndvoc,ljspeech,baseline_b200,b200,43,completed,3572361.0,3572361.0,14.944496154785156,15.04831600189209,5.085237464,0.0024014351603383727,13.668706893920898,29.795310974121094,7383.1796875,0.17469264916011265,0.9627543515250796,3.893826475143433,0.9870858075510185,6.068446061923137,22.78892621865791,0.0943113999025952,0.9691760990405637,4.008053375425793,8.29770563579741,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_rndvoc_baseline_b200_s44_20260721_1918,2026-07-21,rndvoc,ljspeech,baseline_b200,b200,44,completed,3572361.0,3572361.0,14.944496154785156,15.04831600189209,5.085237464,0.001513970680656239,8.477344512939453,19.12261962890625,7201.125,0.1746926607688268,0.9627543534551348,3.893826475143433,0.9870858075510185,6.068449621643231,22.62042754088872,0.09431139758293045,0.969162208974565,4.008051164717902,8.2977056430635,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_rndvoc_baseline_cpu_s42_20260721_0649,2026-07-21,rndvoc,ljspeech,baseline_cpu,cpu,42,completed,3572361.0,3572361.0,14.944496154785156,15.04477596282959,5.085237464,0.07401849766918403,493.09466552734375,732.49267578125,11332.98828125,0.17468942735876355,0.9596012650217329,3.8926660001845588,0.9870854297467336,6.06815246485626,22.739725040703366,0.09434938987398411,0.9691149237055969,4.007990536008562,8.244987530481248,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_rndvoc_baseline_cpu_s43_20260721_0649,2026-07-21,rndvoc,ljspeech,baseline_cpu,cpu,43,completed,3572361.0,3572361.0,14.944496154785156,15.04477596282959,5.085237464,0.05985303482988212,400.62396240234375,595.807373046875,11546.20703125,0.17468943067959378,0.9596012731960841,3.8926646218981062,0.9870854298998536,6.068152599435296,22.787956712778964,0.09434938568401548,0.9691201342846866,4.007992573238554,8.244987275259835,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_rndvoc_baseline_cpu_s44_20260721_0649,2026-07-21,rndvoc,ljspeech,baseline_cpu,cpu,44,completed,3572361.0,3572361.0,14.944496154785156,15.04477596282959,5.085237464,0.0648214154488927,431.239990234375,653.4205322265625,11261.62890625,0.17468942735876355,0.9596012650217329,3.8926660001845588,0.9870854297467336,6.06815246485626,22.619445962017487,0.09434938987398411,0.9691039324123013,4.007990536008562,8.244987530481248,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_rndvoc_fp16_weights_s42_20260721_1443,2026-07-21,rndvoc,ljspeech,fp16_weights,b200,42,completed,3572361.0,3572361.0,7.472248077392578,7.58054256439209,5.085237464,0.0015252195779285015,9.382691383361816,14.735611915588379,11809.23828125,0.17470077676432474,0.9627483346348717,3.8944322572435652,0.9870872744006189,6.0685941888144175,22.735285584038788,0.09433039900358238,0.9691149237055969,4.008069157373337,8.297244763147264,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0006057821001324015,1.2715700842993956,0.5037469018751969,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_rndvoc_fp16_weights_s43_20260721_1443,2026-07-21,rndvoc,ljspeech,fp16_weights,b200,43,completed,3572361.0,3572361.0,7.472248077392578,7.58054256439209,5.085237464,0.001283794772166681,8.05636215209961,12.549883842468262,11666.515625,0.1747007891393843,0.9627483298665002,3.8944322572435652,0.9870872744006189,6.068598139022907,22.782471429538273,0.09433039873545486,0.9691150322829162,4.008067024775913,8.297244888487317,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0006057821001324015,1.2715700842993956,0.5037469018751969,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_rndvoc_fp16_weights_s44_20260721_1443,2026-07-21,rndvoc,ljspeech,fp16_weights,b200,44,completed,3572361.0,3572361.0,7.472248077392578,7.58054256439209,5.085237464,0.0012838678596542538,8.187710762023926,12.073905944824219,11646.59765625,0.1747007891393843,0.9627483298665002,3.8944322572435652,0.9870872744006189,6.068598139022907,22.617637101561126,0.0943303969799585,0.9690861552196927,4.0080681419372555,8.297244888487317,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0006057821001324015,1.2715700842993956,0.5037469018751969,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_rndvoc_pruned_50_s42_20260721_1443,2026-07-21,rndvoc,ljspeech,pruned_50,b200,42,completed,3572361.0,3572361.0,14.944496154785156,15.04831600189209,5.085237464,0.001329311481898613,8.224462509155273,12.774621963500977,8731.37890625,0.22235368677548,1.0366739229928879,3.6874123995644705,0.9832271053651478,7.464549351327296,23.471893400613617,0.10339799871037826,0.9651571237702552,3.72523183958871,8.947947380429223,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.2064140755789623,1.0926073642779468,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
