architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
rfwave,int8_weight_only,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-0.3312420024569072,0.10623538344892933,0.004636492248927405,0.95,-0.34035039851338145,-0.322133606400433,lower_is_better
rfwave,int8_weight_only,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,0.0009322561536516555,0.01711913257083724,0.0007471401984556727,0.95,-0.0005355018996096905,0.0024000142069130017,higher_is_better
rfwave,ode_steps_2,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-1.6362976899979607,0.0950648479081839,0.004148970109225877,0.95,-1.644448348071431,-1.6281470319244904,higher_is_better
rfwave,ode_steps_2,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.08926704896476653,0.00825723301705779,0.00036037519363386585,0.95,-0.08997500657934147,-0.08855909135019159,higher_is_better
rfwave,ode_steps_2,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.4823565331337944,0.03785786221256318,0.0016522525641740873,0.95,0.47911068046504374,0.48560238580254506,lower_is_better
rfwave,ode_steps_2,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.6464749270015293,0.035390546649719024,0.001544570084840031,0.95,0.6434406167267823,0.6495092372762763,lower_is_better
rfwave,ode_steps_2,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,12.205700630492997,1.5401935228283072,0.0672195562213468,0.95,12.073647710325579,12.337753550660414,lower_is_better
rfwave,ode_steps_2,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,2.7462994336325024,0.3629550327801821,0.01584065630076536,0.95,2.715180440299723,2.7774184269652817,lower_is_better
rfwave,ode_steps_2,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-1.4782763480383254,0.20116331024797218,0.008779486631040176,0.95,-1.495523662843291,-1.4610290332333598,higher_is_better
rfwave,ode_steps_4,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.36886812119256884,0.07007042445518345,0.003058124038510124,0.95,-0.3748758105053286,-0.3628604318798091,higher_is_better
rfwave,ode_steps_4,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.013912525068187818,0.0022793387574472834,9.947849895665492e-05,0.95,-0.014107950730294853,-0.013717099406080784,higher_is_better
rfwave,ode_steps_4,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.1857773049861666,0.016372464083682422,0.0007145529140611478,0.95,0.1843735647025325,0.1871810452698007,lower_is_better
rfwave,ode_steps_4,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.2227876397163149,0.016630044632177612,0.0007257946508328378,0.95,0.22136181502373933,0.22421346440889048,lower_is_better
rfwave,ode_steps_4,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,4.184341006929682,0.5652408853380138,0.02466913469471717,0.95,4.135878454399378,4.2328035594599855,lower_is_better
rfwave,ode_steps_4,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,1.046890332660978,0.16700441586094164,0.007288670257853798,0.95,1.0325717288826723,1.0612089364392836,lower_is_better
rfwave,ode_steps_4,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.48134897345588323,0.10858726748247353,0.004739136883303351,0.95,-0.49065901505229864,-0.4720389318594678,higher_is_better
rfwave,ode_steps_8,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.045613533958556156,0.03328891403555171,0.001452847317817082,0.95,-0.048467654718345105,-0.04275941319876721,higher_is_better
rfwave,ode_steps_8,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.001569668983873193,0.00039622464918656456,1.7292661400997667e-05,0.95,-0.0016036404434280381,-0.0015356975243183478,higher_is_better
rfwave,ode_steps_8,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.03958252068549868,0.0031926346877676624,0.00013933800117178112,0.95,0.03930879097082405,0.039856250400173314,lower_is_better
rfwave,ode_steps_8,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.044326462518601194,0.003945500673102374,0.00017219576656181762,0.95,0.04398818367397333,0.04466474136322906,lower_is_better
rfwave,ode_steps_8,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,1.073558822772509,0.1289612118582089,0.005628328714795038,0.95,1.0625019624742438,1.0846156830707743,lower_is_better
rfwave,ode_steps_8,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,0.2807771834116134,0.03714124107943469,0.0016209766538201223,0.95,0.277592772316198,0.2839615945070288,lower_is_better
