architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
melgan,pruned_50,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-0.13869829450334822,0.061370168802024144,0.002678413751880886,0.95,-0.1439600423820127,-0.13343654662468374,lower_is_better
melgan,pruned_50,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,-0.8133231774208671,1.7280730683655414,0.07541929183047326,0.95,-0.9614844906312316,-0.6651618642105026,lower_is_better
melgan,pruned_50,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-0.7208378625294519,0.5209112244680053,0.022734429680731114,0.95,-0.7654996841248758,-0.676176040934028,lower_is_better
melgan,pruned_50,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.07382019451686314,0.10208390510895891,0.004455306879985652,0.95,-0.08257265164119708,-0.0650677373925292,higher_is_better
melgan,pruned_50_recovered,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.007030221696883912,0.009474912858415665,0.0004135190988266685,0.95,-0.007842580593828242,-0.0062178627999395835,higher_is_better
melgan,pruned_50_recovered,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-6.965741267411287e-05,0.01931519036426473,0.0008429840181592837,0.95,-0.0017257007951361602,0.0015863859697879345,higher_is_better
melgan,pruned_50_recovered,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-0.013984057487003387,0.03520964487325218,0.0015366748840399233,0.95,-0.01700285762780167,-0.010965257346205102,lower_is_better
melgan,pruned_50_recovered,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-0.03028080304463705,0.07419927972811553,0.0032383220558599222,0.95,-0.036642491635836896,-0.023919114453437206,lower_is_better
melgan,pruned_50_recovered,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,1.6584154790526493,2.2430940341418797,0.09789664954627642,0.95,1.4660973625119345,1.8507335955933641,lower_is_better
melgan,pruned_50_recovered,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,0.9748647974407862,0.5507645124086953,0.02403733398293611,0.95,0.9276434183672035,1.022086176514369,lower_is_better
melgan,pruned_50_recovered,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,0.07874349245949396,0.15377621422666285,0.006711344207404073,0.95,0.06555904658308774,0.09192793833590017,higher_is_better
melgan,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,0.00016814738985091427,0.0034312152498171644,0.00014975051055213305,0.95,-0.0001260377152969677,0.00046233249499879627,higher_is_better
melgan,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,2.0394679707756516e-06,3.079479514222816e-05,1.3439950452373233e-06,0.95,-6.008123344038656e-07,4.679748275955169e-06,higher_is_better
melgan,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,5.202066330720728e-07,0.00011427526663833892,4.987381518394761e-06,0.95,-9.277511925562031e-06,1.0317925191706177e-05,lower_is_better
melgan,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-7.235360524001168e-06,0.00015470936109471942,6.752070075569599e-06,0.95,-2.04998124301988e-05,6.029091382196466e-06,lower_is_better
melgan,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,2.119794140656138e-05,0.006951810336807272,0.0003034018770037693,0.95,-0.000574835506221289,0.0006172313890344117,lower_is_better
melgan,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-0.00019129677424354258,0.0028216306686028028,0.00012314605830553526,0.95,-0.0004332173925946168,5.062384410753167e-05,lower_is_better
melgan,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,1.3589859008729851e-06,0.0011034512017330579,4.8158558644111665e-05,0.95,-9.324857561095406e-05,9.596654741270002e-05,higher_is_better
