step,time_unix,split,train_loss,train_magnitude_loss,train_overlap_loss,train_rectified_flow_loss,val_loss,val_magnitude_loss,val_overlap_loss,val_rectified_flow_loss
16970,1783452304.3235443,train,1.4576923847198486,1.466900110244751,0.8165087103843689,1.4348583221435547,,,,
16980,1783452306.4621565,train,1.4732789993286133,1.4048104286193848,0.7560895085334778,1.4516700506210327,,,,
16990,1783452308.601498,train,1.4451063871383667,1.3615078926086426,0.7953228950500488,1.423538088798523,,,,
17000,1783452310.7710314,train,1.5704923868179321,1.4055545330047607,0.7112274169921875,1.5493245124816895,,,,
17010,1783452312.9096508,train,1.6914395093917847,1.3000785112380981,0.771591305732727,1.6707228422164917,,,,
17020,1783452315.0491674,train,1.5903862714767456,1.3711165189743042,0.7123226523399353,1.5695518255233765,,,,
17030,1783452317.1892045,train,1.464827299118042,1.2555208206176758,0.791335940361023,1.4443587064743042,,,,
17040,1783452319.3298378,train,1.5258967876434326,1.3024687767028809,0.683219313621521,1.5060398578643799,,,,
17050,1783452321.4985716,train,1.5473945140838623,1.3132750988006592,0.788448691368103,1.5263773202896118,,,,
17060,1783452323.6383245,train,1.5046900510787964,1.2860480546951294,0.7500931024551392,1.4843286275863647,,,,
17070,1783452325.7771432,train,1.4723680019378662,1.3288769721984863,0.7316548824310303,1.4517626762390137,,,,
17080,1783452327.9187398,train,1.4459761381149292,1.316037893295288,0.6707092523574829,1.426108717918396,,,,
17090,1783452330.058119,train,1.370973825454712,1.3282541036605835,0.7074114084243774,1.3506171703338623,,,,
17100,1783452332.2355154,train,1.5519636869430542,1.4316258430480957,0.6380897760391235,1.5312665700912476,,,,
17110,1783452334.3720655,train,1.5018476247787476,1.2834620475769043,0.71463942527771,1.4818665981292725,,,,
17120,1783452336.5107486,train,1.420290470123291,1.3199131488800049,0.7291536927223206,1.3997998237609863,,,,
17130,1783452338.6497517,train,1.5411911010742188,1.339202880859375,0.6992014050483704,1.5208070278167725,,,,
17140,1783452340.7940483,train,1.397064208984375,1.3451582193374634,0.7293647527694702,1.3763189315795898,,,,
17150,1783452342.956101,train,1.4988863468170166,1.2601172924041748,0.7489444017410278,1.4787957668304443,,,,
17160,1783452345.066135,train,1.5456106662750244,1.2920840978622437,0.8109095096588135,1.524580717086792,,,,
17170,1783452347.4423728,train,1.475300908088684,1.3378441333770752,0.7857107520103455,1.4540653228759766,,,,
17180,1783452349.585841,train,1.5471999645233154,1.2976505756378174,0.7013536095619202,1.5272098779678345,,,,
17190,1783452351.7299464,train,1.4276021718978882,1.3238608837127686,0.713416576385498,1.4072294235229492,,,,
17200,1783452353.905297,train,1.3895018100738525,1.2698816061019897,0.7635486125946045,1.3691675662994385,,,,
17210,1783452356.0450823,train,1.4015941619873047,1.2538692951202393,0.7492114305496216,1.3815633058547974,,,,
17220,1783452358.1869001,train,1.550590991973877,1.2614800930023193,0.7119470834732056,1.530856728553772,,,,
17230,1783452360.330446,train,1.5325263738632202,1.414193868637085,0.722748875617981,1.5111569166183472,,,,
17240,1783452362.4737232,train,1.4723787307739258,1.2376209497451782,0.7175899744033813,1.4528266191482544,,,,
17250,1783452364.6467304,train,1.463433027267456,1.3188625574111938,0.839684009552002,1.441847562789917,,,,
17260,1783452366.7864254,train,1.492146372795105,1.3570924997329712,0.7303279638290405,1.4712721109390259,,,,
17270,1783452368.9309008,train,1.4883602857589722,1.386050820350647,0.6847183704376221,1.4676525592803955,,,,
17280,1783452371.0770369,train,1.5514029264450073,1.3390027284622192,0.6561232805252075,1.53145170211792,,,,
17290,1783452373.217169,train,1.527396321296692,1.3132656812667847,0.7376081943511963,1.5068875551223755,,,,
17300,1783452375.39003,train,1.5114203691482544,1.3582582473754883,0.7456384301185608,1.4903813600540161,,,,
17310,1783452377.530504,train,1.4583544731140137,1.3399839401245117,0.7853314876556396,1.4371013641357422,,,,
17320,1783452379.6724327,train,1.440506935119629,1.2642552852630615,0.7592332363128662,1.4202719926834106,,,,
17330,1783452381.8155735,train,1.451748013496399,1.247572898864746,0.7262802124023438,1.4320094585418701,,,,
17340,1783452383.9589062,train,1.4183814525604248,1.275708794593811,0.7288491725921631,1.3983358144760132,,,,
17350,1783452386.117073,train,1.4423532485961914,1.314400553703308,0.7141467928886414,1.4220677614212036,,,,
17360,1783452388.485117,train,1.4232637882232666,1.3429415225982666,0.7806475758552551,1.4020278453826904,,,,
17370,1783452390.6242049,train,1.4746296405792236,1.3213049173355103,0.6931275129318237,1.454485297203064,,,,
17380,1783452392.7675054,train,1.4984030723571777,1.3040690422058105,0.6954646110534668,1.4784077405929565,,,,
17390,1783452394.9142916,train,1.436989665031433,1.2705124616622925,0.7488433718681335,1.416796088218689,,,,
17400,1783452397.1121624,train,1.357305645942688,1.3038558959960938,0.8908477425575256,1.3353586196899414,,,,
17410,1783452399.249671,train,1.465335726737976,1.2500240802764893,0.681342601776123,1.4460220336914062,,,,
17420,1783452401.3902113,train,1.5004600286483765,1.290605902671814,0.8274223804473877,1.4792797565460205,,,,
17430,1783452403.5309703,train,1.5009381771087646,1.3478517532348633,0.7563663721084595,1.4798959493637085,,,,
17440,1783452405.6738203,train,1.477102518081665,1.277470350265503,0.7656590938568115,1.4566712379455566,,,,
17450,1783452407.8466296,train,1.4098402261734009,1.2783499956130981,0.7394847273826599,1.3896619081497192,,,,
17460,1783452409.9875133,train,1.531058430671692,1.3222301006317139,0.647036075592041,1.5113657712936401,,,,
17470,1783452412.1318583,train,1.5014618635177612,1.3682219982147217,0.7000139355659485,1.4807795286178589,,,,
17480,1783452414.2882838,train,1.4647352695465088,1.460486888885498,0.7649266719818115,1.4424811601638794,,,,
17490,1783452416.4517996,train,1.4725860357284546,1.3986339569091797,0.6963812112808228,1.4516358375549316,,,,
17500,1783452418.6479003,train,1.5278476476669312,1.3060998916625977,0.7191311120986938,1.5075953006744385,,,,
17510,1783452420.8100088,train,1.5091339349746704,1.3453923463821411,0.7288038730621338,1.4883919954299927,,,,
17520,1783452422.9612854,train,1.5186371803283691,1.3731017112731934,0.6551647186279297,1.4983545541763306,,,,
17530,1783452425.123465,train,1.5099459886550903,1.2683113813400269,0.6426615715026855,1.490836262702942,,,,
17540,1783452427.2708073,train,1.484254002571106,1.2474651336669922,0.6895657181739807,1.4648836851119995,,,,
17550,1783452429.4369175,train,1.4990074634552002,1.2768185138702393,0.7176969051361084,1.4790623188018799,,,,
17560,1783452431.8723712,train,1.6033912897109985,1.410379409790039,0.7369564771652222,1.5819178819656372,,,,
17570,1783452434.015006,train,1.4195877313613892,1.300825595855713,0.824317216873169,1.3983362913131714,,,,
17580,1783452436.160053,train,1.5316569805145264,1.3171017169952393,0.6676517724990845,1.5118094682693481,,,,
17590,1783452438.3225877,train,1.499178409576416,1.33449125289917,0.7175322771072388,1.4786581993103027,,,,
17600,1783452440.529223,train,1.583849549293518,1.2948687076568604,0.7280173301696777,1.563620686531067,,,,
17610,1783452442.6772337,train,1.5238715410232544,1.2455871105194092,0.7343156337738037,1.5040725469589233,,,,
17620,1783452444.834593,train,1.4823259115219116,1.280844807624817,0.7176966071128845,1.4623404741287231,,,,
17630,1783452447.0001285,train,1.399023175239563,1.2458982467651367,0.7203680872917175,1.379360556602478,,,,
17640,1783452449.1689942,train,1.4884252548217773,1.2354331016540527,0.7403215169906616,1.46866774559021,,,,
17650,1783452451.3512201,train,1.4015551805496216,1.2495110034942627,0.7133369445800781,1.3819266557693481,,,,
17660,1783452453.5035458,train,1.5278980731964111,1.2771742343902588,0.6932995319366455,1.5081933736801147,,,,
17670,1783452455.661812,train,1.452872395515442,1.2778692245483398,0.6724210381507874,1.433369517326355,,,,
17680,1783452457.813568,train,1.6396254301071167,1.2922754287719727,0.6979613900184631,1.6197230815887451,,,,
17690,1783452459.9832156,train,1.4183459281921387,1.2813853025436401,0.7512274980545044,1.398019790649414,,,,
17700,1783452462.166753,train,1.3858511447906494,1.269750952720642,0.717079222202301,1.3659828901290894,,,,
17710,1783452464.3142862,train,1.5027331113815308,1.318566083908081,0.6992945671081543,1.48255455493927,,,,
17720,1783452466.4595902,train,1.4882307052612305,1.2609515190124512,0.6673675775527954,1.4689475297927856,,,,
17730,1783452468.602536,train,1.4115914106369019,1.3621265888214111,0.7919254302978516,1.3900508880615234,,,,
17740,1783452470.7388484,train,1.4629827737808228,1.214078664779663,0.6793220043182373,1.4440487623214722,,,,
17750,1783452473.1497347,train,1.518885850906372,1.274688959121704,0.6361923217773438,1.49977707862854,,,,
17760,1783452475.287143,train,1.4358351230621338,1.2052726745605469,0.6913721561431885,1.4168686866760254,,,,
17770,1783452477.4274397,train,1.492588758468628,1.2466151714324951,0.6979011297225952,1.4731435775756836,,,,
17780,1783452479.5686228,train,1.5429496765136719,1.2319893836975098,0.7180661559104919,1.5234490633010864,,,,
17790,1783452481.709767,train,1.4646377563476562,1.2014390230178833,0.7043869495391846,1.4455795288085938,,,,
17800,1783452483.881236,train,1.553019404411316,1.286285161972046,0.6589796543121338,1.5335667133331299,,,,
17810,1783452486.0189576,train,1.4085259437561035,1.2673022747039795,0.6886420249938965,1.38896644115448,,,,
17820,1783452488.160671,train,1.5880413055419922,1.240638256072998,0.6712528467178345,1.5689224004745483,,,,
17830,1783452490.2999687,train,1.3439061641693115,1.3586318492889404,0.7560592293739319,1.3227592706680298,,,,
17840,1783452492.440264,train,1.4918607473373413,1.25889253616333,0.7719027996063232,1.471552848815918,,,,
17850,1783452494.6177845,train,1.4767298698425293,1.263710856437683,0.6781151294708252,1.4573116302490234,,,,
17860,1783452496.753032,train,1.5330913066864014,1.261544942855835,0.6870047450065613,1.5136058330535889,,,,
17870,1783452498.8925917,train,1.423128366470337,1.303039312362671,0.6821160912513733,1.403276801109314,,,,
17880,1783452501.0333862,train,1.4265847206115723,1.2702038288116455,0.7335500121116638,1.40654718875885,,,,
17890,1783452503.1761272,train,1.544914960861206,1.2550609111785889,0.7434850931167603,1.5249295234680176,,,,
17900,1783452505.351019,train,1.4219346046447754,1.3054282665252686,0.7854483127593994,1.4010258913040161,,,,
17910,1783452507.4892306,train,1.594268798828125,1.3395390510559082,0.6962457895278931,1.5739109516143799,,,,
17920,1783452509.6292992,train,1.4350003004074097,1.309070110321045,0.7080842852592468,1.4148287773132324,,,,
17930,1783452511.7623167,train,1.4695407152175903,1.2179934978485107,0.7010763883590698,1.450350046157837,,,,
17940,1783452513.8748953,train,1.4202606678009033,1.3262386322021484,0.6018247604370117,1.400979995727539,,,,
17950,1783452516.2683563,train,1.4278643131256104,1.2947907447814941,0.7289313077926636,1.4076271057128906,,,,
17960,1783452518.4055948,train,1.5426597595214844,1.326183795928955,0.5854724645614624,1.5235432386398315,,,,
17970,1783452520.5419009,train,1.4738852977752686,1.3702566623687744,0.7487369775772095,1.452695369720459,,,,
17980,1783452522.6782825,train,1.6149829626083374,1.349072813987732,0.6871474981307983,1.594620704650879,,,,
17990,1783452524.8181853,train,1.4800183773040771,1.2812963724136353,0.6704115867614746,1.4605013132095337,,,,
18000,1783452526.9850214,train,1.3156629800796509,1.210923194885254,0.6835447549819946,1.2967183589935303,,,,
18010,1783452529.1170008,train,1.547147274017334,1.2848573923110962,0.6901829838752747,1.5273969173431396,,,,
18020,1783452531.2521958,train,1.5138434171676636,1.3089022636413574,0.6835184693336487,1.4939192533493042,,,,
18030,1783452533.3901823,train,1.486403226852417,1.288581132888794,0.6988251209259033,1.466529130935669,,,,
18040,1783452535.525952,train,1.4385685920715332,1.237992763519287,0.6905517578125,1.419283151626587,,,,
18050,1783452537.6993167,train,1.5313546657562256,1.2661216259002686,0.6395084857940674,1.512298345565796,,,,
18060,1783452539.834622,train,1.5140761137008667,1.2585982084274292,0.6646490097045898,1.494843602180481,,,,
18070,1783452541.9729393,train,1.481083869934082,1.2654542922973633,0.7076143026351929,1.4613531827926636,,,,
18080,1783452544.1100805,train,1.4774765968322754,1.2108737230300903,0.7140940427780151,1.4582269191741943,,,,
18090,1783452546.2455628,train,1.4490482807159424,1.294025182723999,0.7610021829605103,1.4284980297088623,,,,
18100,1783452548.4134707,train,1.467598557472229,1.2973304986953735,0.6738899946212769,1.447886347770691,,,,
18110,1783452550.5484242,train,1.317694902420044,1.2353414297103882,0.6796213388442993,1.298545241355896,,,,
18120,1783452552.6810217,train,1.4382100105285645,1.2918821573257446,0.704608678817749,1.4182450771331787,,,,
18130,1783452554.805668,train,1.4317669868469238,1.2129418849945068,0.7025356888771057,1.4126121997833252,,,,
18140,1783452557.1607726,train,1.4585415124893188,1.2529237270355225,0.6722774505615234,1.4392894506454468,,,,
18150,1783452559.323387,train,1.3811448812484741,1.2770572900772095,0.6764506101608276,1.3616098165512085,,,,
18160,1783452561.458183,train,1.5995762348175049,1.290144443511963,0.7147141695022583,1.5795276165008545,,,,
18170,1783452563.5956109,train,1.451819658279419,1.2835509777069092,0.6586114168167114,1.4323980808258057,,,,
18180,1783452565.7319918,train,1.3946603536605835,1.2785065174102783,0.6791515946388245,1.3750838041305542,,,,
18190,1783452567.8705826,train,1.5442603826522827,1.2643842697143555,0.635581374168396,1.5252606868743896,,,,
18200,1783452570.0352676,train,1.4205281734466553,1.2488195896148682,0.6184360980987549,1.4018555879592896,,,,
18210,1783452572.1689801,train,1.4338105916976929,1.3315306901931763,0.7913452386856079,1.4125818014144897,,,,
18220,1783452574.3063745,train,1.4562290906906128,1.2624280452728271,0.6442975997924805,1.4371618032455444,,,,
18230,1783452576.4419763,train,1.5443661212921143,1.1683413982391357,0.6755434274673462,1.5259273052215576,,,,
18240,1783452578.5794568,train,1.3283690214157104,1.2536594867706299,0.7544378638267517,1.3082880973815918,,,,
18250,1783452580.7481084,train,1.455281376838684,1.3051095008850098,0.6051286458969116,1.4361790418624878,,,,
18260,1783452582.8834,train,1.4114103317260742,1.269538164138794,0.7641065716743469,1.3910739421844482,,,,
18270,1783452585.0190234,train,1.4738612174987793,1.3347076177597046,0.636466383934021,1.4541494846343994,,,,
18280,1783452587.159507,train,1.501793622970581,1.2768163681030273,0.6524766683578491,1.482500672340393,,,,
18290,1783452589.2967908,train,1.5632115602493286,1.2776429653167725,0.7048304080963135,1.5433868169784546,,,,
18300,1783452591.4688187,train,1.538468837738037,1.3191574811935425,0.6983333826065063,1.5182939767837524,,,,
18310,1783452593.6027942,train,1.5207856893539429,1.2989071607589722,0.6380518674850464,1.5014160871505737,,,,
18320,1783452595.7331412,train,1.3990427255630493,1.3272144794464111,0.6944973468780518,1.3788256645202637,,,,
18330,1783452597.8385925,train,1.4203020334243774,1.274903655052185,0.6673749685287476,1.4008792638778687,,,,
18340,1783452600.225451,train,1.4924678802490234,1.2625538110733032,0.689750075340271,1.4729448556900024,,,,
18350,1783452602.3967981,train,1.496583104133606,1.3000140190124512,0.6509369611740112,1.4770735502243042,,,,
18360,1783452604.5343547,train,1.4961059093475342,1.2654879093170166,0.6168868541717529,1.477282166481018,,,,
18370,1783452606.6736574,train,1.4654515981674194,1.300173282623291,0.6499209403991699,1.4459506273269653,,,,
18380,1783452608.8132186,train,1.4084608554840088,1.3032642602920532,0.6901000142097473,1.3885271549224854,,,,
18390,1783452610.954521,train,1.4750014543533325,1.346013069152832,0.7287940979003906,1.4542534351348877,,,,
18400,1783452613.1232724,train,1.5480291843414307,1.2860708236694336,0.6928584575653076,1.5282398462295532,,,,
18410,1783452615.261577,train,1.4679701328277588,1.2209906578063965,0.6281521320343018,1.4494787454605103,,,,
18420,1783452617.401755,train,1.5692700147628784,1.2901248931884766,0.6300758123397827,1.5500680208206177,,,,
18430,1783452619.5432937,train,1.5338798761367798,1.2749149799346924,0.605420708656311,1.5150765180587769,,,,
18440,1783452621.6839497,train,1.477281093597412,1.2742812633514404,0.5879233479499817,1.458659052848816,,,,
18450,1783452623.8533223,train,1.4547467231750488,1.2769997119903564,0.6005735993385315,1.4359710216522217,,,,
18460,1783452625.9930997,train,1.4806135892868042,1.219924807548523,0.6775240898132324,1.4616390466690063,,,,
18470,1783452628.1342173,train,1.4598324298858643,1.2583796977996826,0.5966396927833557,1.4412822723388672,,,,
18480,1783452630.2732725,train,1.4799268245697021,1.3152170181274414,0.6753811240196228,1.460020899772644,,,,
18490,1783452632.4127584,train,1.498200535774231,1.3120806217193604,0.5732587575912476,1.4793471097946167,,,,
18500,1783452634.5814526,train,1.47554612159729,1.2633262872695923,0.5872563123703003,1.4570403099060059,,,,
18510,1783452636.7191715,train,1.4468518495559692,1.2225472927093506,0.6678178310394287,1.427948236465454,,,,
18520,1783452638.844341,train,1.4882720708847046,1.2913886308670044,0.701432466506958,1.4683438539505005,,,,
18530,1783452641.1925547,train,1.4172133207321167,1.211362361907959,0.6787615418434143,1.3983120918273926,,,,
18540,1783452643.327445,train,1.5981043577194214,1.2996015548706055,0.6733828783035278,1.5783745050430298,,,,
18550,1783452645.4928534,train,1.3729764223098755,1.244370937347412,0.7424131631851196,1.353108525276184,,,,
18560,1783452647.6257775,train,1.439779281616211,1.2446422576904297,0.6519993543624878,1.4208128452301025,,,,
18570,1783452649.760664,train,1.6469076871871948,1.2369920015335083,0.6210638284683228,1.6283271312713623,,,,
18580,1783452651.896736,train,1.4894499778747559,1.2184362411499023,0.6840972900390625,1.4704246520996094,,,,
18590,1783452654.031458,train,1.4704723358154297,1.2176474332809448,0.6516008377075195,1.451779842376709,,,,
18600,1783452656.1998737,train,1.412331461906433,1.2697285413742065,0.6667042970657349,1.3929671049118042,,,,
18610,1783452658.3333583,train,1.4439152479171753,1.2175029516220093,0.6010509729385376,1.425729751586914,,,,
18620,1783452660.4682586,train,1.4635738134384155,1.2538881301879883,0.7252830862998962,1.443782091140747,,,,
18630,1783452662.6061912,train,1.5341936349868774,1.2207987308502197,0.669574499130249,1.5152899026870728,,,,
18640,1783452664.7445865,train,1.4526824951171875,1.290299654006958,0.6457575559616089,1.4333219528198242,,,,
18650,1783452666.912948,train,1.4529834985733032,1.1986889839172363,0.6470900177955627,1.434525728225708,,,,
18660,1783452669.0484612,train,1.4680917263031006,1.2653746604919434,0.7197039127349854,1.4482409954071045,,,,
18670,1783452671.1874132,train,1.4684978723526,1.2464118003845215,0.6942183971405029,1.4490915536880493,,,,
18680,1783452673.323691,train,1.3742845058441162,1.2980155944824219,0.7237493991851807,1.3540668487548828,,,,
18690,1783452675.4582863,train,1.5336260795593262,1.2976828813552856,0.6348800659179688,1.5143004655838013,,,,
18700,1783452677.6272128,train,1.3947041034698486,1.2090644836425781,0.6383283138275146,1.3762301206588745,,,,
18710,1783452679.7569473,train,1.5082142353057861,1.2348861694335938,0.6153632402420044,1.4897117614746094,,,,
18720,1783452681.8648944,train,1.3876796960830688,1.2146646976470947,0.6614526510238647,1.368918538093567,,,,
18730,1783452684.2322285,train,1.4242302179336548,1.2136259078979492,0.636978268623352,1.4057241678237915,,,,
18740,1783452686.3703978,train,1.4022490978240967,1.2114825248718262,0.5707812309265137,1.384426474571228,,,,
18750,1783452688.538645,train,1.5216861963272095,1.2200803756713867,0.7458293437957764,1.502027153968811,,,,
18760,1783452690.669859,train,1.400212049484253,1.2684352397918701,0.6217702627182007,1.381309986114502,,,,
18770,1783452692.8077,train,1.499476432800293,1.1982380151748657,0.5944503545761108,1.4815495014190674,,,,
18780,1783452694.9451282,train,1.5133025646209717,1.3128291368484497,0.588675320148468,1.4942874908447266,,,,
18790,1783452697.0790164,train,1.3914684057235718,1.2154219150543213,0.5983572602272034,1.3733305931091309,,,,
18800,1783452699.2425368,train,1.385593295097351,1.2490622997283936,0.7611790895462036,1.3654909133911133,,,,
18810,1783452701.3773777,train,1.3287978172302246,1.2045904397964478,0.5927578806877136,1.3108243942260742,,,,
18820,1783452703.5112033,train,1.4772404432296753,1.2748947143554688,0.7090021371841431,1.4574015140533447,,,,
18830,1783452705.6453152,train,1.5731942653656006,1.2810425758361816,0.6431373357772827,1.5539524555206299,,,,
18840,1783452707.7775795,train,1.491180658340454,1.2704474925994873,0.60888671875,1.4723873138427734,,,,
18850,1783452709.9427178,train,1.4367280006408691,1.2228126525878906,0.7323442697525024,1.4171764850616455,,,,
18860,1783452712.0759757,train,1.4769519567489624,1.2628357410430908,0.6262452602386475,1.4580610990524292,,,,
18870,1783452714.2114623,train,1.4463043212890625,1.2848050594329834,0.6636180281639099,1.4268200397491455,,,,
18880,1783452716.347622,train,1.4101479053497314,1.267006516456604,0.6383030414581299,1.3910948038101196,,,,
18890,1783452718.4847293,train,1.5451059341430664,1.2386106252670288,0.646054744720459,1.5262593030929565,,,,
18900,1783452720.653234,train,1.4500824213027954,1.1865386962890625,0.5846123695373535,1.432370901107788,,,,
18910,1783452722.7758894,train,1.4301425218582153,1.2939214706420898,0.6474679112434387,1.4107285737991333,,,,
18920,1783452725.1491485,train,1.4576334953308105,1.2170562744140625,0.7150818109512329,1.4383121728897095,,,,
18930,1783452727.2909582,train,1.4941201210021973,1.299595832824707,0.5551422834396362,1.4755727052688599,,,,
18940,1783452729.4293728,train,1.4597744941711426,1.2674341201782227,0.6238484382629395,1.440861701965332,,,,
18950,1783452731.5986917,train,1.5146989822387695,1.3149564266204834,0.524321436882019,1.4963061809539795,,,,
18960,1783452733.7387936,train,1.507724404335022,1.2228484153747559,0.6119644641876221,1.4893763065338135,,,,
18970,1783452735.877779,train,1.4738738536834717,1.2321946620941162,0.6698470115661621,1.4548534154891968,,,,
18980,1783452738.0166228,train,1.4092388153076172,1.192538857460022,0.669264554977417,1.3906208276748657,,,,
18990,1783452740.15581,train,1.5237191915512085,1.2225396633148193,0.6668193340301514,1.5048255920410156,,,,
19000,1783452742.3254912,train,1.4256597757339478,1.348099708557129,0.6674151420593262,1.405504584312439,,,,
19010,1783452744.4613678,train,1.444460391998291,1.2104817628860474,0.6070660352706909,1.426284909248352,,,,
19020,1783452746.5993786,train,1.4766299724578857,1.2148723602294922,0.5837552547454834,1.4586436748504639,,,,
19030,1783452748.7402766,train,1.438104271888733,1.3172329664230347,0.6962482929229736,1.4179694652557373,,,,
19040,1783452750.8797593,train,1.343170166015625,1.2384920120239258,0.608669638633728,1.324698567390442,,,,
19050,1783452753.0475035,train,1.3893345594406128,1.168186902999878,0.648945689201355,1.371163249015808,,,,
19060,1783452755.18356,train,1.3945667743682861,1.1681441068649292,0.6387794017791748,1.376497507095337,,,,
19070,1783452757.3210654,train,1.4619027376174927,1.2582676410675049,0.6174976825714111,1.4431450366973877,,,,
19080,1783452759.4584281,train,1.524472951889038,1.237977385520935,0.7301708459854126,1.504791498184204,,,,
19090,1783452761.597555,train,1.3275604248046875,1.344455599784851,0.6331623792648315,1.3077841997146606,,,,
19100,1783452763.760974,train,1.4666242599487305,1.4541549682617188,0.6355757713317871,1.445726990699768,,,,
19110,1783452765.8714373,train,1.5628459453582764,1.259346842765808,0.6257877349853516,1.5439945459365845,,,,
19120,1783452768.263132,train,1.4709900617599487,1.257718801498413,0.6038802862167358,1.4523741006851196,,,,
19130,1783452770.4011083,train,1.4422478675842285,1.2263580560684204,0.6143559217453003,1.4238407611846924,,,,
19140,1783452772.5370693,train,1.5319135189056396,1.2570476531982422,0.6217443943023682,1.5131256580352783,,,,
19150,1783452774.7082603,train,1.535320520401001,1.4041109085083008,0.6378757953643799,1.5149006843566895,,,,
19160,1783452776.8420432,train,1.40865159034729,1.2554364204406738,0.6140249967575073,1.3899569511413574,,,,
19170,1783452778.9792705,train,1.3373138904571533,1.2057822942733765,0.600621223449707,1.3192498683929443,,,,
19180,1783452781.1138258,train,1.4912340641021729,1.2142400741577148,0.6311492323875427,1.4727802276611328,,,,
19190,1783452783.247134,train,1.5208587646484375,1.2603857517242432,0.5719698071479797,1.5025352239608765,,,,
19200,1783452785.4143682,train,1.3584699630737305,1.203102707862854,0.6713001728057861,1.3397259712219238,,,,
19210,1783452787.547941,train,1.5210049152374268,1.2014000415802002,0.5924742817878723,1.5030661821365356,,,,
19220,1783452789.68211,train,1.3552007675170898,1.1628096103668213,0.6540296077728271,1.3370323181152344,,,,
19230,1783452791.8174045,train,1.550168514251709,1.244236707687378,0.5825658440589905,1.5319005250930786,,,,
19240,1783452793.9506304,train,1.3606195449829102,1.2008261680603027,0.6156014204025269,1.342455267906189,,,,
19250,1783452796.1139297,train,1.3977723121643066,1.1674578189849854,0.6305639743804932,1.3797920942306519,,,,
19260,1783452798.24524,train,1.5122170448303223,1.2273218631744385,0.6744428873062134,1.493199348449707,,,,
19270,1783452800.380874,train,1.5178298950195312,1.2485719919204712,0.5699970722198486,1.499644160270691,,,,
19280,1783452802.516497,train,1.4550131559371948,1.2580064535140991,0.6585763692855835,1.435847282409668,,,,
19290,1783452804.6501813,train,1.457387924194336,1.1739599704742432,0.5969899892807007,1.439678430557251,,,,
19300,1783452806.808894,train,1.4093244075775146,1.1770613193511963,0.638767421245575,1.391166090965271,,,,
19310,1783452809.1721911,train,1.4603511095046997,1.216368317604065,0.6282488703727722,1.441904902458191,,,,
19320,1783452811.3072135,train,1.4748256206512451,1.2277209758758545,0.6229695081710815,1.456318736076355,,,,
19330,1783452813.440228,train,1.3400323390960693,1.1952170133590698,0.6590856313705444,1.3214893341064453,,,,
19340,1783452815.5780792,train,1.5081896781921387,1.240464687347412,0.6818230152130127,1.4889668226242065,,,,
19350,1783452817.7433028,train,1.4943698644638062,1.2130591869354248,0.6325236558914185,1.4759140014648438,,,,
19360,1783452819.8773022,train,1.4161804914474487,1.2673726081848145,0.6675639748573303,1.3968311548233032,,,,
19370,1783452822.0121803,train,1.3792158365249634,1.3136948347091675,0.5995256900787354,1.3600835800170898,,,,
19380,1783452824.146951,train,1.4677015542984009,1.2743231058120728,0.6009910106658936,1.4489483833312988,,,,
19390,1783452826.2839742,train,1.521652102470398,1.224009394645691,0.5481880903244019,1.5039300918579102,,,,
19400,1783452828.4493477,train,1.3951820135116577,1.2067365646362305,0.6263430118560791,1.376851201057434,,,,
19410,1783452830.581658,train,1.476912260055542,1.221171498298645,0.6170376539230347,1.4585301876068115,,,,
19420,1783452832.7176757,train,1.501517415046692,1.1940791606903076,0.6470482349395752,1.4831061363220215,,,,
19430,1783452834.852372,train,1.4999828338623047,1.1983420848846436,0.6761007905006409,1.4812383651733398,,,,
19440,1783452836.9889846,train,1.5056902170181274,1.309976577758789,0.6029716730117798,1.4865607023239136,,,,
19450,1783452839.155478,train,1.3655555248260498,1.1583292484283447,0.7002809047698975,1.3469693660736084,,,,
19460,1783452841.2880192,train,1.4420058727264404,1.2154381275177002,0.5573018789291382,1.4242784976959229,,,,
19470,1783452843.424139,train,1.5978792905807495,1.261655569076538,0.6738055944442749,1.5785247087478638,,,,
19480,1783452845.560972,train,1.4743218421936035,1.2940585613250732,0.5689072608947754,1.455692172050476,,,,
19490,1783452847.6876962,train,1.4788830280303955,1.2244317531585693,0.5631276369094849,1.4610074758529663,,,,
19500,1783452849.8218284,train,1.4448418617248535,1.2546402215957642,0.643527626991272,1.4258601665496826,,,,
19510,1783452852.2096233,train,1.4130713939666748,1.1589958667755127,0.6392293572425842,1.3950891494750977,,,,
19520,1783452854.3490014,train,1.4328523874282837,1.4173932075500488,0.751480758190155,1.4111636877059937,,,,
19530,1783452856.4888396,train,1.516486406326294,1.2746376991271973,0.6525050401687622,1.4972150325775146,,,,
19540,1783452858.6261125,train,1.3847426176071167,1.2250028848648071,0.6214864253997803,1.3662776947021484,,,,
19550,1783452860.8037243,train,1.5336240530014038,1.2114739418029785,0.6544814705848694,1.5149644613265991,,,,
19560,1783452862.9441786,train,1.4623348712921143,1.204384446144104,0.6150698661804199,1.4441403150558472,,,,
19570,1783452865.0813613,train,1.5029956102371216,1.2697110176086426,0.6401089429855347,1.4838974475860596,,,,
19580,1783452867.2205708,train,1.420530080795288,1.2057645320892334,0.6215018033981323,1.4022574424743652,,,,
19590,1783452869.3602836,train,1.375082015991211,1.203183650970459,0.618093729019165,1.3568692207336426,,,,
