unique_id,date,architecture_name,dataset_name,variant_name,seed,hyperparameters_summary,parameter_count,model_size_megabytes,real_time_factor,mel_error,pesq,stoi,interpretation_notes
freev_project_trained_reproduction_train_seed1234_freev_full_bf16bs32_20260704_1215,2026-07-04,freev,ljspeech,official_ljspeech,1234,stage=train;hardware=nvidia_l40s;precision=bf16-mixed;batch_size=32;epochs=320;steps=124800;sample_rate=22050;partition=ordered_identifier_holdout,18220557,69.6624641418457,,,,,Accepted from-scratch training execution; best validation state selected
freev_project_trained_reproduction_test_seed42_freev_gate1_test_20260704_1445,2026-07-04,freev,ljspeech,official_ljspeech,42,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;sample_rate=22050;partition=ordered_identifier_holdout;checkpoint_step=120000,18220557,69.6624641418457,0.006352654114093301,0.17462154139171948,3.3395254817598072,0.9693170997875165,Accepted full-test execution
freev_project_trained_reproduction_test_seed43_freev_final_seed43_test_20260706_2207,2026-07-06,freev,ljspeech,official_ljspeech,43,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;sample_rate=22050;partition=ordered_identifier_holdout;checkpoint_step=120000,18220557,69.6624641418457,0.009220717227874355,0.1746214759169203,3.3395152069055114,0.969317106528187,Accepted full-test execution
freev_project_trained_reproduction_test_seed44_freev_final_seed44_test_20260706_2207,2026-07-06,freev,ljspeech,official_ljspeech,44,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;sample_rate=22050;partition=ordered_identifier_holdout;checkpoint_step=120000,18220557,69.6624641418457,0.007457923186599544,0.1746215418432698,3.3392526473685025,0.9693170999720593,Accepted full-test execution
