architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
bigvgan,pruned_70,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,1.7186840109219625,0.058565547666625584,0.0025560100504652965,0.95,1.7136627253004126,1.7237052965435125,lower_is_better
bigvgan,pruned_70,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,57.920862379569506,1.6208430176685795,0.07073938874387535,0.95,57.78189474307207,58.05983001606694,lower_is_better
bigvgan,pruned_70,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,10.226167597089495,0.6662756258598604,0.02907865227816083,0.95,10.169042540577374,10.283292653601615,lower_is_better
bigvgan,pruned_70,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-2.675177176263597,0.2540491353148494,0.011087613264936918,0.95,-2.69695880934223,-2.6533955431849643,higher_is_better
bigvgan,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.00019707513233971325,0.005087354064380078,0.00022203033416250435,0.95,-0.0006332540606170654,0.00023910379593763894,higher_is_better
bigvgan,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-1.5458214920168903e-08,2.088555943200432e-06,9.115205431300829e-08,0.95,-1.9452656389372657e-07,1.6361013405338875e-07,higher_is_better
bigvgan,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-2.1246690598785728e-07,1.0392960601188217e-05,4.535859871394168e-07,0.95,-1.1035372658031646e-06,6.786034538274501e-07,lower_is_better
bigvgan,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,7.413682483428003e-08,2.194517688371024e-05,9.577660400837836e-07,0.95,-1.8073960138202393e-06,1.9556696634887994e-06,lower_is_better
bigvgan,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,-9.586769000813704e-05,0.0016199356606008514,7.069978843487329e-05,0.95,-0.00023475753163846295,4.3022151622188894e-05,lower_is_better
bigvgan,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-6.040240090991726e-05,0.0014147069418893837,6.17428728322628e-05,0.95,-0.00018169636825147173,6.089156643163722e-05,lower_is_better
bigvgan,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,6.2978835332910555e-06,0.0003738559874421738,1.6316412966344966e-05,0.95,-2.5755734490731677e-05,3.835150155731379e-05,higher_is_better
