architecture_name,variant_name,lane,baseline_variant,evaluation_seeds,seed_count,test_utterances,pesq,stoi,mel_error,multi_resolution_stft_error,mcd,utmos_strong,real_time_factor,latency_p50_ms,latency_p95_ms,peak_host_memory_megabytes,session_build_seconds,deployable_size_megabytes,baseline_pesq,pesq_delta,rtf_speedup,size_ratio,classification,classification_basis
bigvgan,pruned_70,b200,baseline_b200,42|43|44,3,525,1.0782426274768888,0.786587300067939,2.0052598997146363,2.712725220483447,68.06727668622403,1.3870707315868802,0.005355905539350982,35.75784810384115,48.916483561197914,8692.576822916666,,53.708651542663574,3.320105934748574,-2.241863307271685,1.0115173316859265,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
bigvgan,torch_compile,b200,baseline_b200,42|43|44,3,525,3.319908859616234,0.9736799464902974,0.2461713051512128,0.994041283698309,10.146318438964522,4.0622542057340105,0.004200553402122623,28.159438451131184,38.14398066202799,7673.399739583333,,53.720675468444824,3.320105934748574,-0.0001970751323399078,1.2897327474014644,1.0002238731644881,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
freev,baseline_b200,b200,baseline_b200,42|43|44,3,525,3.3790049113924545,0.9693072272713775,0.25168138298723436,1.0272897722607566,8.353823691513812,3.7845017467983184,0.00041709779630938953,2.604728619257609,3.244418223698934,7175.329427083333,,69.53965663909912,3.3790049113924545,0.0,1.0,1.0,denominator,Same-lane identity denominator.
freev,baseline_cpu,cpu,baseline_cpu,42|43|44,3,525,3.379689444587344,0.9693072848158826,0.25168502716791064,1.0260393467403595,8.353609718284606,3.7847068046388173,0.008854888491008786,58.929587046305336,77.93231709798177,9882.895833333334,,69.53831386566162,3.379689444587344,0.0,1.0,1.0,denominator,Same-lane identity denominator.
freev,int8_dynamic,cpu,baseline_cpu,42|43|44,3,525,3.2568164639245896,0.964669336843881,0.2600424265861511,1.0409630432583037,8.776950149456837,3.5407828753335138,0.006798271391548796,45.964281717936196,57.351783752441406,9840.772135416666,,29.04196834564209,3.379689444587344,-0.12287298066275465,1.3025205939875617,0.4176398122299477,harmful,Mean PESQ decreased by more than 0.10 against the same-lane denominator.
freev,int8_weight_only,b200,baseline_b200,42|43|44,3,525,3.377512532642909,0.9691974042488707,0.25165383517742157,1.0274730298632668,8.353556008465437,3.7826075756739055,0.0004899077229006435,3.0965659618377686,3.841259002685547,7175.091145833333,,29.25595760345459,3.3790049113924545,-0.0014923787495453311,0.8513803249310682,0.4207089740935712,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
freev,pruned_50,b200,baseline_b200,42|43|44,3,525,2.099889493139963,0.9181786377840465,0.36136552225975765,1.2336986959548224,11.481873681550857,1.6260057269959223,0.0004481955393993086,2.776419003804525,3.8684616883595786,8641.778645833334,,69.53965663909912,3.3790049113924545,-1.2791154182524913,0.9306156791930646,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
freev,torch_compile,b200,baseline_b200,42|43|44,3,525,3.3790044397021095,0.9693072297185036,0.2516813878975217,1.027289761967129,8.353823515794033,3.7845037657117087,0.00038964716064027644,2.249045213063558,4.083276033401489,7926.8671875,,69.54136562347412,3.3790049113924545,-4.716903450052712e-07,1.070449982553461,1.0000245756803756,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
freev,torch_compile_overhead,b200,baseline_b200,42|43|44,3,525,3.3790044401562405,0.9693072322682044,0.2516813535065878,1.0272897172352626,8.353820720083078,3.7845051214430065,0.0010152846163656592,4.93850302696228,18.506608645121258,8319.708333333334,,69.54136562347412,3.3790049113924545,-4.71236214050208e-07,0.4108185917387819,1.0000245756803756,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
hifigan_v1,baseline_b200,b200,baseline_b200,42|43|44,3,525,3.318255014116802,0.9747999106683153,0.27046336612058064,1.0845284598592728,11.00912625164734,4.240399620116703,0.0012724041579767534,7.007610479990642,14.81857999165853,7308.986979166667,,53.268595695495605,3.318255014116802,0.0,1.0,1.0,denominator,Same-lane identity denominator.
