step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_scale,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_scale,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_scale,val_loss,val_mel_l1
110,train,1783134354.9391215,,,61.067325592041016,61.067325592041016,61.067325592041016,2.446838140487671,2.7886712551116943,3.0441722869873047,2.6802968978881836,0.9862862825393677,1.557201862335205,1.557201862335205,1.162142276763916,0.3950595557689667,,
115,train,1783134355.6505277,,,59.94512176513672,59.94512176513672,59.94512176513672,2.60205078125,2.3495330810546875,2.780583381652832,2.468918800354004,0.9887674450874329,1.5829567909240723,1.5829567909240723,1.242732286453247,0.3402244746685028,,
120,train,1783134356.3602192,,,61.9188346862793,61.9188346862793,61.9188346862793,2.823734760284424,2.7519140243530273,2.8451945781707764,3.178222894668579,0.9843633770942688,1.4029263257980347,1.4029263257980347,1.1376636028289795,0.2652626931667328,,
125,train,1783134357.0681546,,,60.22481918334961,60.22481918334961,60.22481918334961,3.0140037536621094,2.495316743850708,3.3755879402160645,2.9481050968170166,0.9348469972610474,1.2300891876220703,1.2300891876220703,0.948063850402832,0.28202539682388306,,
130,train,1783134357.7738976,,,62.690399169921875,62.690399169921875,62.690399169921875,3.4555327892303467,2.5605971813201904,3.174004077911377,2.8791327476501465,0.990399956703186,1.3329129219055176,1.3329129219055176,1.1026066541671753,0.23030629754066467,,
135,train,1783134358.4805264,,,63.09126281738281,63.09126281738281,63.09126281738281,2.510901689529419,2.7292439937591553,3.2979135513305664,2.9210293292999268,1.0091829299926758,1.5444083213806152,1.5444083213806152,1.2946052551269531,0.2498030960559845,,
140,train,1783134359.1868238,,,61.781864166259766,61.781864166259766,61.781864166259766,2.9548232555389404,2.753258466720581,3.209792375564575,3.038898468017578,0.9683645367622375,1.2863574028015137,1.2863574028015137,1.0860360860824585,0.20032130181789398,,
145,train,1783134359.8925653,,,59.939483642578125,59.939483642578125,59.939483642578125,3.1120707988739014,2.6738882064819336,3.098088502883911,2.7665317058563232,0.9427618384361267,1.4258607625961304,1.4258607625961304,1.1258100271224976,0.3000507056713104,,
150,train,1783134360.6390598,,,61.58894348144531,61.58894348144531,61.58894348144531,3.2124900817871094,2.752481698989868,3.1524481773376465,3.1430530548095703,0.9562881588935852,1.2655415534973145,1.2655415534973145,1.0887444019317627,0.17679713666439056,,
155,train,1783134361.345066,,,61.34191131591797,61.34191131591797,61.34191131591797,3.155658721923828,2.5646679401397705,2.990201473236084,2.9717416763305664,0.9710599780082703,1.3766409158706665,1.3766409158706665,1.1782517433166504,0.19838912785053253,,
160,train,1783134362.054939,,,59.86692810058594,59.86692810058594,59.86692810058594,2.5748238563537598,2.951965093612671,2.9592480659484863,3.0345494747161865,0.9411676526069641,1.2987444400787354,1.2987444400787354,1.1168328523635864,0.18191160261631012,,
165,train,1783134362.7660842,,,61.70048522949219,61.70048522949219,61.70048522949219,3.6039655208587646,2.7873504161834717,3.3780550956726074,3.0829696655273438,0.9419359564781189,1.2767728567123413,1.2767728567123413,1.132755160331726,0.14401768147945404,,
170,train,1783134363.479172,,,58.62919616699219,58.62919616699219,58.62919616699219,2.3317949771881104,2.697286367416382,2.740385055541992,2.9472732543945312,0.9383289217948914,1.528601884841919,1.528601884841919,1.381930947303772,0.14667096734046936,,
175,train,1783134364.1920793,,,62.09528732299805,62.09528732299805,62.09528732299805,3.0223989486694336,3.0284581184387207,2.907423973083496,3.206211566925049,0.9737146496772766,1.5346705913543701,1.5346705913543701,1.3723987340927124,0.16227184236049652,,
180,train,1783134364.9047146,,,59.8018798828125,59.8018798828125,59.8018798828125,2.8855812549591064,2.7878365516662598,2.5665228366851807,3.1414082050323486,0.949168860912323,1.4268622398376465,1.4268622398376465,1.3193668127059937,0.10749540477991104,,
185,train,1783134365.614973,,,60.632198333740234,60.632198333740234,60.632198333740234,2.9579102993011475,2.898972511291504,2.869354724884033,3.181917428970337,0.948283851146698,1.3756990432739258,1.3756990432739258,1.2650537490844727,0.1106453537940979,,
190,train,1783134366.3208451,,,59.236610412597656,59.236610412597656,59.236610412597656,2.876452922821045,2.753429412841797,2.470233678817749,3.0797200202941895,0.944595992565155,1.5326354503631592,1.5326354503631592,1.3895148038864136,0.1431206613779068,,
195,train,1783134367.0300245,,,60.064884185791016,60.064884185791016,60.064884185791016,3.0815858840942383,2.7346348762512207,2.5102224349975586,3.098097085952759,0.9562671780586243,1.4371455907821655,1.4371455907821655,1.3044438362121582,0.13270170986652374,,
200,train,1783134367.7721093,,,60.298336029052734,60.298336029052734,60.298336029052734,3.3187241554260254,2.7150018215179443,2.8130297660827637,3.1182398796081543,0.9422681927680969,1.3341825008392334,1.3341825008392334,1.2333765029907227,0.10080602765083313,,
205,train,1783134368.4782639,,,56.159385681152344,56.159385681152344,56.159385681152344,2.389561414718628,2.625368595123291,2.1586647033691406,2.9599854946136475,0.9090479016304016,1.774304986000061,1.774304986000061,1.5520281791687012,0.22227683663368225,,
210,train,1783134369.189034,,,57.19940185546875,57.19940185546875,57.19940185546875,2.736558675765991,2.836509943008423,2.565476179122925,2.961902618408203,0.9015906453132629,1.6281135082244873,1.6281135082244873,1.4431513547897339,0.1849622130393982,,
215,train,1783134369.898234,,,59.05667495727539,59.05667495727539,59.05667495727539,3.045509099960327,2.7945737838745117,2.6684389114379883,3.180710792541504,0.9226287007331848,1.4057059288024902,1.4057059288024902,1.2903659343719482,0.11534001678228378,,
220,train,1783134370.6083968,,,58.572105407714844,58.572105407714844,58.572105407714844,3.171937942504883,2.848149299621582,2.6460776329040527,2.921874523162842,0.9203581213951111,1.5665698051452637,1.5665698051452637,1.393540620803833,0.1730291247367859,,
225,train,1783134371.3160725,,,56.598297119140625,56.598297119140625,56.598297119140625,2.908630847930908,2.716921806335449,2.3808791637420654,3.0244338512420654,0.8924915194511414,1.6180949211120605,1.6180949211120605,1.4726521968841553,0.1454426646232605,,
230,train,1783134372.023578,,,61.31616973876953,61.31616973876953,61.31616973876953,2.730771064758301,2.810398817062378,3.18017578125,3.1987545490264893,0.9559364318847656,1.1630291938781738,1.1630291938781738,1.0555546283721924,0.10747452825307846,,
235,train,1783134372.7320526,,,57.58795928955078,57.58795928955078,57.58795928955078,3.073044776916504,2.7953758239746094,2.5480237007141113,3.0158205032348633,0.9020410776138306,1.5396710634231567,1.5396710634231567,1.415303111076355,0.12436800450086594,,
240,train,1783134373.442054,,,59.236175537109375,59.236175537109375,59.236175537109375,3.515770435333252,2.809194326400757,3.146986484527588,3.3408849239349365,0.8874548077583313,1.201083779335022,1.201083779335022,1.0909883975982666,0.11009543389081955,,
245,train,1783134374.1509516,,,59.22214889526367,59.22214889526367,59.22214889526367,2.99099063873291,2.8189382553100586,3.1665050983428955,3.454136848449707,0.8926874399185181,1.2339786291122437,1.2339786291122437,1.1137335300445557,0.12024509906768799,,
250,train,1783134374.8916788,,,58.91289138793945,58.91289138793945,58.91289138793945,2.938901424407959,2.7610607147216797,3.0554909706115723,3.207949161529541,0.9041343927383423,1.2799313068389893,1.2799313068389893,1.1561750173568726,0.12375633418560028,,
255,train,1783134375.5962567,,,57.62928009033203,57.62928009033203,57.62928009033203,3.200885772705078,2.8191277980804443,3.10581636428833,3.3339834213256836,0.8606592416763306,1.2038013935089111,1.2038013935089111,1.1215063333511353,0.08229503780603409,,
260,train,1783134376.3020134,,,58.65442657470703,58.65442657470703,58.65442657470703,3.1820242404937744,2.830817222595215,2.997957468032837,3.1601834297180176,0.8961178064346313,1.2660183906555176,1.2660183906555176,1.1039681434631348,0.16205018758773804,,
265,train,1783134377.0105627,,,56.890785217285156,56.890785217285156,56.890785217285156,3.037757396697998,2.67344069480896,2.8231520652770996,2.7957589626312256,0.8875948190689087,1.4490134716033936,1.4490134716033936,1.2415997982025146,0.2074137032032013,,
270,train,1783134377.7187953,,,58.57577896118164,58.57577896118164,58.57577896118164,3.2590644359588623,2.8909709453582764,3.581069231033325,3.1490049362182617,0.8659021258354187,1.07041597366333,1.07041597366333,0.9610302448272705,0.10938569903373718,,
275,train,1783134378.4272442,,,56.22412109375,56.22412109375,56.22412109375,3.018136978149414,2.812056303024292,3.0271928310394287,3.0748114585876465,0.8486649394035339,1.3739476203918457,1.3739476203918457,1.2406591176986694,0.13328848779201508,,
280,train,1783134379.1370661,,,58.556339263916016,58.556339263916016,58.556339263916016,2.9473202228546143,2.928485155105591,3.3038463592529297,3.282860517501831,0.8779360055923462,1.359283685684204,1.359283685684204,1.2920409440994263,0.06724271923303604,,
285,train,1783134379.844679,,,58.53605651855469,58.53605651855469,58.53605651855469,3.210200548171997,2.960136651992798,3.366833209991455,3.2963619232177734,0.8675406575202942,1.2020010948181152,1.2020010948181152,1.0977473258972168,0.10425377637147903,,
290,train,1783134380.5507174,,,59.673377990722656,59.673377990722656,59.673377990722656,3.108257532119751,2.9459171295166016,3.125742197036743,3.3466579914093018,0.9038756489753723,1.0885498523712158,1.0885498523712158,0.9851231575012207,0.10342668741941452,,
295,train,1783134381.2588813,,,58.55331802368164,58.55331802368164,58.55331802368164,3.4835922718048096,2.860584259033203,3.517569065093994,3.3897545337677,0.8532109260559082,0.9842151403427124,0.9842151403427124,0.9176449775695801,0.06657015532255173,,
300,train,1783134381.9975572,,,56.81861114501953,56.81861114501953,56.81861114501953,2.83240008354187,2.813582181930542,3.1023597717285156,3.256300926208496,0.8545624613761902,1.2891978025436401,1.2891978025436401,1.2109308242797852,0.07826697081327438,,
305,train,1783134382.7075477,,,58.47153091430664,58.47153091430664,58.47153091430664,3.1663670539855957,2.892416000366211,2.937908411026001,3.2664127349853516,0.8889800906181335,1.3720849752426147,1.3720849752426147,1.2640759944915771,0.1080089583992958,,
310,train,1783134383.4186273,,,57.03158950805664,57.03158950805664,57.03158950805664,2.6198439598083496,2.750915050506592,2.9019179344177246,2.997096061706543,0.8858400583267212,1.357865810394287,1.357865810394287,1.2005497217178345,0.15731604397296906,,
315,train,1783134384.130383,,,56.04655075073242,56.04655075073242,56.04655075073242,2.731384754180908,2.8080787658691406,3.15150785446167,3.1726186275482178,0.8413074612617493,1.2524336576461792,1.2524336576461792,1.1274393796920776,0.12499424815177917,,
320,train,1783134384.8394423,,,56.621742248535156,56.621742248535156,56.621742248535156,3.626828670501709,2.822533369064331,2.765455961227417,3.1055715084075928,0.8540072441101074,1.469048261642456,1.469048261642456,1.3421945571899414,0.12685373425483704,,
325,train,1783134385.5473466,,,57.40441131591797,57.40441131591797,57.40441131591797,3.50801944732666,2.7853751182556152,3.008312940597534,3.2233338356018066,0.8588382601737976,1.456268072128296,1.456268072128296,1.341809630393982,0.11445845663547516,,
330,train,1783134386.2598786,,,55.144317626953125,55.144317626953125,55.144317626953125,2.377990245819092,2.784972667694092,2.874340295791626,3.218842029571533,0.8398885726928711,1.4336371421813965,1.4336371421813965,1.304794192314148,0.12884299457073212,,
335,train,1783134386.970029,,,59.327392578125,59.327392578125,59.327392578125,2.967677593231201,2.9233994483947754,2.9601104259490967,3.2644965648651123,0.9108244180679321,1.4557570219039917,1.4557570219039917,1.3572733402252197,0.09848371893167496,,
340,train,1783134387.680346,,,55.415809631347656,55.415809631347656,55.415809631347656,2.7091164588928223,2.76991605758667,2.8050918579101562,3.1372792720794678,0.8456007242202759,1.384117603302002,1.384117603302002,1.2280950546264648,0.1560225933790207,,
345,train,1783134388.3886027,,,58.62334060668945,58.62334060668945,58.62334060668945,3.510535717010498,3.0679197311401367,3.1164541244506836,3.1835951805114746,0.8765507936477661,1.2936501502990723,1.2936501502990723,1.10821533203125,0.18543487787246704,,
350,train,1783134389.131958,,,55.287628173828125,55.287628173828125,55.287628173828125,3.051121234893799,2.7889275550842285,3.340285301208496,3.060471534729004,0.8143569827079773,1.2558777332305908,1.2558777332305908,1.0842056274414062,0.1716720461845398,,
355,train,1783134389.8378782,,,54.73074722290039,54.73074722290039,54.73074722290039,2.9217662811279297,2.744511127471924,3.165804147720337,3.1241354942321777,0.8107686042785645,1.4289904832839966,1.4289904832839966,1.2814900875091553,0.14750035107135773,,
360,train,1783134390.5461373,,,55.440608978271484,55.440608978271484,55.440608978271484,3.4250340461730957,2.755228281021118,3.006624937057495,3.1444733142852783,0.8212922215461731,1.386643886566162,1.386643886566162,1.2658309936523438,0.12081295251846313,,
365,train,1783134391.257416,,,56.780860900878906,56.780860900878906,56.780860900878906,2.986933946609497,2.8158164024353027,2.9446728229522705,3.1092066764831543,0.8637855648994446,1.288253903388977,1.288253903388977,1.130040168762207,0.1582137495279312,,
370,train,1783134391.9775221,,,55.297096252441406,55.297096252441406,55.297096252441406,3.2789106369018555,2.888615608215332,3.326680898666382,3.3266849517822266,0.7960630655288696,0.9973546862602234,0.9973546862602234,0.9444077014923096,0.05294696241617203,,
375,train,1783134392.687684,,,55.04487228393555,55.04487228393555,55.04487228393555,2.272651433944702,2.875877618789673,3.184553861618042,3.1967520713806152,0.8251940011978149,1.1874053478240967,1.1874053478240967,1.057985544204712,0.12941983342170715,,
380,train,1783134393.3908567,,,56.462188720703125,56.462188720703125,56.462188720703125,3.5757884979248047,2.8291549682617188,3.2980153560638428,3.120750665664673,0.8271047472953796,1.1688776016235352,1.1688776016235352,1.0160833597183228,0.15279430150985718,,
385,train,1783134394.0950155,,,57.091064453125,57.091064453125,57.091064453125,3.4314768314361572,2.8447818756103516,3.370105743408203,3.1831984519958496,0.8379599452018738,1.0839844942092896,1.0839844942092896,0.9750633239746094,0.10892120748758316,,
390,train,1783134399.4564965,,,56.06102752685547,56.06102752685547,56.06102752685547,3.0584113597869873,2.852168083190918,3.18992018699646,3.226642370223999,0.8292738199234009,1.0699427127838135,1.0699427127838135,0.9621489644050598,0.10779374837875366,,
390,learning_rate,1783134399.4623187,0.0001998,0.0001998,,,,,,,,,,,,,,
395,train,1783134400.2602525,,,56.642478942871094,56.642478942871094,56.642478942871094,3.249715566635132,3.0097503662109375,3.1557137966156006,3.209955930709839,0.8367039561271667,1.1580833196640015,1.1580833196640015,1.0552411079406738,0.10284218937158585,,
400,train,1783134401.0007498,,,55.174503326416016,55.174503326416016,55.174503326416016,3.1523704528808594,2.7892189025878906,3.225269317626953,3.0334455966949463,0.815899670124054,1.2341316938400269,1.2341316938400269,1.0755088329315186,0.1586228758096695,,
405,train,1783134401.706242,,,54.27119827270508,54.27119827270508,54.27119827270508,2.9190573692321777,2.537489891052246,3.1408867835998535,2.715182304382324,0.8245002627372742,1.3973298072814941,1.3973298072814941,1.1490668058395386,0.24826300144195557,,
410,train,1783134402.4131758,,,57.940731048583984,57.940731048583984,57.940731048583984,3.800135612487793,2.8725380897521973,3.862137794494629,3.282806158065796,0.8217371106147766,0.9308971762657166,0.9308971762657166,0.861370861530304,0.0695263147354126,,
415,train,1783134403.120869,,,55.666893005371094,55.666893005371094,55.666893005371094,3.1326699256896973,2.9383504390716553,3.2937917709350586,3.3400511741638184,0.8072931170463562,1.0997440814971924,1.0997440814971924,1.0365307331085205,0.06321340054273605,,
420,train,1783134403.8265104,,,54.986045837402344,54.986045837402344,54.986045837402344,3.0099987983703613,2.866222858428955,3.086578607559204,3.2965657711029053,0.807634174823761,1.233080267906189,1.233080267906189,1.160170316696167,0.07290998101234436,,
425,train,1783134404.5447202,,,53.72022247314453,53.72022247314453,53.72022247314453,3.059502601623535,2.878361463546753,2.9468331336975098,3.1995654106140137,0.7886568307876587,1.2765756845474243,1.2765756845474243,1.1652705669403076,0.11130507290363312,,
430,train,1783134405.2611914,,,56.749271392822266,56.749271392822266,56.749271392822266,3.166511058807373,2.8914988040924072,3.5374741554260254,3.290790557861328,0.8229940533638,1.0107417106628418,1.0107417106628418,0.9243291020393372,0.08641261607408524,,
435,train,1783134405.9741478,,,54.332176208496094,54.332176208496094,54.332176208496094,2.560424566268921,2.7551441192626953,2.892735004425049,2.677189826965332,0.8417056202888489,1.617608666419983,1.617608666419983,1.2994142770767212,0.3181943893432617,,
440,train,1783134406.6857042,,,56.82096862792969,56.82096862792969,56.82096862792969,3.938234806060791,2.796264171600342,3.407151222229004,2.9005861282348633,0.8326887488365173,1.136551022529602,1.136551022529602,0.9516667723655701,0.18488427996635437,,
445,train,1783134407.3943267,,,55.19242858886719,55.19242858886719,55.19242858886719,3.31768536567688,2.592592239379883,2.863316059112549,2.6865034103393555,0.8485001921653748,1.5712836980819702,1.5712836980819702,1.2309457063674927,0.34033799171447754,,
450,train,1783134408.1391828,,,55.152374267578125,55.152374267578125,55.152374267578125,3.240830898284912,2.216381311416626,3.246238946914673,2.547369956970215,0.8468431830406189,1.562732458114624,1.562732458114624,1.140748381614685,0.42198407649993896,,
455,train,1783134408.8508556,,,54.5078010559082,54.5078010559082,54.5078010559082,2.644707679748535,2.630937337875366,3.309009313583374,2.9424028396606445,0.8162073493003845,1.3372390270233154,1.3372390270233154,1.0977860689163208,0.23945289850234985,,
460,train,1783134409.5614505,,,56.834022521972656,56.834022521972656,56.834022521972656,3.3619582653045654,2.8472700119018555,3.3835606575012207,3.0151731967926025,0.8406072854995728,1.2010493278503418,1.2010493278503418,1.0346306562423706,0.1664186418056488,,
465,train,1783134410.2750702,,,54.64441680908203,54.64441680908203,54.64441680908203,3.0642282962799072,2.879767656326294,3.213914394378662,3.0154008865356445,0.8053731322288513,1.1543433666229248,1.1543433666229248,1.011540412902832,0.14280296862125397,,
470,train,1783134410.9842806,,,53.72241973876953,53.72241973876953,53.72241973876953,2.520080327987671,2.7143936157226562,3.168550968170166,2.8347673416137695,0.8106957674026489,1.3844441175460815,1.3844441175460815,1.1436413526535034,0.24080276489257812,,
475,train,1783134411.695349,,,57.19343566894531,57.19343566894531,57.19343566894531,2.9685657024383545,2.6705574989318848,2.711104393005371,2.768707752227783,0.9021041989326477,1.6995766162872314,1.6995766162872314,1.4236547946929932,0.2759217619895935,,
480,train,1783134412.407228,,,55.10856246948242,55.10856246948242,55.10856246948242,3.389983654022217,2.9302258491516113,3.4027576446533203,2.994866371154785,0.7998467683792114,1.1609182357788086,1.1609182357788086,0.9771897792816162,0.1837284117937088,,
485,train,1783134413.1157043,,,55.68221664428711,55.68221664428711,55.68221664428711,3.9950716495513916,2.7083587646484375,3.179398775100708,2.8500847816467285,0.820440411567688,1.521281123161316,1.521281123161316,1.3083386421203613,0.21294251084327698,,
490,train,1783134413.8229072,,,54.77033996582031,54.77033996582031,54.77033996582031,2.8063549995422363,2.7419981956481934,3.318547487258911,2.9822909832000732,0.8137845993041992,1.4319199323654175,1.4319199323654175,1.3119444847106934,0.11997547745704651,,
495,train,1783134414.5325851,,,54.457462310791016,54.457462310791016,54.457462310791016,3.0944437980651855,2.996706962585449,3.2785327434539795,3.040123224258423,0.7939777970314026,1.226319432258606,1.226319432258606,1.054301381111145,0.17201808094978333,,
500,train,1783134415.2728202,,,55.224464416503906,55.224464416503906,55.224464416503906,3.121246099472046,2.7119603157043457,3.4249486923217773,3.129132032394409,0.8062910437583923,1.2278372049331665,1.2278372049331665,1.083267331123352,0.14456988871097565,,
505,train,1783134415.9820013,,,56.461517333984375,56.461517333984375,56.461517333984375,3.4000728130340576,2.740025520324707,3.3761775493621826,3.0987448692321777,0.8304794430732727,1.0772711038589478,1.0772711038589478,0.9611696600914001,0.11610144376754761,,
510,train,1783134416.6899266,,,56.538204193115234,56.538204193115234,56.538204193115234,4.101936340332031,2.9496662616729736,3.55046010017395,3.2942981719970703,0.7954907417297363,1.0140084028244019,1.0140084028244019,0.9482793211936951,0.06572912633419037,,
515,train,1783134417.3972347,,,54.20647430419922,54.20647430419922,54.20647430419922,2.972287893295288,2.614903450012207,2.944352626800537,3.0436956882476807,0.8142930269241333,1.4999146461486816,1.4999146461486816,1.3576531410217285,0.1422615498304367,,
520,train,1783134418.1018484,,,53.66640853881836,53.66640853881836,53.66640853881836,3.400808811187744,2.791701316833496,3.0270934104919434,3.050588369369507,0.7848564386367798,1.3162856101989746,1.3162856101989746,1.134423017501831,0.18186256289482117,,
525,train,1783134418.8069565,,,52.44892501831055,52.44892501831055,52.44892501831055,2.8286478519439697,2.8297574520111084,3.066290855407715,3.134389638900757,0.7642034888267517,1.2107410430908203,1.2107410430908203,1.0681003332138062,0.14264066517353058,,
530,train,1783134419.514517,,,53.85348892211914,53.85348892211914,53.85348892211914,3.035464286804199,2.7066168785095215,3.351388931274414,3.1956143379211426,0.7781645059585571,1.1226270198822021,1.1226270198822021,0.9691319465637207,0.15349501371383667,,
535,train,1783134420.224434,,,57.39737319946289,57.39737319946289,57.39737319946289,3.972229242324829,2.8738503456115723,3.6763389110565186,3.139065980911255,0.8204551935195923,1.0665568113327026,1.0665568113327026,0.9571753740310669,0.10938143730163574,,
540,train,1783134420.9356823,,,55.770633697509766,55.770633697509766,55.770633697509766,3.191554069519043,2.8867955207824707,3.7123818397521973,3.299591064453125,0.7926297187805176,0.9272903203964233,0.9272903203964233,0.8428152203559875,0.08447511494159698,,
545,train,1783134421.6476617,,,55.630210876464844,55.630210876464844,55.630210876464844,3.047065019607544,2.930331230163574,3.6324894428253174,3.0346322059631348,0.8070794343948364,1.056605339050293,1.056605339050293,0.9345847368240356,0.1220206469297409,,
550,train,1783134422.3975892,,,55.3354377746582,55.3354377746582,55.3354377746582,3.6748790740966797,2.954411506652832,3.6120433807373047,3.187652587890625,0.7801501154899597,0.8213317394256592,0.8213317394256592,0.7816428542137146,0.03968886286020279,,
555,train,1783134423.1015067,,,54.51622009277344,54.51622009277344,54.51622009277344,3.7192904949188232,2.80902099609375,3.2099318504333496,3.0211408138275146,0.7894614338874817,1.3094942569732666,1.3094942569732666,1.1030863523483276,0.2064078450202942,,
560,train,1783134423.8064995,,,53.76734161376953,53.76734161376953,53.76734161376953,2.8990366458892822,2.7914836406707764,3.404841899871826,3.074558734893799,0.7804004549980164,1.126043438911438,1.126043438911438,1.022945523262024,0.10309789329767227,,
565,train,1783134424.5124636,,,53.24872589111328,53.24872589111328,53.24872589111328,3.26301646232605,2.86047625541687,3.3064053058624268,2.9514715671539307,0.7690995335578918,1.1895862817764282,1.1895862817764282,1.027008295059204,0.16257795691490173,,
