unique_id,date,architecture_name,dataset_name,variant_name,seed,hyperparameters_summary,parameter_count,model_size_megabytes,real_time_factor,mel_error,pesq,stoi,interpretation_notes
vocos_project_trained_reproduction_train_seed1234_vocos_full_bf16bs32_20260704_0625,2026-07-04,vocos,ljspeech,charactr_mel_24khz,1234,stage=train;hardware=nvidia_l40s;precision=bf16-mixed;batch_size=32;epochs=320;steps=124800;partition=ordered_identifier_holdout,13531650,51.62305450439453,,,,,Accepted from-scratch training execution; evaluated durable state selected
vocos_project_trained_reproduction_test_seed42_vocos_gate1_test_20260704_1120,2026-07-04,vocos,ljspeech,charactr_mel_24khz,42,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,13531650,51.62305450439453,0.005485802803830716,3.046101461757313,3.5652511738119146,0.9793143891032077,Accepted full-test execution
vocos_project_trained_reproduction_test_seed43_vocos_final_seed43_test_20260706_2207,2026-07-06,vocos,ljspeech,charactr_mel_24khz,43,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,13531650,51.62305450439453,0.004344384114348309,3.046101461757313,3.5652511738119146,0.9793143891032077,Accepted full-test execution
vocos_project_trained_reproduction_test_seed44_vocos_final_seed44_test_20260706_2207,2026-07-06,vocos,ljspeech,charactr_mel_24khz,44,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,13531650,51.62305450439453,0.004343656174739109,3.046101461757313,3.5652511738119146,0.9793143891032077,Accepted full-test execution
