step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_scale,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_scale,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_scale,val_loss,val_mel_l1
995,train,1783134508.3531933,,,47.43403244018555,47.43403244018555,47.43403244018555,2.6968393325805664,2.7217154502868652,3.219648838043213,3.0501351356506348,0.6550201773643494,1.3023852109909058,1.3023852109909058,1.1076860427856445,0.19469916820526123,,
1000,train,1783134509.1344066,,,48.689857482910156,48.689857482910156,48.689857482910156,3.2982680797576904,2.7845888137817383,3.381117343902588,3.037433385848999,0.6615532636642456,1.3548537492752075,1.3548537492752075,1.1735069751739502,0.18134675920009613,,
1000,validation,1783134584.26167,,,,,,,,,,,,,,,0.7272681605815887,0.7272681605815887
1005,train,1783134585.0445282,,,53.82284164428711,53.82284164428711,53.82284164428711,3.9092819690704346,2.815751552581787,3.1857752799987793,3.3141021728515625,0.757734477519989,1.4378451108932495,1.4378451108932495,1.3262135982513428,0.11163150519132614,,
1010,train,1783134585.7852871,,,47.28706359863281,47.28706359863281,47.28706359863281,3.2466812133789062,2.670274019241333,3.067633628845215,2.9380264282226562,0.6524175405502319,1.3888535499572754,1.3888535499572754,1.176437258720398,0.21241629123687744,,
1015,train,1783134586.5287025,,,47.47469711303711,47.47469711303711,47.47469711303711,3.248079776763916,2.7476255893707275,3.033576488494873,2.8992977142333984,0.6580721139907837,1.3950774669647217,1.3950774669647217,1.152281403541565,0.24279607832431793,,
1020,train,1783134587.2735941,,,46.48133850097656,46.48133850097656,46.48133850097656,3.2754812240600586,2.618741512298584,3.0500407218933105,2.7875823974609375,0.642486035823822,1.4265424013137817,1.4265424013137817,1.1326621770858765,0.29388025403022766,,
1025,train,1783134588.0285742,,,50.234867095947266,50.234867095947266,50.234867095947266,3.21987247467041,2.9121193885803223,3.357076644897461,3.3272454738616943,0.682982861995697,1.1191034317016602,1.1191034317016602,0.988770604133606,0.13033287227153778,,
1030,train,1783134588.7869992,,,47.75174331665039,47.75174331665039,47.75174331665039,2.926133155822754,2.6200621128082275,3.296250343322754,3.1165900230407715,0.652885913848877,1.377739429473877,1.377739429473877,1.1426701545715332,0.23506933450698853,,
1035,train,1783134589.5503058,,,45.772064208984375,45.772064208984375,45.772064208984375,2.6573219299316406,2.5678765773773193,2.60506534576416,2.9691333770751953,0.6532992720603943,1.6189249753952026,1.6189249753952026,1.3924003839492798,0.22652460634708405,,
1040,train,1783134590.2927608,,,46.36125183105469,46.36125183105469,46.36125183105469,3.262500762939453,2.634582996368408,2.883058547973633,3.0137033462524414,0.6371254324913025,1.5575430393218994,1.5575430393218994,1.3346692323684692,0.22287386655807495,,
1045,train,1783134591.0418055,,,47.120262145996094,47.120262145996094,47.120262145996094,2.5298571586608887,2.8065686225891113,3.05137038230896,2.8651504516601562,0.665573239326477,1.5255186557769775,1.5255186557769775,1.2076292037963867,0.31788939237594604,,
1050,train,1783134591.8227856,,,45.414947509765625,45.414947509765625,45.414947509765625,3.155527114868164,2.446126699447632,2.7651236057281494,2.9710772037506104,0.6297975778579712,1.6365621089935303,1.6365621089935303,1.3716224431991577,0.26493963599205017,,
1055,train,1783134592.5601938,,,47.24358367919922,47.24358367919922,47.24358367919922,2.876920700073242,2.6430113315582275,3.07806658744812,2.901524066925049,0.661432683467865,1.416731357574463,1.416731357574463,1.1286001205444336,0.2881312072277069,,
1060,train,1783134593.300908,,,47.85950469970703,47.85950469970703,47.85950469970703,3.5492637157440186,2.4638822078704834,3.0709407329559326,3.0675463676452637,0.6570975184440613,1.4767875671386719,1.4767875671386719,1.261650562286377,0.2151370495557785,,
1065,train,1783134594.0474746,,,49.00718307495117,49.00718307495117,49.00718307495117,3.1661758422851562,2.854334831237793,3.2310523986816406,3.196845531463623,0.669575035572052,1.323432207107544,1.323432207107544,1.0935065746307373,0.22992569208145142,,
1070,train,1783134594.7839284,,,47.49154281616211,47.49154281616211,47.49154281616211,2.7805662155151367,2.3953490257263184,2.9954795837402344,2.8619565963745117,0.680016815662384,1.5216044187545776,1.5216044187545776,1.1975024938583374,0.32410189509391785,,
1075,train,1783134595.5252042,,,46.85790252685547,46.85790252685547,46.85790252685547,2.7003939151763916,2.5320000648498535,3.0544893741607666,2.826793670654297,0.6636209487915039,1.5831716060638428,1.5831716060638428,1.2133709192276,0.3698006272315979,,
1080,train,1783134596.2768652,,,49.71745300292969,49.71745300292969,49.71745300292969,3.0236828327178955,2.6422219276428223,3.061349868774414,3.0150556564331055,0.7088608145713806,1.452189564704895,1.452189564704895,1.2037001848220825,0.2484894096851349,,
1085,train,1783134597.028241,,,49.424530029296875,49.424530029296875,49.424530029296875,3.4340434074401855,2.847627639770508,3.271949529647827,3.0423312187194824,0.6780955195426941,1.3479918241500854,1.3479918241500854,1.1747430562973022,0.17324873805046082,,
1090,train,1783134597.7735708,,,47.70541763305664,47.70541763305664,47.70541763305664,3.244335889816284,2.610290050506592,3.1478419303894043,2.9375836849212646,0.6595543026924133,1.412027359008789,1.412027359008789,1.1591914892196655,0.25283583998680115,,
1095,train,1783134598.5216463,,,46.968955993652344,46.968955993652344,46.968955993652344,2.887375593185425,2.636002540588379,3.1268439292907715,2.971653938293457,0.6499685645103455,1.392186164855957,1.392186164855957,1.1599867343902588,0.23219940066337585,,
1100,train,1783134599.303676,,,48.09882736206055,48.09882736206055,48.09882736206055,2.9474472999572754,2.60384202003479,3.2170753479003906,3.1472535133361816,0.6626418232917786,1.3065745830535889,1.3065745830535889,1.132004737854004,0.17456990480422974,,
1105,train,1783134600.0484774,,,48.39629364013672,48.39629364013672,48.39629364013672,2.963380813598633,2.6376266479492188,3.361433982849121,3.070805072784424,0.6651290059089661,1.2243037223815918,1.2243037223815918,1.0542755126953125,0.17002826929092407,,
1110,train,1783134600.7950473,,,48.13147735595703,48.13147735595703,48.13147735595703,3.545548915863037,2.7692112922668457,3.266817092895508,2.9843974113464355,0.6514286398887634,1.3330116271972656,1.3330116271972656,1.142946720123291,0.19006487727165222,,
1115,train,1783134601.544815,,,47.589202880859375,47.589202880859375,47.589202880859375,2.9681484699249268,2.3562238216400146,2.989833354949951,3.0276925563812256,0.6717729568481445,1.4690912961959839,1.4690912961959839,1.2510089874267578,0.2180822640657425,,
1120,train,1783134602.2938352,,,47.87253952026367,47.87253952026367,47.87253952026367,2.607750654220581,2.696505069732666,2.9837758541107178,2.7524313926696777,0.6910193562507629,1.5449602603912354,1.5449602603912354,1.2591794729232788,0.2857808470726013,,
1125,train,1783134603.0398777,,,49.89346694946289,49.89346694946289,49.89346694946289,4.302973747253418,2.6508772373199463,3.595829486846924,3.1224803924560547,0.655622124671936,1.193220615386963,1.193220615386963,1.0308095216751099,0.16241103410720825,,
1130,train,1783134603.7866514,,,42.35582733154297,42.35582733154297,42.35582733154297,2.4004154205322266,2.132613182067871,2.2930681705474854,2.535412311553955,0.6259075403213501,1.9986757040023804,1.9986757040023804,1.563801646232605,0.434874027967453,,
1135,train,1783134604.5334024,,,44.76433563232422,44.76433563232422,44.76433563232422,2.6710519790649414,2.615600109100342,2.806427001953125,2.7663354873657227,0.6296035647392273,1.6119781732559204,1.6119781732559204,1.2788200378417969,0.33315813541412354,,
1140,train,1783134605.2764933,,,49.448944091796875,49.448944091796875,49.448944091796875,3.1546683311462402,2.7511003017425537,3.255098581314087,3.033992290496826,0.688110888004303,1.2538596391677856,1.2538596391677856,1.066918969154358,0.18694069981575012,,
1145,train,1783134606.019255,,,48.997188568115234,48.997188568115234,48.997188568115234,3.461392879486084,2.657885789871216,3.1925277709960938,3.001554012298584,0.6775499582290649,1.3234423398971558,1.3234423398971558,1.104495882987976,0.2189464569091797,,
1150,train,1783134606.8090246,,,46.74795150756836,46.74795150756836,46.74795150756836,2.537421464920044,2.7285656929016113,2.942734718322754,2.8043692111968994,0.6663945317268372,1.5615952014923096,1.5615952014923096,1.2972891330718994,0.26430609822273254,,
1155,train,1783134607.5600543,,,44.48542404174805,44.48542404174805,44.48542404174805,3.2484045028686523,2.4934844970703125,2.8511881828308105,2.7888171672821045,0.6103005409240723,1.5756118297576904,1.5756118297576904,1.3143655061721802,0.2612462639808655,,
1160,train,1783134608.2905962,,,47.882572174072266,47.882572174072266,47.882572174072266,3.2126173973083496,2.772364616394043,3.2086687088012695,3.1081910133361816,0.6503082513809204,1.237532138824463,1.237532138824463,1.0870163440704346,0.15051577985286713,,
1165,train,1783134609.035352,,,47.70531463623047,47.70531463623047,47.70531463623047,3.1555089950561523,2.8503036499023438,3.1909022331237793,2.83046293258667,0.659039318561554,1.3702499866485596,1.3702499866485596,1.1419200897216797,0.22832991182804108,,
1170,train,1783134609.760264,,,47.937156677246094,47.937156677246094,47.937156677246094,2.812053680419922,2.7994096279144287,3.175837516784668,2.986635684967041,0.6666832566261292,1.3585333824157715,1.3585333824157715,1.1840637922286987,0.17446953058242798,,
1170,learning_rate,1783134609.76522,0.00019940059980000003,0.00019940059980000003,,,,,,,,,,,,,,
1175,train,1783134610.6423624,,,47.43641662597656,47.43641662597656,47.43641662597656,3.5185253620147705,2.8504934310913086,3.229351043701172,2.9420106410980225,0.6383260488510132,1.3221368789672852,1.3221368789672852,1.1341204643249512,0.1880163848400116,,
1180,train,1783134611.3937268,,,47.84895324707031,47.84895324707031,47.84895324707031,3.060518741607666,2.7452404499053955,3.3872032165527344,3.0159878730773926,0.6497069597244263,1.3536752462387085,1.3536752462387085,1.1426821947097778,0.21099303662776947,,
1185,train,1783134612.1417336,,,46.551856994628906,46.551856994628906,46.551856994628906,3.0322458744049072,2.748035192489624,3.0995900630950928,2.8463399410247803,0.6417714953422546,1.4993823766708374,1.4993823766708374,1.2287797927856445,0.27060261368751526,,
1190,train,1783134612.890588,,,45.98025131225586,45.98025131225586,45.98025131225586,2.8123087882995605,2.4350104331970215,2.941105604171753,2.8392038345336914,0.6482736468315125,1.7332462072372437,1.7332462072372437,1.4979456663131714,0.23530057072639465,,
1195,train,1783134613.637707,,,47.27830505371094,47.27830505371094,47.27830505371094,2.721060276031494,2.6724648475646973,3.0793893337249756,2.9816343784332275,0.6613940596580505,1.3665485382080078,1.3665485382080078,1.1365792751312256,0.22996923327445984,,
1200,train,1783134614.4211144,,,47.96938705444336,47.96938705444336,47.96938705444336,4.007516860961914,2.8260657787323,3.096869945526123,2.962951421737671,0.6448035836219788,1.492846965789795,1.492846965789795,1.3094720840454102,0.18337483704090118,,
1205,train,1783134615.167981,,,48.02345275878906,48.02345275878906,48.02345275878906,3.141831398010254,2.7727558612823486,2.9486398696899414,2.9345169067382812,0.6742788553237915,1.4405226707458496,1.4405226707458496,1.2246780395507812,0.21584469079971313,,
1210,train,1783134615.9137545,,,45.376075744628906,45.376075744628906,45.376075744628906,2.8021273612976074,2.5984575748443604,3.082934617996216,2.675971269607544,0.6323928833007812,1.4259703159332275,1.4259703159332275,1.1597331762313843,0.26623719930648804,,
1215,train,1783134616.6771836,,,44.56853485107422,44.56853485107422,44.56853485107422,2.4435315132141113,2.6497116088867188,2.9344491958618164,2.9131429195404053,0.6173357367515564,1.4167661666870117,1.4167661666870117,1.2083940505981445,0.2083720564842224,,
1220,train,1783134617.435784,,,46.87623596191406,46.87623596191406,46.87623596191406,3.6576461791992188,2.58221435546875,3.0791687965393066,3.091874361038208,0.6287619471549988,1.5012333393096924,1.5012333393096924,1.3116315603256226,0.18960179388523102,,
1225,train,1783134618.1767356,,,47.35124588012695,47.35124588012695,47.35124588012695,2.8809802532196045,2.7350404262542725,3.1991662979125977,3.0243380069732666,0.6508492827415466,1.423062801361084,1.423062801361084,1.2256247997283936,0.19743801653385162,,
1230,train,1783134618.9326916,,,51.388084411621094,51.388084411621094,51.388084411621094,3.651740789413452,2.8027184009552,3.556767463684082,3.369598627090454,0.6906864643096924,1.1955828666687012,1.1955828666687012,1.073127269744873,0.1224556490778923,,
1235,train,1783134619.6733823,,,43.889678955078125,43.889678955078125,43.889678955078125,2.7516963481903076,2.4563817977905273,2.9542078971862793,2.961362600326538,0.5966769456863403,1.5780837535858154,1.5780837535858154,1.310658574104309,0.2674252390861511,,
1240,train,1783134620.4163537,,,48.22132873535156,48.22132873535156,48.22132873535156,3.3703548908233643,2.958693265914917,3.2920608520507812,3.137949228286743,0.6451613306999207,1.2103620767593384,1.2103620767593384,1.0429540872573853,0.16740797460079193,,
1245,train,1783134621.1631267,,,47.37883758544922,47.37883758544922,47.37883758544922,2.949364423751831,2.8744349479675293,3.48290753364563,3.221426248550415,0.6254748702049255,1.1449346542358398,1.1449346542358398,0.9986277222633362,0.1463068723678589,,
1250,train,1783134621.95011,,,45.78256607055664,45.78256607055664,45.78256607055664,3.2652626037597656,2.715259313583374,3.0136289596557617,2.993755340576172,0.6174950003623962,1.4303374290466309,1.4303374290466309,1.249928593635559,0.18040888011455536,,
1255,train,1783134622.6925323,,,48.62082290649414,48.62082290649414,48.62082290649414,3.1316397190093994,2.8179173469543457,3.199869394302368,3.062025308609009,0.6699439287185669,1.522914171218872,1.522914171218872,1.2331448793411255,0.2897692918777466,,
1260,train,1783134623.432925,,,43.1851806640625,43.1851806640625,43.1851806640625,2.5631043910980225,2.6547887325286865,2.6099860668182373,2.688997983932495,0.6082071661949158,1.6908680200576782,1.6908680200576782,1.3629324436187744,0.3279355764389038,,
1265,train,1783134624.1783361,,,44.88786315917969,44.88786315917969,44.88786315917969,2.828373432159424,2.591393232345581,2.848372459411621,3.034698963165283,0.6155990362167358,1.5104320049285889,1.5104320049285889,1.3225634098052979,0.18786859512329102,,
1270,train,1783134624.9281328,,,46.760459899902344,46.760459899902344,46.760459899902344,3.1204118728637695,2.801701068878174,3.392198085784912,2.9672493934631348,0.6248767971992493,1.298843502998352,1.298843502998352,1.0798462629318237,0.21899719536304474,,
1275,train,1783134625.669383,,,46.51615905761719,46.51615905761719,46.51615905761719,3.2388346195220947,2.6742682456970215,3.1692264080047607,2.888826370239258,0.6330434083938599,1.3821533918380737,1.3821533918380737,1.192676305770874,0.1894771307706833,,
1280,train,1783134626.414845,,,46.05774688720703,46.05774688720703,46.05774688720703,3.493816614151001,2.7334036827087402,3.1608219146728516,3.2247562408447266,0.6013193130493164,1.3442176580429077,1.3442176580429077,1.20418381690979,0.14003385603427887,,
1285,train,1783134627.1620133,,,47.20512771606445,47.20512771606445,47.20512771606445,2.689506769180298,2.74314022064209,3.215175151824951,3.1848223209381104,0.6438329815864563,1.2865326404571533,1.2865326404571533,1.1525965929031372,0.13393603265285492,,
1290,train,1783134627.9054267,,,45.29636001586914,45.29636001586914,45.29636001586914,2.693742275238037,2.657863140106201,2.8097400665283203,3.1447315216064453,0.6230180859565735,1.5008175373077393,1.5008175373077393,1.2851594686508179,0.215658038854599,,
1295,train,1783134628.6578841,,,44.23644256591797,44.23644256591797,44.23644256591797,2.2452549934387207,2.740255355834961,2.746342182159424,2.9617762565612793,0.6185486912727356,1.517074704170227,1.517074704170227,1.2862732410430908,0.23080141842365265,,
1300,train,1783134629.4487224,,,46.60729217529297,46.60729217529297,46.60729217529297,3.1700961589813232,2.6075148582458496,2.7804291248321533,3.1423535346984863,0.6440914273262024,1.5092883110046387,1.5092883110046387,1.346916675567627,0.16237162053585052,,
1305,train,1783134630.2159922,,,46.757511138916016,46.757511138916016,46.757511138916016,2.4744198322296143,2.5845787525177,2.8246166706085205,3.0307624340057373,0.6663945317268372,1.4660574197769165,1.4660574197769165,1.2621742486953735,0.20388317108154297,,
1310,train,1783134630.9809253,,,45.83730697631836,45.83730697631836,45.83730697631836,2.930691957473755,2.884049892425537,2.9920921325683594,3.221463680267334,0.6132323145866394,1.4264966249465942,1.4264966249465942,1.2603927850723267,0.16610385477542877,,
1315,train,1783134631.740549,,,44.824893951416016,44.824893951416016,44.824893951416016,3.0248918533325195,2.702888011932373,2.932898759841919,3.040841817855835,0.6033251881599426,1.4152946472167969,1.4152946472167969,1.214308261871338,0.20098644495010376,,
1320,train,1783134632.5010693,,,45.14195251464844,45.14195251464844,45.14195251464844,2.5549392700195312,2.836139678955078,3.17702317237854,3.1115338802337646,0.6038613319396973,1.1643671989440918,1.1643671989440918,1.0693421363830566,0.09502504765987396,,
1325,train,1783134633.2557852,,,44.657447814941406,44.657447814941406,44.657447814941406,3.0177001953125,2.6394786834716797,3.0031309127807617,3.122044086456299,0.5944426655769348,1.4284247159957886,1.4284247159957886,1.219233512878418,0.2091912478208542,,
1330,train,1783134634.0109954,,,45.61473083496094,45.61473083496094,45.61473083496094,3.2079243659973145,2.7698652744293213,2.978680372238159,3.1424765586853027,0.6087695360183716,1.5080249309539795,1.5080249309539795,1.3171093463897705,0.1909155547618866,,
1335,train,1783134634.7539399,,,46.026519775390625,46.026519775390625,46.026519775390625,3.365374803543091,2.565412998199463,3.2264060974121094,3.040348529815674,0.6124938130378723,1.3644717931747437,1.3644717931747437,1.175186276435852,0.189285546541214,,
1340,train,1783134635.513903,,,47.935462951660156,47.935462951660156,47.935462951660156,3.6296989917755127,2.6778106689453125,3.2585935592651367,3.411337375640869,0.6286242604255676,1.3940016031265259,1.3940016031265259,1.279869794845581,0.11413179337978363,,
1345,train,1783134636.2609472,,,43.38481140136719,43.38481140136719,43.38481140136719,2.8809192180633545,2.4032678604125977,2.7965433597564697,2.925137519836426,0.5923835635185242,1.5163922309875488,1.5163922309875488,1.2791056632995605,0.23728656768798828,,
1350,train,1783134637.069285,,,47.787357330322266,47.787357330322266,47.787357330322266,3.770838737487793,2.5148332118988037,3.556227922439575,3.2121951580047607,0.6214408278465271,1.1643630266189575,1.1643630266189575,1.01108980178833,0.15327325463294983,,
1355,train,1783134637.8326938,,,48.546085357666016,48.546085357666016,48.546085357666016,3.118204116821289,2.632939338684082,3.4636192321777344,3.066340923309326,0.6607782244682312,1.267423391342163,1.267423391342163,1.017554521560669,0.24986886978149414,,
1360,train,1783134638.5823715,,,43.97688674926758,43.97688674926758,43.97688674926758,2.936452865600586,2.660179615020752,3.0189194679260254,3.075953245162964,0.5820112824440002,1.3370503187179565,1.3370503187179565,1.1343941688537598,0.20265617966651917,,
1365,train,1783134639.3387468,,,46.45198440551758,46.45198440551758,46.45198440551758,3.4544057846069336,2.709385395050049,3.2489306926727295,3.1718621253967285,0.6099246144294739,1.3457374572753906,1.3457374572753906,1.1110576391220093,0.23467977344989777,,
1370,train,1783134640.0994818,,,44.04196548461914,44.04196548461914,44.04196548461914,2.933424711227417,2.627150297164917,2.757378339767456,3.041048526763916,0.5974342226982117,1.5583016872406006,1.5583016872406006,1.3380132913589478,0.22028842568397522,,
1375,train,1783134640.8500366,,,47.27708435058594,47.27708435058594,47.27708435058594,2.9558262825012207,2.7473886013031006,3.393979072570801,3.1096031665802,0.6348156929016113,1.2472809553146362,1.2472809553146362,1.0865600109100342,0.16072091460227966,,
1380,train,1783134641.6086428,,,45.61256408691406,45.61256408691406,45.61256408691406,3.0171570777893066,2.796847343444824,3.0468568801879883,2.9818665981292725,0.6164692044258118,1.4431941509246826,1.4431941509246826,1.237753987312317,0.20544014871120453,,
1385,train,1783134642.3557215,,,46.02785110473633,46.02785110473633,46.02785110473633,3.506640911102295,2.787597179412842,3.1787586212158203,2.9204838275909424,0.6118916869163513,1.2656973600387573,1.2656973600387573,1.10698401927948,0.15871332585811615,,
1390,train,1783134643.111278,,,44.93421173095703,44.93421173095703,44.93421173095703,2.644409656524658,2.6904115676879883,3.1695988178253174,3.128416061401367,0.6000747084617615,1.381920337677002,1.381920337677002,1.2038973569869995,0.17802295088768005,,
1395,train,1783134643.8657331,,,47.682212829589844,47.682212829589844,47.682212829589844,3.523742914199829,2.7677268981933594,3.3326849937438965,3.1202359199523926,0.6329978108406067,1.2946399450302124,1.2946399450302124,1.1287561655044556,0.16588379442691803,,
1400,train,1783134644.6669161,,,46.99374771118164,46.99374771118164,46.99374771118164,2.972768783569336,2.8922643661499023,3.0962977409362793,3.1906204223632812,0.6345528364181519,1.3631999492645264,1.3631999492645264,1.2514369487762451,0.11176303029060364,,
1405,train,1783134645.4239736,,,48.51641082763672,48.51641082763672,48.51641082763672,3.443413496017456,2.7931060791015625,3.3742153644561768,3.2471275329589844,0.6452713012695312,1.2341077327728271,1.2341077327728271,1.12678062915802,0.10732713341712952,,
1410,train,1783134646.168902,,,49.24436569213867,49.24436569213867,49.24436569213867,3.2158432006835938,2.608240842819214,3.238985061645508,3.1783909797668457,0.6796784400939941,1.3414102792739868,1.3414102792739868,1.179727554321289,0.16168269515037537,,
1415,train,1783134646.9164262,,,48.84358215332031,48.84358215332031,48.84358215332031,3.2548813819885254,2.7846760749816895,3.0853612422943115,3.2422685623168945,0.6699725389480591,1.4852198362350464,1.4852198362350464,1.3161394596099854,0.16908042132854462,,
1420,train,1783134647.6642954,,,46.1298942565918,46.1298942565918,46.1298942565918,2.7363882064819336,2.638584852218628,2.8742892742156982,3.071488380432129,0.6414080858230591,1.5706491470336914,1.5706491470336914,1.340494990348816,0.23015421628952026,,
1425,train,1783134648.4426422,,,47.395225524902344,47.395225524902344,47.395225524902344,3.821141242980957,2.834761381149292,3.434831142425537,3.1321821212768555,0.6134510040283203,1.3184555768966675,1.3184555768966675,1.1556522846221924,0.1628032773733139,,
1430,train,1783134649.1864834,,,49.02544403076172,49.02544403076172,49.02544403076172,3.808558464050293,2.853255271911621,3.547218084335327,2.9944515228271484,0.6506732106208801,1.1421595811843872,1.1421595811843872,1.00913667678833,0.13302288949489594,,
1435,train,1783134649.9269447,,,46.46937561035156,46.46937561035156,46.46937561035156,2.5273759365081787,2.841179132461548,2.601179599761963,2.8744850158691406,0.669988751411438,2.324742078781128,2.324742078781128,2.083005905151367,0.24173623323440552,,
1440,train,1783134650.6774428,,,49.462066650390625,49.462066650390625,49.462066650390625,4.01898717880249,2.691373348236084,3.5954856872558594,3.341831922531128,0.6417126655578613,1.354111909866333,1.354111909866333,1.0325731039047241,0.3215387761592865,,
1445,train,1783134651.4241838,,,45.90642166137695,45.90642166137695,45.90642166137695,2.283679485321045,2.7372798919677734,2.6229333877563477,3.093096971511841,0.6545200943946838,2.426295280456543,2.426295280456543,2.110994815826416,0.3153005838394165,,
1450,train,1783134652.21189,,,49.48300552368164,49.48300552368164,49.48300552368164,3.6089351177215576,2.744049072265625,3.569850444793701,2.8540282249450684,0.672939121723175,1.3622186183929443,1.3622186183929443,1.1009610891342163,0.2612575888633728,,
1455,train,1783134652.9631968,,,45.68981170654297,45.68981170654297,45.68981170654297,3.0816924571990967,2.789356231689453,1.8907731771469116,2.991724729537964,0.6678614616394043,2.3580965995788574,2.3580965995788574,2.1091091632843018,0.24898752570152283,,
1460,train,1783134653.7194986,,,46.17375183105469,46.17375183105469,46.17375183105469,2.66030216217041,2.9533286094665527,2.6413605213165283,3.0065360069274902,0.6503183841705322,2.1228137016296387,2.1228137016296387,1.9668256044387817,0.15598812699317932,,
1465,train,1783134654.471326,,,47.600711822509766,47.600711822509766,47.600711822509766,3.382911205291748,2.705869674682617,3.439080238342285,3.155503988265991,0.6293947100639343,1.4257234334945679,1.4257234334945679,1.1942640542984009,0.2314593642950058,,
1470,train,1783134655.2183142,,,44.63829803466797,44.63829803466797,44.63829803466797,2.3471431732177734,2.877918004989624,2.0965492725372314,2.9711334705352783,0.650619387626648,2.6972570419311523,2.6972570419311523,2.4034316539764404,0.2938254177570343,,
1475,train,1783134655.9661453,,,47.777435302734375,47.777435302734375,47.777435302734375,2.9156670570373535,2.86305832862854,3.251671314239502,3.1514039039611816,0.6487235426902771,1.3108696937561035,1.3108696937561035,1.1834287643432617,0.1274409294128418,,
1480,train,1783134656.720184,,,48.94489288330078,48.94489288330078,48.94489288330078,3.4631712436676025,2.8432388305664062,3.1846976280212402,3.3344178199768066,0.6577833890914917,1.503868579864502,1.503868579864502,1.4318046569824219,0.07206389307975769,,
1485,train,1783134657.482299,,,45.05381393432617,45.05381393432617,45.05381393432617,2.1501870155334473,2.696404457092285,2.2071361541748047,3.3488597869873047,0.6465607285499573,2.2017016410827637,2.2017016410827637,2.082732915878296,0.11896879225969315,,
1490,train,1783134658.2476993,,,46.867027282714844,46.867027282714844,46.867027282714844,3.1221656799316406,2.7497825622558594,3.1314218044281006,3.205984354019165,0.6293392181396484,1.4069658517837524,1.4069658517837524,1.264524221420288,0.14244164526462555,,
1495,train,1783134659.0034292,,,44.40708923339844,44.40708923339844,44.40708923339844,2.7872273921966553,2.6458404064178467,2.270627975463867,2.9273624420166016,0.6350675821304321,2.3992342948913574,2.3992342948913574,2.1034154891967773,0.2958188056945801,,
1500,train,1783134659.802317,,,48.029869079589844,48.029869079589844,48.029869079589844,2.9597525596618652,2.8900747299194336,2.8878798484802246,3.4537713527679443,0.6554831266403198,1.5729589462280273,1.5729589462280273,1.513399600982666,0.05955932289361954,,
1505,train,1783134660.5567403,,,45.131282806396484,45.131282806396484,45.131282806396484,2.7469046115875244,2.4947540760040283,2.7252118587493896,3.3182334899902344,0.6178385615348816,1.636525273323059,1.636525273323059,1.4278138875961304,0.20871137082576752,,
1510,train,1783134661.304802,,,40.950748443603516,40.950748443603516,40.950748443603516,2.029282808303833,2.5865795612335205,1.7335257530212402,2.903782844543457,0.6013392806053162,2.219954490661621,2.219954490661621,1.9655176401138306,0.2544369101524353,,
1515,train,1783134662.0567052,,,47.06049728393555,47.06049728393555,47.06049728393555,2.6565160751342773,3.0037055015563965,2.7106523513793945,3.2986464500427246,0.6529262065887451,1.7848541736602783,1.7848541736602783,1.5887300968170166,0.19612401723861694,,
1520,train,1783134662.807325,,,45.514060974121094,45.514060974121094,45.514060974121094,3.022599220275879,2.8357553482055664,2.9165196418762207,3.1764392852783203,0.6104397773742676,1.39472496509552,1.39472496509552,1.2457878589630127,0.1489371508359909,,
1525,train,1783134663.5531652,,,44.2835693359375,44.2835693359375,44.2835693359375,2.9127609729766846,2.7267184257507324,2.4781014919281006,3.193206787109375,0.6066994071006775,2.1007182598114014,2.1007182598114014,1.9297391176223755,0.1709790676832199,,
1530,train,1783134664.3017228,,,46.60081100463867,46.60081100463867,46.60081100463867,3.081758499145508,2.7314085960388184,2.9005355834960938,3.156400680541992,0.6371949315071106,1.4361084699630737,1.4361084699630737,1.258087396621704,0.17802104353904724,,
1535,train,1783134665.0462613,,,44.24970245361328,44.24970245361328,44.24970245361328,2.7507643699645996,2.713604211807251,2.525003433227539,3.199361801147461,0.607479989528656,1.6583278179168701,1.6583278179168701,1.5227704048156738,0.13555747270584106,,
1540,train,1783134665.8023179,,,43.86287307739258,43.86287307739258,43.86287307739258,2.536655902862549,2.6724185943603516,2.7016844749450684,3.000140428543091,0.6055588126182556,1.6444032192230225,1.6444032192230225,1.4197355508804321,0.22466769814491272,,
1545,train,1783134666.5554476,,,44.62835693359375,44.62835693359375,44.62835693359375,2.7910821437835693,2.6634018421173096,2.845898151397705,3.082212209701538,0.6070590019226074,1.5368633270263672,1.5368633270263672,1.3254389762878418,0.21142438054084778,,
1550,train,1783134667.335091,,,41.894039154052734,41.894039154052734,41.894039154052734,2.6586270332336426,2.443186044692993,2.6087276935577393,2.8666861057281494,0.574253261089325,1.7256717681884766,1.7256717681884766,1.4152555465698242,0.31041616201400757,,
1555,train,1783134668.0575182,,,43.093475341796875,43.093475341796875,43.093475341796875,2.632457733154297,2.4955928325653076,2.8255326747894287,3.014558792114258,0.5841163992881775,1.514812707901001,1.514812707901001,1.3423006534576416,0.17251206934452057,,
1560,train,1783134668.7852902,,,42.924400329589844,42.924400329589844,42.924400329589844,2.7356154918670654,2.6134214401245117,2.793107509613037,2.8945040702819824,0.5822253227233887,1.620457410812378,1.620457410812378,1.3486093282699585,0.27184808254241943,,
