step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_amplitude,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_generator_loss_phase,train_generator_loss_spectrum,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_loss_total,val_loss_amplitude,val_loss_mel,val_loss_phase,val_loss_spectrum
175,train,1783159670.9153218,484.954345703125,484.954345703125,484.954345703125,6.828125,15.9765625,0.8088480830192566,4.452285289764404,46.77730941772461,0.33190441131591797,3.9404585361480713,1.1009409427642822,7.399645805358887,7.399645805358887,7.1826171875,2.1702880859375,,,,,,
180,train,1783159671.261983,486.2279052734375,486.2279052734375,486.2279052734375,8.421875,19.25,0.7512800693511963,3.155775785446167,56.81663131713867,0.313546359539032,3.924455404281616,1.334044337272644,8.387475967407227,8.387475967407227,8.173828125,2.136474609375,,,,,,
185,train,1783159671.6087883,481.2857360839844,481.2857360839844,481.2857360839844,7.65625,17.1171875,0.7315244078636169,4.380346298217773,54.402835845947266,0.31748032569885254,3.929616928100586,1.0965096950531006,7.4744873046875,7.4744873046875,7.26171875,2.127685546875,,,,,,
190,train,1783159671.9548378,478.90057373046875,478.90057373046875,478.90057373046875,7.0859375,18.28125,0.723559558391571,3.6233346462249756,56.93305587768555,0.3114682734012604,3.9212868213653564,1.098246693611145,7.831323146820068,7.831323146820068,7.62109375,2.102294921875,,,,,,
195,train,1783159672.3018644,481.2276611328125,481.2276611328125,481.2276611328125,7.953125,19.2890625,0.7061800360679626,4.6702046394348145,58.63054656982422,0.3047242760658264,3.9211409091949463,1.160378336906433,7.548583984375,7.548583984375,7.337890625,2.10693359375,,,,,,
200,train,1783159672.6837437,494.3415832519531,494.3415832519531,494.3415832519531,8.7421875,23.0078125,0.8176863789558411,4.571753025054932,73.06507110595703,0.3262995779514313,3.928581714630127,1.3541396856307983,7.087103366851807,7.087103366851807,6.8828125,2.04290771484375,,,,,,
205,train,1783159673.0278878,478.6124267578125,478.6124267578125,478.6124267578125,6.765625,18.8125,0.7370560765266418,3.2522969245910645,58.75775146484375,0.3222040832042694,3.9213767051696777,1.0516554117202759,8.901318550109863,8.901318550109863,8.6953125,2.06005859375,,,,,,
210,train,1783159673.374335,477.19024658203125,477.19024658203125,477.19024658203125,6.46875,20.421875,0.695314347743988,4.303916931152344,64.30873107910156,0.2990548014640808,3.916353702545166,1.0781264305114746,7.9044189453125,7.9044189453125,7.685546875,2.188720703125,,,,,,
215,train,1783159673.719306,486.76141357421875,486.76141357421875,486.76141357421875,7.421875,22.5703125,0.742782711982727,4.886682987213135,69.18888092041016,0.32017290592193604,3.929072380065918,1.2268362045288086,6.805285453796387,6.805285453796387,6.61328125,1.9200439453125,,,,,,
220,train,1783159674.0657876,478.92486572265625,478.92486572265625,478.92486572265625,8.1328125,20.5546875,0.7356299757957458,3.9178390502929688,61.62370681762695,0.3001731038093567,3.9223196506500244,0.9906631708145142,7.51611328125,7.51611328125,7.296875,2.1923828125,,,,,,
225,train,1783159674.4127724,487.24639892578125,487.24639892578125,487.24639892578125,8.4453125,24.046875,0.7422822117805481,4.9749040603637695,77.2953872680664,0.30322977900505066,3.9205472469329834,1.2294583320617676,7.322802543640137,7.322802543640137,7.11328125,2.09521484375,,,,,,
230,train,1783159674.7608354,488.2796936035156,488.2796936035156,488.2796936035156,7.5,25.1328125,0.7486223578453064,4.729343891143799,81.25283813476562,0.31594860553741455,3.9218366146087646,1.2661212682724,7.600964546203613,7.600964546203613,7.40234375,1.9862060546875,,,,,,
235,train,1783159675.107719,487.5547180175781,487.5547180175781,487.5547180175781,8.0,24.515625,0.7261480093002319,4.211252689361572,84.10969543457031,0.31000596284866333,3.9223217964172363,1.2810916900634766,7.662257671356201,7.662257671356201,7.458984375,2.032733917236328,,,,,,
240,train,1783159675.4540794,489.6448059082031,489.6448059082031,489.6448059082031,8.1171875,24.7109375,0.8188214302062988,4.621227741241455,73.35282135009766,0.32659369707107544,3.925933837890625,1.1481472253799438,7.081396579742432,7.081396579742432,6.8857421875,1.95654296875,,,,,,
245,train,1783159675.8018079,486.220458984375,486.220458984375,486.220458984375,8.0546875,27.078125,0.7305341362953186,4.412598609924316,75.69376373291016,0.32144132256507874,3.921665906906128,1.1985259056091309,7.694226264953613,7.694226264953613,7.51171875,1.8250732421875,,,,,,
250,train,1783159676.181473,489.7359619140625,489.7359619140625,489.7359619140625,8.6484375,26.6015625,0.7760089635848999,4.904098987579346,76.33821105957031,0.31525132060050964,3.923085927963257,1.2237074375152588,6.974023342132568,6.974023342132568,6.7890625,1.849609375,,,,,,
255,train,1783159676.526393,483.9998779296875,483.9998779296875,483.9998779296875,7.4765625,25.7109375,0.7397396564483643,4.648252010345459,74.52759552001953,0.31190425157546997,3.916463851928711,1.144040822982788,7.526831150054932,7.526831150054932,7.33203125,1.947998046875,,,,,,
260,train,1783159676.8735123,487.9466552734375,487.9466552734375,487.9466552734375,9.0546875,23.7578125,0.7415571212768555,5.243285179138184,82.32466888427734,0.31531578302383423,3.9132885932922363,1.2076157331466675,6.7225341796875,6.7225341796875,6.5234375,1.990966796875,,,,,,
265,train,1783159677.2211266,483.8260192871094,483.8260192871094,483.8260192871094,8.796875,24.4765625,0.715788722038269,4.1687774658203125,73.67117309570312,0.31613829731941223,3.918670177459717,1.1370936632156372,7.989733695983887,7.989733695983887,7.796875,1.9285888671875,,,,,,
270,train,1783159677.5688007,486.1983337402344,486.1983337402344,486.1983337402344,8.5390625,25.609375,0.7322298288345337,4.653934001922607,73.79009246826172,0.329621285200119,3.922367572784424,1.1522663831710815,7.105615139007568,7.105615139007568,6.9150390625,1.90576171875,,,,,,
275,train,1783159677.9153852,480.6872253417969,480.6872253417969,480.6872253417969,7.484375,26.1640625,0.6754593849182129,3.9686436653137207,77.1399154663086,0.30752474069595337,3.9142403602600098,1.1622735261917114,7.911828517913818,7.911828517913818,7.697265625,2.1456298828125,,,,,,
280,train,1783159678.2625506,486.6455993652344,486.6455993652344,486.6455993652344,9.0234375,26.828125,0.7265599370002747,4.34694766998291,81.34127044677734,0.31046804785728455,3.915722370147705,1.2109891176223755,7.717755317687988,7.717755317687988,7.5205078125,1.97247314453125,,,,,,
285,train,1783159678.6111584,481.40069580078125,481.40069580078125,481.40069580078125,9.0078125,22.96875,0.7175087332725525,4.474609375,73.203857421875,0.3063061237335205,3.914597272872925,1.03848135471344,7.344336032867432,7.344336032867432,7.14453125,1.998046875,,,,,,
290,train,1783159678.9574976,488.8092956542969,488.8092956542969,488.8092956542969,8.6875,26.515625,0.764007031917572,4.519886016845703,80.2520523071289,0.3224547803401947,3.9227070808410645,1.1881828308105469,7.183114528656006,7.183114528656006,6.9951171875,1.879974365234375,,,,,,
295,train,1783159679.3039305,484.94061279296875,484.94061279296875,484.94061279296875,8.9921875,25.90625,0.7317831516265869,5.211209774017334,75.08660125732422,0.30636560916900635,3.9219141006469727,1.0864909887313843,6.546411037445068,6.546411037445068,6.34765625,1.987548828125,,,,,,
300,train,1783159679.6853235,483.7570495605469,483.7570495605469,483.7570495605469,8.3203125,29.0234375,0.6928189992904663,4.87981653213501,77.54052734375,0.3024711012840271,3.9148950576782227,1.1811496019363403,7.0279541015625,7.0279541015625,6.8486328125,1.793212890625,,,,,,
305,train,1783159680.0296853,485.3486328125,485.3486328125,485.3486328125,7.96875,29.109375,0.7082613706588745,4.051024436950684,78.715576171875,0.3152082860469818,3.9187629222869873,1.2306983470916748,8.265100479125977,8.265100479125977,8.076171875,1.8892822265625,,,,,,
310,train,1783159680.3766828,475.80694580078125,475.80694580078125,475.80694580078125,7.90625,27.3828125,0.6345241069793701,4.4503607749938965,75.71017456054688,0.2903210520744324,3.8970651626586914,1.0908255577087402,7.404638767242432,7.404638767242432,7.19921875,2.05419921875,,,,,,
315,train,1783159680.7228496,485.39434814453125,485.39434814453125,485.39434814453125,8.5859375,28.21875,0.6884685158729553,5.279501914978027,86.88357543945312,0.304641991853714,3.9151148796081543,1.1908621788024902,7.029791355133057,7.029791355133057,6.83984375,1.89947509765625,,,,,,
320,train,1783159681.0700974,480.3763427734375,480.3763427734375,480.3763427734375,8.0546875,28.6875,0.6736198663711548,4.670180320739746,75.50314331054688,0.2985175848007202,3.912834882736206,1.1101359128952026,7.5018310546875,7.5018310546875,7.302734375,1.990966796875,,,,,,
325,train,1783159681.4176335,483.4316101074219,483.4316101074219,483.4316101074219,8.3046875,28.2421875,0.7604786157608032,4.889270305633545,68.6004867553711,0.3028520941734314,3.9144887924194336,1.0627323389053345,6.981249809265137,6.981249809265137,6.7958984375,1.853515625,,,,,,
330,train,1783159681.764259,477.6944274902344,477.6944274902344,477.6944274902344,7.515625,25.15625,0.7168343663215637,4.038909435272217,68.8369369506836,0.3007466495037079,3.9052114486694336,1.0214149951934814,8.191492080688477,8.191492080688477,8.0029296875,1.8856201171875,,,,,,
335,train,1783159682.1113417,485.9158020019531,485.9158020019531,485.9158020019531,8.796875,26.390625,0.7259566187858582,5.167536735534668,77.30470275878906,0.3125108480453491,3.919407606124878,1.1455014944076538,7.200177192687988,7.200177192687988,7.01953125,1.80645751953125,,,,,,
340,train,1783159682.4589252,480.79840087890625,480.79840087890625,480.79840087890625,7.578125,27.5703125,0.7085961699485779,4.578321933746338,80.19683837890625,0.30331915616989136,3.9037184715270996,1.0978590250015259,7.052728176116943,7.052728176116943,6.8828125,1.69915771484375,,,,,,
345,train,1783159682.8057368,490.18658447265625,490.18658447265625,490.18658447265625,8.0625,27.7265625,0.7427796125411987,5.495591640472412,81.99984741210938,0.30885180830955505,3.92030668258667,1.315087080001831,6.916342258453369,6.916342258453369,6.734375,1.819671630859375,,,,,,
350,train,1783159683.186,484.9184265136719,484.9184265136719,484.9184265136719,8.8359375,29.8046875,0.6927067041397095,5.259434700012207,75.40934753417969,0.2983185648918152,3.9154975414276123,1.207787275314331,7.167320251464844,7.167320251464844,7.00390625,1.6341400146484375,,,,,,
355,train,1783159683.5301898,478.2557373046875,478.2557373046875,478.2557373046875,7.15625,28.2890625,0.6705617904663086,5.174676418304443,69.91877746582031,0.2952311038970947,3.9132652282714844,1.0658398866653442,7.183135986328125,7.183135986328125,7.0078125,1.75323486328125,,,,,,
360,train,1783159683.8776639,484.48077392578125,484.48077392578125,484.48077392578125,8.796875,27.96875,0.6910477876663208,5.36794376373291,73.8545150756836,0.3123607039451599,3.9145898818969727,1.1760642528533936,6.874112606048584,6.874112606048584,6.712890625,1.6122207641601562,,,,,,
365,train,1783159684.2249932,479.8736877441406,479.8736877441406,479.8736877441406,8.4609375,25.78125,0.6811516880989075,5.275145530700684,63.826904296875,0.29879143834114075,3.900754451751709,1.150195837020874,7.149658203125,7.149658203125,6.94921875,2.00439453125,,,,,,
370,train,1783159684.57071,480.8728332519531,480.8728332519531,480.8728332519531,7.7421875,23.7421875,0.7077071666717529,5.502347946166992,55.93859100341797,0.312276154756546,3.915534496307373,1.1103767156600952,6.739501953125,6.739501953125,6.58203125,1.57470703125,,,,,,
375,train,1783159684.918181,478.6923828125,478.6923828125,478.6923828125,8.5078125,24.328125,0.7006153464317322,5.658794403076172,48.06407165527344,0.3039817810058594,3.905834197998047,1.0748122930526733,6.6929931640625,6.6929931640625,6.51171875,1.812744140625,,,,,,
380,train,1783159685.2641547,485.703125,485.703125,485.703125,9.046875,22.09375,0.7667851448059082,5.71425724029541,53.32798385620117,0.31354498863220215,3.903310775756836,1.2226922512054443,6.833349704742432,6.833349704742432,6.6640625,1.69287109375,,,,,,
385,train,1783159685.6096911,481.8934631347656,481.8934631347656,481.8934631347656,7.96875,22.0703125,0.7427598237991333,5.422296524047852,42.20372009277344,0.3124109208583832,3.901221752166748,1.2235082387924194,6.947436332702637,6.947436332702637,6.775390625,1.720458984375,,,,,,
390,train,1783159688.596977,486.026123046875,486.026123046875,486.026123046875,8.4296875,17.6953125,0.7784051299095154,6.328083038330078,35.81249237060547,0.32851505279541016,3.9047536849975586,1.2815403938293457,6.3423919677734375,6.3423919677734375,6.123046875,2.193450927734375,,,,,,
395,train,1783159689.0551498,473.6065368652344,473.6065368652344,473.6065368652344,7.12890625,12.671875,0.6903942823410034,5.178469657897949,24.93062400817871,0.3090161383152008,3.903191566467285,1.1123130321502686,6.907519340515137,6.907519340515137,6.69921875,2.0830078125,,,,,,
400,train,1783159689.4356732,473.8393859863281,473.8393859863281,473.8393859863281,8.734375,11.8828125,0.6846923232078552,5.7781476974487305,16.79889678955078,0.3085043728351593,3.8871822357177734,1.1523298025131226,7.6025390625,7.6025390625,7.2880859375,3.14453125,,,,,,
405,train,1783159689.7807891,467.18084716796875,467.18084716796875,467.18084716796875,8.21875,8.015625,0.6630592346191406,4.4048075675964355,13.441058158874512,0.296741783618927,3.8900489807128906,1.0107836723327637,7.470507621765137,7.470507621765137,7.17578125,2.947265625,,,,,,
410,train,1783159690.126681,482.1614685058594,482.1614685058594,482.1614685058594,8.59375,10.9609375,0.7584463953971863,5.481658935546875,15.52680492401123,0.32150763273239136,3.8961029052734375,1.3614535331726074,7.040625095367432,7.040625095367432,6.76171875,2.7890625,,,,,,
415,train,1783159690.473638,476.3977966308594,476.3977966308594,476.3977966308594,8.90625,10.46875,0.7242407202720642,5.696811676025391,14.041648864746094,0.32249680161476135,3.889704704284668,1.1635030508041382,7.004443168640137,7.004443168640137,6.7275390625,2.76904296875,,,,,,
420,train,1783159690.8211644,476.92498779296875,476.92498779296875,476.92498779296875,7.9453125,7.734375,0.7473000884056091,5.173370361328125,12.58212947845459,0.3134700357913971,3.882627487182617,1.2888617515563965,7.267382621765137,7.267382621765137,6.96875,2.986328125,,,,,,
425,train,1783159691.1699286,471.5088806152344,471.5088806152344,471.5088806152344,7.796875,8.125,0.7001973986625671,5.531872749328613,11.205693244934082,0.30826064944267273,3.8831124305725098,1.127760648727417,7.0263671875,7.0263671875,6.673828125,3.525390625,,,,,,
430,train,1783159691.5163398,478.5874938964844,478.5874938964844,478.5874938964844,8.296875,7.9921875,0.741566002368927,6.281377792358398,12.14342975616455,0.3245208263397217,3.881223678588867,1.2949689626693726,6.500536918640137,6.500536918640137,6.203125,2.97412109375,,,,,,
435,train,1783159691.8634703,474.6776123046875,474.6776123046875,474.6776123046875,8.6796875,7.765625,0.7335464954376221,5.192141056060791,10.274310111999512,0.3200792670249939,3.8918814659118652,1.1200248003005981,7.437890529632568,7.437890529632568,7.06640625,3.71484375,,,,,,
440,train,1783159692.21059,475.1302490234375,475.1302490234375,475.1302490234375,8.1953125,8.953125,0.7505932450294495,6.333742618560791,11.8314790725708,0.32687973976135254,3.8886094093322754,1.0587754249572754,6.447949409484863,6.447949409484863,6.1171875,3.3076171875,,,,,,
445,train,1783159692.55854,469.5356140136719,469.5356140136719,469.5356140136719,8.5234375,7.25,0.6902564167976379,5.509234428405762,10.105024337768555,0.3062395453453064,3.864962577819824,1.121443510055542,7.124609470367432,7.124609470367432,6.75439453125,3.7021484375,,,,,,
450,train,1783159692.948212,471.1129150390625,471.1129150390625,471.1129150390625,8.3515625,8.34375,0.681153416633606,5.54118013381958,11.54698371887207,0.3047385811805725,3.8745076656341553,1.17075777053833,7.107617378234863,7.107617378234863,6.76953125,3.380859375,,,,,,
455,train,1783159693.2931259,469.85693359375,469.85693359375,469.85693359375,7.6875,9.3984375,0.6973178386688232,5.778688907623291,14.19138240814209,0.30650898814201355,3.8568544387817383,1.158705472946167,6.898657321929932,6.898657321929932,6.6083984375,2.902587890625,,,,,,
460,train,1783159693.641163,478.3787536621094,478.3787536621094,478.3787536621094,9.265625,10.0625,0.716846227645874,6.163909912109375,13.466323852539062,0.32373708486557007,3.873488426208496,1.3210619688034058,7.013842582702637,7.013842582702637,6.666015625,3.478271484375,,,,,,
465,train,1783159693.9876628,471.22247314453125,471.22247314453125,471.22247314453125,7.296875,9.5625,0.7063183188438416,6.206665992736816,13.663047790527344,0.31807997822761536,3.8479385375976562,1.2252297401428223,6.3150634765625,6.3150634765625,5.966796875,3.482666015625,,,,,,
470,train,1783159694.3346944,469.82257080078125,469.82257080078125,469.82257080078125,6.25,10.0,0.7034425735473633,6.019660949707031,13.2669677734375,0.2991766035556793,3.8436150550842285,1.2873424291610718,6.730859279632568,6.730859279632568,6.404296875,3.265625,,,,,,
475,train,1783159694.6817858,468.0315856933594,468.0315856933594,468.0315856933594,7.828125,8.6328125,0.734099268913269,5.4124979972839355,12.000260353088379,0.3147295415401459,3.849447250366211,1.029281497001648,6.923242092132568,6.923242092132568,6.5712890625,3.51953125,,,,,,
480,train,1783159695.029202,468.4919128417969,468.4919128417969,468.4919128417969,7.6953125,9.3046875,0.7203414440155029,6.432621955871582,12.99992847442627,0.3067215383052826,3.852382183074951,1.0338726043701172,6.404955863952637,6.404955863952637,6.048828125,3.561279296875,,,,,,
485,train,1783159695.377041,471.0939025878906,471.0939025878906,471.0939025878906,8.9921875,10.71875,0.7360098958015442,5.535822868347168,14.144512176513672,0.2995458245277405,3.8417534828186035,1.1652092933654785,7.051806449890137,7.051806449890137,6.703125,3.48681640625,,,,,,
490,train,1783159695.7239447,467.9506530761719,467.9506530761719,467.9506530761719,7.7421875,9.34765625,0.6822050213813782,5.636954307556152,13.81864070892334,0.298255056142807,3.8424296379089355,1.1945618391036987,7.166918754577637,7.166918754577637,6.828125,3.387939453125,,,,,,
495,train,1783159696.073254,469.049560546875,469.049560546875,469.049560546875,7.609375,9.9765625,0.6849988698959351,5.7754130363464355,14.361260414123535,0.30308860540390015,3.85229229927063,1.1768927574157715,6.7086181640625,6.7086181640625,6.3984375,3.101806640625,,,,,,
500,train,1783159696.4539454,476.6367492675781,476.6367492675781,476.6367492675781,9.71875,10.78125,0.7400656938552856,6.26489782333374,14.596237182617188,0.31752973794937134,3.859440326690674,1.2289762496948242,7.313086032867432,7.313086032867432,6.998046875,3.150390625,,,,,,
