run_id,date,architecture_name,dataset_name,variant_name,lane,seed,status,parameter_count,residual_parameter_count,model_size_megabytes,deployable_size_megabytes,macs_per_second_audio,real_time_factor,latency_p50_ms,latency_p95_ms,peak_host_memory_megabytes,mel_error,multi_resolution_stft_error,pesq,stoi,mcd,f0_rmse_cents,periodicity_rmse,vuv_f1,utmos_strong,las_rmse,test_utterance_count,timed_utterance_count,rtf_warmup_iterations,rtf_repetitions_executed,pesq_failure_count,stoi_failure_count,mel_error_failure_count,multi_resolution_stft_error_failure_count,mcd_failure_count,las_rmse_failure_count,utmos_strong_failure_count,session_build_seconds,mac_status,group_pesq_delta,group_rtf_speedup,group_size_ratio,classification,classification_basis
s2_hifigan_v1_baseline_b200_s42_20260721_1918,2026-07-22,hifigan_v1,ljspeech,baseline_b200,b200,42,completed,13936130.0,13936130.0,53.16211700439453,53.268595695495605,26.406518784,0.0014060866693308299,7.500762462615967,13.901602745056152,7337.36328125,0.2704630391086851,1.0845274718602498,3.317946198327201,0.9747998609833479,11.00916143604627,34.89591784937671,0.13419752779046684,0.9465995972865135,4.240406514576503,9.101927897135417,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v1_baseline_b200_s43_20260721_1918,2026-07-21,hifigan_v1,ljspeech,baseline_b200,b200,43,completed,13936130.0,13936130.0,53.16211700439453,53.268595695495605,26.406518784,0.0011583347669707766,7.0070600509643555,10.90046215057373,7316.97265625,0.2704636119377045,1.0845290269170489,3.3184100646064394,0.9747998920185679,11.009099666360694,34.880349435446476,0.13420968842402728,0.9466243293984773,4.240395910626366,9.102032005673363,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v1_baseline_b200_s44_20260721_1918,2026-07-21,hifigan_v1,ljspeech,baseline_b200,b200,44,completed,13936130.0,13936130.0,53.16211700439453,53.268595695495605,26.406518784,0.001252791037628654,6.515008926391602,19.653675079345703,7272.625,0.2704634473153523,1.0845288808005196,3.3184087794167656,0.9747999790030297,11.009117652535057,34.86752051581713,0.13419953749442537,0.9466572222524928,4.24039643514724,9.102008986700149,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v1_baseline_cpu_s42_20260721_0649,2026-07-21,hifigan_v1,ljspeech,baseline_cpu,cpu,42,completed,13936130.0,13936130.0,53.16211700439453,53.265482902526855,26.406518784,0.08340778371403712,569.3807373046875,793.607666015625,13053.00390625,0.27046150005999064,1.084520101660774,3.317272665841239,0.9748008343622708,11.00863097987621,34.895586560297886,0.13420445209007023,0.9465782330447188,4.240389342080979,9.101926996140254,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v1_baseline_cpu_s43_20260721_0649,2026-07-21,hifigan_v1,ljspeech,baseline_cpu,cpu,43,completed,13936130.0,13936130.0,53.16211700439453,53.265482902526855,26.406518784,0.0907903552631441,619.931396484375,874.0330200195312,12707.7734375,0.27046150005999064,1.084520101660774,3.317272665841239,0.9748008343622708,11.00863097987621,34.87478079817602,0.13420445209007023,0.9466136642270684,4.240389342080979,9.101926996140254,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v1_baseline_cpu_s44_20260721_0649,2026-07-21,hifigan_v1,ljspeech,baseline_cpu,cpu,44,completed,13936130.0,13936130.0,53.16211700439453,53.265482902526855,26.406518784,0.08639358316944123,588.7567138671875,858.27734375,12967.796875,0.27046150005999064,1.084520101660774,3.317272665841239,0.9748008343622708,11.00863097987621,34.86729907480867,0.13420445209007023,0.9466116197802252,4.240389342080979,9.101926996140254,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v1_fp16_weights_s42_20260721_1443,2026-07-21,hifigan_v1,ljspeech,fp16_weights,b200,42,completed,13936130.0,13936130.0,26.581058502197266,26.692606925964355,26.406518784,0.001221027550280116,7.641536712646484,9.92367935180664,8867.53125,0.2691682442313149,1.0827555042221433,3.3166794381822857,0.9748013371822423,10.921929847334733,35.00747434048557,0.13417885923940145,0.9465985754336605,4.240388735816592,9.071571976797921,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.0015758998810304625,1.0812887706104337,0.5010946239046712,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v1_fp16_weights_s43_20260721_1443,2026-07-21,hifigan_v1,ljspeech,fp16_weights,b200,43,completed,13936130.0,13936130.0,26.581058502197266,26.692606925964355,26.406518784,0.001439300611052275,8.962409973144531,13.909393310546875,8827.34765625,0.2691682442313149,1.0827555042221433,3.3166794381822857,0.9748013371822423,10.921929847334733,34.98997100001404,0.13417884795617935,0.9466217554983158,4.24039059593564,9.071571976797921,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.0015758998810304625,1.0812887706104337,0.5010946239046712,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v1_fp16_weights_s44_20260721_1443,2026-07-21,hifigan_v1,ljspeech,fp16_weights,b200,44,completed,13936130.0,13936130.0,26.581058502197266,26.692606925964355,26.406518784,0.0008699151720699158,5.392759323120117,7.32934045791626,8809.1796875,0.26916703045368195,1.0827540156954811,3.3166784663427444,0.9748013231260159,10.921786695683977,34.986942131686675,0.13417912021225686,0.946653359518367,4.240393272581555,9.071556093125116,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.0015758998810304625,1.0812887706104337,0.5010946239046712,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v1_onnx_fp32_s42_20260721_0649,2026-07-21,hifigan_v1,ljspeech,onnx_fp32,cpu,42,completed,13926017.0,0.0,0.0,53.17043399810791,0.0,0.09781987497698666,668.9931640625,936.054931640625,15143.27734375,0.27046151263373236,1.0845201101757231,3.317272929691133,0.9748008362201833,11.008630433192458,34.895586560297886,0.13420446079424198,0.9465782330447188,4.2403895232791,9.101926089695521,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056209862000002886,partial,2.6384989437744366e-07,0.8930966608980622,0.9982155628891438,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
s2_hifigan_v1_onnx_fp32_s43_20260721_0649,2026-07-21,hifigan_v1,ljspeech,onnx_fp32,cpu,43,completed,13926017.0,0.0,0.0,53.17043399810791,0.0,0.09798630901600248,666.191650390625,941.3087768554688,14996.77734375,0.27046151263373236,1.0845201101757231,3.317272929691133,0.9748008362201833,11.008630433192458,34.87478079817602,0.13420446079424198,0.9466136642270684,4.2403895232791,9.101926089695521,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05566658600000096,partial,2.6384989437744366e-07,0.8930966608980622,0.9982155628891438,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
