architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
vocosformer,pruned_50,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,2.197479512918563,1.338913182156588,0.058434961963873926,0.95,2.0826839414959863,2.31227508434114,lower_is_better
vocosformer,pruned_50,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,16.35339253767748,11.092537146029148,0.4841180106741714,0.95,15.40234197131174,17.304443104043216,lower_is_better
vocosformer,pruned_50,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,2.65096700426132,1.7883183506421407,0.07804861150948753,0.95,2.497640388552912,2.8042936199697275,lower_is_better
vocosformer,pruned_50,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-1.748135369997176,0.5335207635941733,0.02328475508572323,0.95,-1.7938783066855384,-1.7023924333088136,higher_is_better
vocosformer,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,9.115582420713271e-05,0.0019098882899655013,8.33543586445398e-05,0.95,-7.259393979678654e-05,0.00025490558821105196,higher_is_better
vocosformer,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-7.826051337560324e-09,1.0355661720827432e-06,4.519581305433178e-08,0.95,-9.661329464384515e-08,8.096119196872451e-08,higher_is_better
vocosformer,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,5.367256346155451e-08,1.2261441086946014e-06,5.351331610492545e-08,0.95,-5.145442720508999e-08,1.58799554128199e-07,lower_is_better
vocosformer,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,1.033147176104656e-07,2.5325940879730947e-06,1.1053146774032722e-07,0.95,-1.1382451843920219e-07,3.204539536601334e-07,lower_is_better
vocosformer,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,2.7717702989315557e-06,5.293293056445198e-05,2.310182486356598e-06,0.95,-1.766586700011782e-06,7.3101272978748935e-06,lower_is_better
vocosformer,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-1.3081989591038716e-06,2.2224989868557343e-05,9.699780799265778e-07,0.95,-3.213722368554955e-06,5.973244503472115e-07,lower_is_better
vocosformer,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,5.88598705474373e-06,0.00013511166633914146,5.89675655495936e-06,0.95,-5.698200142723371e-06,1.7470174252210833e-05,higher_is_better
vocosformer,torch_compile_overhead,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,1.1040142604290538e-05,0.0003360442876847021,1.4666175096882514e-05,0.95,-1.7771580621798816e-05,3.9851865830379895e-05,higher_is_better
vocosformer,torch_compile_overhead,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,2.0310616970286605e-09,7.894850108427594e-07,3.445595068780931e-08,0.95,-6.56577056980888e-08,6.971982909214613e-08,higher_is_better
vocosformer,torch_compile_overhead,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,3.1817527043805545e-08,9.293845847840667e-07,4.056166866188657e-08,0.95,-4.786593257362599e-08,1.1150098666123708e-07,lower_is_better
vocosformer,torch_compile_overhead,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,6.830881512051182e-08,1.901514250803063e-06,8.298888561278363e-08,0.95,-9.47229765581079e-08,2.3134060679913155e-07,lower_is_better
vocosformer,torch_compile_overhead,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,1.021080664180829e-06,3.964876046687016e-05,1.7304137719105253e-06,0.95,-2.3783198157368663e-06,4.420481144098524e-06,lower_is_better
vocosformer,torch_compile_overhead,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-9.875827365067922e-07,2.00406737260219e-05,8.746467078800767e-07,0.95,-2.7058275209569383e-06,7.306620479433538e-07,lower_is_better
vocosformer,torch_compile_overhead,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,4.4701591370372147e-07,0.00013038878439937184,5.690633088413321e-06,0.95,-1.0732241421048939e-05,1.1626273248456383e-05,higher_is_better
