run_id,date,architecture_name,dataset_name,variant_name,lane,seed,status,parameter_count,residual_parameter_count,model_size_megabytes,deployable_size_megabytes,macs_per_second_audio,real_time_factor,latency_p50_ms,latency_p95_ms,peak_host_memory_megabytes,mel_error,multi_resolution_stft_error,pesq,stoi,mcd,f0_rmse_cents,periodicity_rmse,vuv_f1,utmos_strong,las_rmse,test_utterance_count,timed_utterance_count,rtf_warmup_iterations,rtf_repetitions_executed,pesq_failure_count,stoi_failure_count,mel_error_failure_count,multi_resolution_stft_error_failure_count,mcd_failure_count,las_rmse_failure_count,utmos_strong_failure_count,session_build_seconds,mac_status,group_pesq_delta,group_rtf_speedup,group_size_ratio,classification,classification_basis
s2_vocosformer_int8_weight_only_s43_20260722_0728,2026-07-22,vocosformer,ljspeech,int8_weight_only,b200,43,completed,13778690.0,13778690.0,52.56543731689453,35.445719718933105,1.30475008,0.0005338201615417523,3.4139022827148438,4.328311443328857,6812.7578125,0.41152026494344074,1.2731610200518653,2.4759891062691097,0.958624058037064,16.637130620283422,31.78045249812778,0.14199918808685064,0.9469810746953002,3.202689731234596,8.725694385710216,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.00044616926284080094,0.6173214484659566,0.6739504021150937,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
s2_vocosformer_int8_weight_only_s44_20260722_0728,2026-07-22,vocosformer,ljspeech,int8_weight_only,b200,44,completed,13778690.0,13778690.0,52.56543731689453,35.445719718933105,1.30475008,0.00035595818004247005,1.95682692527771,3.5378952026367188,6862.671875,0.4115202997695832,1.273160693077814,2.4761821126937864,0.9586240726137047,16.637132429081447,31.476343540878304,0.1420036401837809,0.9469948295627354,3.202676376842317,8.725702474684942,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.00044616926284080094,0.6173214484659566,0.6739504021150937,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
s2_vocosformer_pruned_50_s42_20260721_1443,2026-07-21,vocosformer,ljspeech,pruned_50,b200,42,completed,13778690.0,13778690.0,52.56543731689453,52.59395885467529,1.30475008,0.00026906751985966156,1.6739271879196167,2.2852911949157715,8454.98046875,0.6823947573843456,3.4705832876477922,1.5917301745641799,0.8734256730464602,32.96928629299727,287.0285433826048,0.3579783961917683,0.7886270920086987,1.454940344946725,11.377343353998093,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.8848923904176746,1.1263245068601249,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
s2_vocosformer_pruned_50_s43_20260721_1443,2026-07-21,vocosformer,ljspeech,pruned_50,b200,43,completed,13778690.0,13778690.0,52.56543731689453,52.59395885467529,1.30475008,0.00026277074891761435,1.6670019626617432,2.147820472717285,8434.34375,0.6823947573843456,3.4705832876477922,1.5917301745641799,0.8734256730464602,32.96928629299727,287.0123858797256,0.3579784550201842,0.788675461825185,1.454940334728786,11.377343353998093,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.8848923904176746,1.1263245068601249,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
s2_vocosformer_pruned_50_s44_20260721_1443,2026-07-21,vocosformer,ljspeech,pruned_50,b200,44,completed,13778690.0,13778690.0,52.56543731689453,52.59395885467529,1.30475008,0.0002738449739182631,1.6785856485366821,2.3427364826202393,8458.21875,0.6823947473934718,3.4705830537705196,1.5917301091693696,0.8734256722434999,32.96928514384571,286.92551666205924,0.3579792372196169,0.7886949091111117,1.4549405454453967,11.377343499319894,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.8848923904176746,1.1263245068601249,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
s2_vocosformer_torch_compile_s42_20260721_1918,2026-07-22,vocosformer,ljspeech,torch_compile,b200,42,completed,13778690.0,13778690.0,52.56543731689453,52.59542369842529,,0.00032242368291033317,1.9429197311401367,2.7404515743255615,7724.93359375,0.41127927167075023,1.273103791645595,2.4767140383947464,0.9586813487692061,16.615896236548124,31.753637305926272,0.14176054694157159,0.9469657800725714,3.203083125750224,8.726374358222598,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,failed,9.115582420671231e-05,0.9206796669124603,1.0000278519393082,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
s2_vocosformer_torch_compile_s43_20260721_1918,2026-07-22,vocosformer,ljspeech,torch_compile,b200,43,completed,13778690.0,13778690.0,52.56543731689453,52.59542369842529,,0.00033665376741268507,2.004199981689453,2.846062183380127,7695.51171875,0.4112793007634935,1.2731038493201847,2.4767142586481006,0.9586812968527093,16.615896453408645,31.686535118183926,0.14176052906152,0.9469894568413567,3.203079133487883,8.726376407259986,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,failed,9.115582420671231e-05,0.9206796669124603,1.0000278519393082,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
s2_vocosformer_torch_compile_s44_20260721_1918,2026-07-22,vocosformer,ljspeech,torch_compile,b200,44,completed,13778690.0,13778690.0,52.56543731689453,52.59542369842529,,0.0003265648024897639,1.9484238624572754,2.9275922775268555,7678.1640625,0.41127925415833794,1.273103759288788,2.4767127999805267,0.9586813387338955,16.61589574216193,31.50559714586427,0.14176065878672964,0.9469778497300231,3.203082733835493,8.72637450445266,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,failed,9.115582420671231e-05,0.9206796669124603,1.0000278519393082,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
s2_vocosformer_torch_compile_overhead_s42_20260721_1918,2026-07-22,vocosformer,ljspeech,torch_compile_overhead,b200,42,completed,13778690.0,13778690.0,52.56543731689453,52.59542369842529,,0.0008495549850913055,3.7139346599578857,21.940387725830078,8063.36328125,0.4112792019333158,1.2731036833354406,2.476631512187776,0.9586813289869901,16.615891460038306,31.75361003598101,0.14176066011643632,0.9469657800725714,3.203075721831549,8.72637590317499,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,failed,1.1040142604112901e-05,0.3449149266473899,1.0000278519393082,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
s2_vocosformer_torch_compile_overhead_s43_20260721_1918,2026-07-22,vocosformer,ljspeech,torch_compile_overhead,b200,43,completed,13778690.0,13778690.0,52.56543731689453,52.59542369842529,,0.0005907331674505521,3.615647315979004,8.203496932983398,7997.18359375,0.41127924873715355,1.2731037438483466,2.4766322758084254,0.9586813281477016,16.615894540015514,31.686673820609332,0.14176044534411933,0.9469894568413567,3.2030740619841076,8.726375379108248,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,failed,1.1040142604112901e-05,0.3449149266473899,1.0000278519393082,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
s2_vocosformer_torch_compile_overhead_s44_20260721_1918,2026-07-22,vocosformer,ljspeech,torch_compile_overhead,b200,44,completed,13778690.0,13778690.0,52.56543731689453,52.59542369842529,,0.0011906817212039252,3.9612441062927246,16.24309539794922,8024.02734375,0.411279310357003,1.273103868053073,2.4766369619823636,0.9586813567924581,16.61589717999598,31.50563391531726,0.14176108174126292,0.9469761304857421,3.20307889234452,8.726374949500673,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,failed,1.1040142604112901e-05,0.3449149266473899,1.0000278519393082,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
