unique_id,date,architecture_name,dataset_name,variant_name,seed,hyperparameters_summary,parameter_count,model_size_megabytes,real_time_factor,mel_error,pesq,stoi,interpretation_notes
hifigan_v2_project_trained_reproduction_train_seed1234_hifigan_v2_full_bf16bs32_20260704_0520,2026-07-04,hifigan_v2,ljspeech,v2,1234,stage=train;hardware=nvidia_l40s;precision=bf16-mixed;batch_size=32;epochs=320;steps=124800;maximum_epochs=320;final_global_step=124800;executed_updates=124800;sample_rate=22050;partition=ordered_identifier_holdout,928514,3.5419998168945312,,,,,Accepted gate-one from-scratch training execution; evaluated durable state selected
hifigan_v2_project_trained_reproduction_test_seed42_hifigan_v2_gate1_test_20260704_1025,2026-07-04,hifigan_v2,ljspeech,v2,42,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;sample_rate=22050;partition=ordered_identifier_holdout;checkpoint_step=120000,928514,3.5419998168945312,0.1302931740460734,0.39353063049770537,2.456188981646583,0.9453461243455625,Accepted full-test execution
hifigan_v2_project_trained_reproduction_test_seed43_hifigan_v2_final_seed43_test_20260706_2207,2026-07-06,hifigan_v2,ljspeech,v2,43,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;sample_rate=22050;partition=ordered_identifier_holdout;checkpoint_step=120000,928514,3.5419998168945312,0.09926384908969509,0.3935275215194339,2.4559560753050302,0.9453459452048774,Accepted full-test execution
hifigan_v2_project_trained_reproduction_test_seed44_hifigan_v2_final_seed44_test_20260706_2207,2026-07-06,hifigan_v2,ljspeech,v2,44,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;sample_rate=22050;partition=ordered_identifier_holdout;checkpoint_step=120000,928514,3.5419998168945312,0.11252744214878291,0.3935289876801627,2.4560423410506473,0.9453458805914446,Accepted full-test execution
