unique_id,date,architecture_name,dataset_name,variant_name,seed,hyperparameters_summary,parameter_count,model_size_megabytes,real_time_factor,mel_error,pesq,stoi,interpretation_notes
rndvoc_project_trained_reproduction_train_seed1234_rndvoc_full_bf16bs32_20260707_0341,2026-07-07,rndvoc,ljspeech,andong_22k_ljspeech,1234,stage=train;hardware=nvidia_l40s;precision=bf16-mixed;batch_size=32;epochs=320;steps=124800;partition=ordered_identifier_holdout,3572361,14.944496154785156,,,,,Accepted from-scratch training execution; evaluated durable state selected
rndvoc_project_trained_reproduction_test_seed42_rndvoc_gate1_test_20260707_0805,2026-07-07,rndvoc,ljspeech,andong_22k_ljspeech,42,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,3572361,14.944496154785156,0.05352580521881892,0.13880750446608572,3.8569866598763944,0.9870895879372823,Accepted full-test execution
rndvoc_project_trained_reproduction_test_seed43_rndvoc_final_seed43_test_20260707_0845,2026-07-07,rndvoc,ljspeech,andong_22k_ljspeech,43,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,3572361,14.944496154785156,0.05972175409203725,0.1388076412858385,3.856412216048419,0.9870895742522997,Accepted full-test execution
rndvoc_project_trained_reproduction_test_seed44_rndvoc_final_seed44_test_20260707_0845,2026-07-07,rndvoc,ljspeech,andong_22k_ljspeech,44,stage=test;hardware=nvidia_b200;precision=fp32;test_utterances=525;partition=ordered_identifier_holdout;checkpoint_step=120000,3572361,14.944496154785156,0.054452191561363786,0.13880750446608572,3.8569866598763944,0.9870895879372823,Accepted full-test execution
