step,time_unix,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_total,train_generator_loss,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_generator_loss_total,train_loss,val_discriminator_loss,val_generator_loss,val_loss,val_mel_l1
0,1783434837.5770833,,,,,,,,,,1573.1290844726564,4679.56420288086,1.525129075050354,1.525129075050354
935,1783434966.4012299,,,27.714717864990234,27.714717864990234,78.88018798828125,59.31109619140625,1.9569091796875,78.88018798828125,78.88018798828125,,,,
940,1783434966.8129957,,,24.25164031982422,24.25164031982422,89.11856079101562,68.31289672851562,2.08056640625,89.11856079101562,89.11856079101562,,,,
945,1783434967.2309003,,,26.65965461730957,26.65965461730957,93.93136596679688,73.57980346679688,2.03515625,93.93136596679688,93.93136596679688,,,,
950,1783434967.643206,,,23.974483489990234,23.974483489990234,90.85623931884766,69.45975494384766,2.1396484375,90.85623931884766,90.85623931884766,,,,
955,1783434968.061114,,,24.708703994750977,24.708703994750977,81.7035903930664,62.108863830566406,1.95947265625,81.7035903930664,81.7035903930664,,,,
960,1783434968.478391,,,20.36521339416504,20.36521339416504,81.38674926757812,61.927520751953125,1.9459228515625,81.38674926757812,81.38674926757812,,,,
965,1783434968.8916047,,,24.055335998535156,24.055335998535156,87.3716049194336,67.4448471069336,1.99267578125,87.3716049194336,87.3716049194336,,,,
970,1783434969.3102927,,,24.78215980529785,24.78215980529785,81.91520690917969,63.12981033325195,1.8785400390625,81.91520690917969,81.91520690917969,,,,
975,1783434969.7249823,,,25.22420883178711,25.22420883178711,85.15714263916016,65.81632232666016,1.93408203125,85.15714263916016,85.15714263916016,,,,
980,1783434970.1434302,,,24.44630241394043,24.44630241394043,88.41184997558594,68.52537536621094,1.9886474609375,88.41184997558594,88.41184997558594,,,,
985,1783434970.5576499,,,22.59100341796875,22.59100341796875,91.19035339355469,71.12443542480469,2.006591796875,91.19035339355469,91.19035339355469,,,,
990,1783434970.9717636,,,25.916427612304688,25.916427612304688,85.97393798828125,67.28985595703125,1.868408203125,85.97393798828125,85.97393798828125,,,,
995,1783434971.385776,,,21.290538787841797,21.290538787841797,88.35432434082031,67.42414855957031,2.093017578125,88.35432434082031,88.35432434082031,,,,
1000,1783434971.799523,,,25.19500160217285,25.19500160217285,82.22164154052734,62.133750915527344,2.0087890625,82.22164154052734,82.22164154052734,,,,
1005,1783434972.2138212,,,24.556732177734375,24.556732177734375,92.41035461425781,72.22236633300781,2.018798828125,92.41035461425781,92.41035461425781,,,,
1010,1783434972.6293008,,,24.247310638427734,24.247310638427734,89.02201843261719,68.70097351074219,2.0321044921875,89.02201843261719,89.02201843261719,,,,
1015,1783434973.0464559,,,23.166093826293945,23.166093826293945,87.98926544189453,67.02735137939453,2.09619140625,87.98926544189453,87.98926544189453,,,,
1020,1783434973.461978,,,24.385395050048828,24.385395050048828,83.09620666503906,62.44801330566406,2.0648193359375,83.09620666503906,83.09620666503906,,,,
1025,1783434973.8762078,,,25.284046173095703,25.284046173095703,84.37712860107422,64.83733367919922,1.9539794921875,84.37712860107422,84.37712860107422,,,,
1030,1783434974.2916996,,,25.176692962646484,25.176692962646484,88.23004913330078,67.42682647705078,2.080322265625,88.23004913330078,88.23004913330078,,,,
1035,1783434974.7073548,,,23.809011459350586,23.809011459350586,88.58121490478516,67.98307037353516,2.059814453125,88.58121490478516,88.58121490478516,,,,
1040,1783434975.1261303,,,25.402183532714844,25.402183532714844,80.72227478027344,60.97129821777344,1.97509765625,80.72227478027344,80.72227478027344,,,,
1045,1783434975.54143,,,23.941133499145508,23.941133499145508,97.01109313964844,75.35581970214844,2.16552734375,97.01109313964844,97.01109313964844,,,,
1050,1783434975.9572475,,,23.48660659790039,23.48660659790039,87.29961395263672,66.80034637451172,2.0499267578125,87.29961395263672,87.29961395263672,,,,
1055,1783434976.3729339,,,25.720184326171875,25.720184326171875,84.84698486328125,64.62725830078125,2.02197265625,84.84698486328125,84.84698486328125,,,,
1060,1783434976.7890937,,,26.584335327148438,26.584335327148438,86.1563491821289,66.3125991821289,1.984375,86.1563491821289,86.1563491821289,,,,
1065,1783434977.20508,,,26.669527053833008,26.669527053833008,83.1316146850586,62.101341247558594,2.10302734375,83.1316146850586,83.1316146850586,,,,
1070,1783434977.6198814,,,19.959774017333984,19.959774017333984,85.43122100830078,64.70124053955078,2.072998046875,85.43122100830078,85.43122100830078,,,,
1075,1783434978.0366747,,,23.98434829711914,23.98434829711914,80.8941879272461,60.274070739746094,2.06201171875,80.8941879272461,80.8941879272461,,,,
1080,1783434978.450955,,,24.706302642822266,24.706302642822266,106.81602478027344,86.61582946777344,2.02001953125,106.81602478027344,106.81602478027344,,,,
1085,1783434978.8657708,,,22.225820541381836,22.225820541381836,83.13375091552734,62.591758728027344,2.05419921875,83.13375091552734,83.13375091552734,,,,
1090,1783434979.2816966,,,26.51239013671875,26.51239013671875,85.94075012207031,65.39631652832031,2.054443359375,85.94075012207031,85.94075012207031,,,,
1095,1783434979.6954975,,,28.373977661132812,28.373977661132812,72.05155181884766,51.548622131347656,2.05029296875,72.05155181884766,72.05155181884766,,,,
1100,1783434980.1126013,,,23.694232940673828,23.694232940673828,88.60948944091797,67.73302459716797,2.087646484375,88.60948944091797,88.60948944091797,,,,
1105,1783434980.5282032,,,20.622861862182617,20.622861862182617,82.7435302734375,62.5848388671875,2.015869140625,82.7435302734375,82.7435302734375,,,,
1110,1783434980.942928,,,23.52988052368164,23.52988052368164,87.32997131347656,66.36073303222656,2.096923828125,87.32997131347656,87.32997131347656,,,,
1115,1783434981.3611023,,,26.451488494873047,26.451488494873047,71.78691864013672,52.73296356201172,1.9053955078125,71.78691864013672,71.78691864013672,,,,
1120,1783434981.7730021,,,23.199316024780273,23.199316024780273,85.32025146484375,65.32635498046875,1.9993896484375,85.32025146484375,85.32025146484375,,,,
1125,1783434982.1884766,,,27.471450805664062,27.471450805664062,92.93509674072266,72.48099517822266,2.04541015625,92.93509674072266,92.93509674072266,,,,
1130,1783434982.6023767,,,24.650623321533203,24.650623321533203,94.45748138427734,73.85689544677734,2.06005859375,94.45748138427734,94.45748138427734,,,,
1135,1783434983.0177252,,,24.1649112701416,24.1649112701416,87.20840454101562,67.81631469726562,1.939208984375,87.20840454101562,87.20840454101562,,,,
1140,1783434983.430135,,,21.49748992919922,21.49748992919922,91.97976684570312,70.53933715820312,2.14404296875,91.97976684570312,91.97976684570312,,,,
1145,1783434983.8431623,,,22.628150939941406,22.628150939941406,87.82099151611328,65.75556182861328,2.20654296875,87.82099151611328,87.82099151611328,,,,
1150,1783434984.2608964,,,22.646018981933594,22.646018981933594,86.49640655517578,65.21955108642578,2.127685546875,86.49640655517578,86.49640655517578,,,,
1155,1783434984.6744907,,,26.320011138916016,26.320011138916016,85.5812759399414,64.7536392211914,2.082763671875,85.5812759399414,85.5812759399414,,,,
1160,1783434985.0867224,,,21.249006271362305,21.249006271362305,93.73347473144531,72.70198059082031,2.1031494140625,93.73347473144531,93.73347473144531,,,,
1165,1783434985.4990835,,,22.67375373840332,22.67375373840332,87.64160919189453,68.50830841064453,1.913330078125,87.64160919189453,87.64160919189453,,,,
1170,1783434985.9005275,,,28.007001876831055,28.007001876831055,142.41549682617188,121.02145385742188,2.139404296875,142.41549682617188,142.41549682617188,,,,
1170,1783434986.9326994,,,,,,,,,,145.05691970825194,804.2979962158203,1.5425609683990478,1.5425609683990478
1170,1783434987.564407,628.4773179999945,259.1679334640503,,,,,,,,,,,
1175,1783434988.0312517,,,23.97103500366211,23.97103500366211,93.34284973144531,72.13191223144531,2.12109375,93.34284973144531,93.34284973144531,,,,
1180,1783434988.442512,,,22.509218215942383,22.509218215942383,93.77906036376953,72.45093536376953,2.1328125,93.77906036376953,93.77906036376953,,,,
1185,1783434988.8553529,,,22.484275817871094,22.484275817871094,83.52562713623047,62.68822479248047,2.083740234375,83.52562713623047,83.52562713623047,,,,
1190,1783434989.271959,,,26.131298065185547,26.131298065185547,84.9171142578125,64.6363525390625,2.028076171875,84.9171142578125,84.9171142578125,,,,
1195,1783434989.6859405,,,28.06302261352539,28.06302261352539,80.206787109375,60.70361328125,1.9503173828125,80.206787109375,80.206787109375,,,,
1200,1783434990.1036546,,,25.196861267089844,25.196861267089844,87.93028259277344,67.40415954589844,2.0526123046875,87.93028259277344,87.93028259277344,,,,
1205,1783434990.5190895,,,19.876869201660156,19.876869201660156,153.53482055664062,132.64004516601562,2.0894775390625,153.53482055664062,153.53482055664062,,,,
1210,1783434990.9344084,,,17.14470100402832,17.14470100402832,152.16326904296875,131.34539794921875,2.081787109375,152.16326904296875,152.16326904296875,,,,
1215,1783434991.3496366,,,18.228853225708008,18.228853225708008,147.90467834472656,126.44471740722656,2.14599609375,147.90467834472656,147.90467834472656,,,,
1220,1783434991.77651,,,23.764867782592773,23.764867782592773,72.00959777832031,53.38410568237305,1.862548828125,72.00959777832031,72.00959777832031,,,,
1225,1783434992.194645,,,29.225563049316406,29.225563049316406,73.04336547851562,53.50113296508789,1.9542236328125,73.04336547851562,73.04336547851562,,,,
1230,1783434992.6099358,,,28.493131637573242,28.493131637573242,81.03477478027344,60.41465377807617,2.06201171875,81.03477478027344,81.03477478027344,,,,
1235,1783434993.0268831,,,21.195005416870117,21.195005416870117,83.10775756835938,62.26302719116211,2.08447265625,83.10775756835938,83.10775756835938,,,,
1240,1783434993.4426744,,,27.111631393432617,27.111631393432617,102.72361755371094,82.93846130371094,1.978515625,102.72361755371094,102.72361755371094,,,,
1245,1783434993.858455,,,26.725019454956055,26.725019454956055,79.42891693115234,58.657432556152344,2.0771484375,79.42891693115234,79.42891693115234,,,,
1250,1783434994.2736132,,,23.028959274291992,23.028959274291992,90.5803451538086,70.3410873413086,2.02392578125,90.5803451538086,90.5803451538086,,,,
1255,1783434994.6874151,,,25.675830841064453,25.675830841064453,83.86442565917969,63.18693542480469,2.0677490234375,83.86442565917969,83.86442565917969,,,,
1260,1783434995.1031473,,,27.077468872070312,27.077468872070312,78.96031188964844,60.2591438293457,1.8701171875,78.96031188964844,78.96031188964844,,,,
1265,1783434995.5164437,,,27.33238983154297,27.33238983154297,135.19717407226562,113.58828735351562,2.160888671875,135.19717407226562,135.19717407226562,,,,
1270,1783434995.934591,,,17.007823944091797,17.007823944091797,141.301513671875,119.09935760498047,2.22021484375,141.301513671875,141.301513671875,,,,
1275,1783434996.353605,,,27.90165138244629,27.90165138244629,125.1016845703125,103.0582275390625,2.204345703125,125.1016845703125,125.1016845703125,,,,
1280,1783434996.7673256,,,27.325485229492188,27.325485229492188,81.46370697021484,60.328453063964844,2.113525390625,81.46370697021484,81.46370697021484,,,,
1285,1783434997.1832724,,,17.272478103637695,17.272478103637695,143.1121063232422,120.80986022949219,2.230224609375,143.1121063232422,143.1121063232422,,,,
1290,1783434997.597019,,,16.370080947875977,16.370080947875977,123.8510971069336,102.1469955444336,2.17041015625,123.8510971069336,123.8510971069336,,,,
1295,1783434998.0131302,,,17.241350173950195,17.241350173950195,76.4853744506836,56.666038513183594,1.98193359375,76.4853744506836,76.4853744506836,,,,
1300,1783434998.427306,,,24.188919067382812,24.188919067382812,121.14302825927734,97.84224700927734,2.330078125,121.14302825927734,121.14302825927734,,,,
1305,1783434998.842051,,,28.18566131591797,28.18566131591797,118.88452911376953,97.01074981689453,2.1873779296875,118.88452911376953,118.88452911376953,,,,
1310,1783434999.2578146,,,14.2312593460083,14.2312593460083,74.88195037841797,54.13732147216797,2.074462890625,74.88195037841797,74.88195037841797,,,,
1315,1783434999.6722891,,,27.28236961364746,27.28236961364746,119.82154083251953,97.77808380126953,2.204345703125,119.82154083251953,119.82154083251953,,,,
1320,1783435000.0865247,,,29.45474624633789,29.45474624633789,109.86944580078125,88.33135986328125,2.15380859375,109.86944580078125,109.86944580078125,,,,
1325,1783435000.5015275,,,16.53271484375,16.53271484375,76.78756713867188,54.94186019897461,2.1845703125,76.78756713867188,76.78756713867188,,,,
1330,1783435000.916176,,,14.366663932800293,14.366663932800293,71.68794250488281,52.14936447143555,1.953857421875,71.68794250488281,71.68794250488281,,,,
1335,1783435001.3327463,,,14.445146560668945,14.445146560668945,118.69511413574219,96.61015319824219,2.20849609375,118.69511413574219,118.69511413574219,,,,
1340,1783435001.748758,,,13.654364585876465,13.654364585876465,119.34839630126953,98.59766387939453,2.0750732421875,119.34839630126953,119.34839630126953,,,,
1345,1783435002.1641128,,,27.043237686157227,27.043237686157227,120.85311889648438,99.37362670898438,2.14794921875,120.85311889648438,120.85311889648438,,,,
1350,1783435002.5789335,,,23.55605697631836,23.55605697631836,111.81208801269531,89.87361145019531,2.19384765625,111.81208801269531,111.81208801269531,,,,
1355,1783435002.9952185,,,28.424110412597656,28.424110412597656,115.59294891357422,94.15007781982422,2.144287109375,115.59294891357422,115.59294891357422,,,,
1360,1783435003.411088,,,15.837109565734863,15.837109565734863,116.83357238769531,95.06111145019531,2.17724609375,116.83357238769531,116.83357238769531,,,,
1365,1783435003.8247144,,,14.191906929016113,14.191906929016113,87.15872192382812,64.42190551757812,2.273681640625,87.15872192382812,87.15872192382812,,,,
1370,1783435004.2449152,,,24.001699447631836,24.001699447631836,114.28803253173828,91.61713409423828,2.26708984375,114.28803253173828,114.28803253173828,,,,
1375,1783435004.6603775,,,21.29343605041504,21.29343605041504,110.00224304199219,88.21025085449219,2.17919921875,110.00224304199219,110.00224304199219,,,,
1380,1783435005.0766902,,,26.449594497680664,26.449594497680664,114.3291015625,93.614990234375,2.0714111328125,114.3291015625,114.3291015625,,,,
1385,1783435005.4919012,,,24.066816329956055,24.066816329956055,117.35808563232422,94.81414031982422,2.25439453125,117.35808563232422,117.35808563232422,,,,
1390,1783435005.9044316,,,13.805464744567871,13.805464744567871,117.22897338867188,95.37594604492188,2.185302734375,117.22897338867188,117.22897338867188,,,,
1395,1783435006.3196998,,,25.07054328918457,25.07054328918457,89.91461944580078,67.18512725830078,2.27294921875,89.91461944580078,89.91461944580078,,,,
1400,1783435006.738585,,,20.59286117553711,20.59286117553711,107.92694091796875,85.54412841796875,2.23828125,107.92694091796875,107.92694091796875,,,,
1405,1783435007.1545184,,,24.784997940063477,24.784997940063477,107.0545654296875,84.0345458984375,2.302001953125,107.0545654296875,107.0545654296875,,,,
1410,1783435007.5699313,,,15.695037841796875,15.695037841796875,82.06777954101562,60.117095947265625,2.195068359375,82.06777954101562,82.06777954101562,,,,
1415,1783435007.9889758,,,16.580074310302734,16.580074310302734,85.3011245727539,62.520362854003906,2.278076171875,85.3011245727539,85.3011245727539,,,,
1420,1783435008.4023314,,,26.024139404296875,26.024139404296875,113.84308624267578,92.21710968017578,2.16259765625,113.84308624267578,113.84308624267578,,,,
1425,1783435008.819123,,,14.893921852111816,14.893921852111816,110.56603240966797,87.62413787841797,2.294189453125,110.56603240966797,110.56603240966797,,,,
1430,1783435009.235321,,,15.039737701416016,15.039737701416016,89.85535430908203,67.56287384033203,2.229248046875,89.85535430908203,89.85535430908203,,,,
1435,1783435009.6502697,,,22.23138999938965,22.23138999938965,108.41879272460938,85.38412475585938,2.303466796875,108.41879272460938,108.41879272460938,,,,
1440,1783435010.0661964,,,24.25201988220215,24.25201988220215,112.72657775878906,91.07130432128906,2.16552734375,112.72657775878906,112.72657775878906,,,,
1445,1783435010.4788768,,,15.759788513183594,15.759788513183594,111.5704116821289,90.1983413696289,2.13720703125,111.5704116821289,111.5704116821289,,,,
1450,1783435010.89338,,,15.027307510375977,15.027307510375977,89.39405822753906,68.90089416503906,2.04931640625,89.39405822753906,89.39405822753906,,,,
1455,1783435011.3115103,,,15.33342456817627,15.33342456817627,88.1628646850586,68.0835189819336,2.0079345703125,88.1628646850586,88.1628646850586,,,,
1460,1783435011.7247736,,,20.666452407836914,20.666452407836914,110.26666259765625,88.86773681640625,2.139892578125,110.26666259765625,110.26666259765625,,,,
1465,1783435012.1432714,,,14.756464958190918,14.756464958190918,112.11849212646484,90.00179290771484,2.211669921875,112.11849212646484,112.11849212646484,,,,
1470,1783435012.5605989,,,15.083281517028809,15.083281517028809,110.37626647949219,88.25956726074219,2.211669921875,110.37626647949219,110.37626647949219,,,,
1475,1783435012.9773698,,,14.084228515625,14.084228515625,111.25708770751953,89.89234161376953,2.136474609375,111.25708770751953,111.25708770751953,,,,
1480,1783435013.3967059,,,15.129426002502441,15.129426002502441,116.444580078125,96.10400390625,2.0340576171875,116.444580078125,116.444580078125,,,,
1485,1783435013.8129687,,,14.755027770996094,14.755027770996094,112.79767608642578,91.39386749267578,2.140380859375,112.79767608642578,112.79767608642578,,,,
1490,1783435014.22799,,,17.687347412109375,17.687347412109375,97.45736694335938,75.56039428710938,2.189697265625,97.45736694335938,97.45736694335938,,,,
1495,1783435014.6445172,,,14.720891952514648,14.720891952514648,96.2594985961914,74.1330337524414,2.212646484375,96.2594985961914,96.2594985961914,,,,
1500,1783435015.0623536,,,16.337982177734375,16.337982177734375,115.11756896972656,91.87049865722656,2.32470703125,115.11756896972656,115.11756896972656,,,,
1505,1783435015.4819212,,,16.73155975341797,16.73155975341797,97.11537170410156,75.99232482910156,2.1123046875,97.11537170410156,97.11537170410156,,,,
1510,1783435015.901877,,,23.014415740966797,23.014415740966797,110.23160552978516,89.34049224853516,2.089111328125,110.23160552978516,110.23160552978516,,,,
1515,1783435016.3225925,,,19.069766998291016,19.069766998291016,109.5462646484375,88.2181396484375,2.1328125,109.5462646484375,109.5462646484375,,,,
1520,1783435016.739648,,,21.477880477905273,21.477880477905273,113.25361633300781,90.89277648925781,2.236083984375,113.25361633300781,113.25361633300781,,,,
1525,1783435017.1587145,,,20.119760513305664,20.119760513305664,107.28834533691406,84.34400939941406,2.29443359375,107.28834533691406,107.28834533691406,,,,
1530,1783435017.5745203,,,15.747613906860352,15.747613906860352,114.82511901855469,92.89640808105469,2.19287109375,114.82511901855469,114.82511901855469,,,,
1535,1783435017.9938693,,,14.140355110168457,14.140355110168457,112.9786376953125,91.5748291015625,2.140380859375,112.9786376953125,112.9786376953125,,,,
1540,1783435018.4111931,,,14.951295852661133,14.951295852661133,113.43186950683594,89.78440856933594,2.36474609375,113.43186950683594,113.43186950683594,,,,
1545,1783435018.8262892,,,15.120532035827637,15.120532035827637,113.01310729980469,91.74845886230469,2.12646484375,113.01310729980469,113.01310729980469,,,,
1550,1783435019.2415419,,,14.375467300415039,14.375467300415039,108.90583038330078,88.24420928955078,2.066162109375,108.90583038330078,108.90583038330078,,,,
1555,1783435019.6573534,,,19.730331420898438,19.730331420898438,109.4198989868164,86.9296646118164,2.2490234375,109.4198989868164,109.4198989868164,,,,
1560,1783435020.064048,,,14.836797714233398,14.836797714233398,99.01740264892578,77.14972686767578,2.186767578125,99.01740264892578,99.01740264892578,,,,
1560,1783435021.1116252,,,,,,,,,,162.1669718170166,710.0603776550292,1.5305844950675964,1.5305844950675964
1560,1783435021.7478945,633.5131839999804,259.1679334640503,,,,,,,,,,,
1560,1783435022.3794768,628.0550560000506,259.1679334640503,,,,,,,,,,,
1565,1783435022.8520005,,,16.922937393188477,16.922937393188477,111.1971435546875,88.9559326171875,2.22412109375,111.1971435546875,111.1971435546875,,,,
1570,1783435023.2682717,,,18.625768661499023,18.625768661499023,103.7647705078125,80.5469970703125,2.32177734375,103.7647705078125,103.7647705078125,,,,
1575,1783435023.682327,,,16.516292572021484,16.516292572021484,112.45701599121094,90.72117614746094,2.173583984375,112.45701599121094,112.45701599121094,,,,
1580,1783435024.0974915,,,16.401384353637695,16.401384353637695,113.30939483642578,90.82404327392578,2.24853515625,113.30939483642578,113.30939483642578,,,,
1585,1783435024.512438,,,16.221080780029297,16.221080780029297,103.51599884033203,81.56043243408203,2.195556640625,103.51599884033203,103.51599884033203,,,,
1590,1783435024.9284787,,,13.72230052947998,13.72230052947998,109.4615249633789,89.5860366821289,1.987548828125,109.4615249633789,109.4615249633789,,,,
1595,1783435025.344886,,,16.734880447387695,16.734880447387695,101.7398681640625,79.6549072265625,2.20849609375,101.7398681640625,101.7398681640625,,,,
1600,1783435025.7599895,,,19.377975463867188,19.377975463867188,104.79205322265625,83.13922119140625,2.165283203125,104.79205322265625,104.79205322265625,,,,
1605,1783435026.1767614,,,18.70852279663086,18.70852279663086,101.22740173339844,78.64439392089844,2.25830078125,101.22740173339844,101.22740173339844,,,,
1610,1783435026.5945432,,,16.05434799194336,16.05434799194336,105.49909973144531,83.52644348144531,2.197265625,105.49909973144531,105.49909973144531,,,,
1615,1783435027.011513,,,15.539186477661133,15.539186477661133,107.78854370117188,86.04782104492188,2.174072265625,107.78854370117188,107.78854370117188,,,,
1620,1783435027.4271,,,14.343812942504883,14.343812942504883,104.11019897460938,81.96664428710938,2.21435546875,104.11019897460938,104.11019897460938,,,,
1625,1783435027.8418558,,,17.637859344482422,17.637859344482422,107.88346862792969,87.23039245605469,2.0653076171875,107.88346862792969,107.88346862792969,,,,
1630,1783435028.257726,,,17.842397689819336,17.842397689819336,109.03585815429688,88.70870971679688,2.03271484375,109.03585815429688,109.03585815429688,,,,
1635,1783435028.6788032,,,19.030563354492188,19.030563354492188,111.82551574707031,91.71809387207031,2.0107421875,111.82551574707031,111.82551574707031,,,,
1640,1783435029.0936286,,,17.44232940673828,17.44232940673828,109.36354064941406,86.54127502441406,2.2822265625,109.36354064941406,109.36354064941406,,,,
1645,1783435029.5081534,,,16.950944900512695,16.950944900512695,103.30696105957031,81.49055480957031,2.181640625,103.30696105957031,103.30696105957031,,,,
1650,1783435029.9232087,,,17.518129348754883,17.518129348754883,103.44221496582031,82.03352355957031,2.140869140625,103.44221496582031,103.44221496582031,,,,
1655,1783435030.3373225,,,18.185827255249023,18.185827255249023,105.7646484375,83.70654296875,2.205810546875,105.7646484375,105.7646484375,,,,
1660,1783435030.7506738,,,15.66122055053711,15.66122055053711,92.59362030029297,71.46569061279297,2.11279296875,92.59362030029297,92.59362030029297,,,,
1665,1783435031.1676223,,,15.224597930908203,15.224597930908203,115.6872787475586,92.2058334350586,2.34814453125,115.6872787475586,115.6872787475586,,,,
1670,1783435031.5826612,,,14.420989990234375,14.420989990234375,111.453857421875,89.927978515625,2.152587890625,111.453857421875,111.453857421875,,,,
1675,1783435031.9966803,,,15.072093963623047,15.072093963623047,109.42237091064453,87.23731231689453,2.218505859375,109.42237091064453,109.42237091064453,,,,
1680,1783435032.410671,,,15.555708885192871,15.555708885192871,107.02798461914062,85.96597290039062,2.106201171875,107.02798461914062,107.02798461914062,,,,
1685,1783435032.8268557,,,15.260130882263184,15.260130882263184,103.01997375488281,82.61836242675781,2.0401611328125,103.01997375488281,103.01997375488281,,,,
1690,1783435033.2449613,,,16.496244430541992,16.496244430541992,111.20226287841797,89.39318084716797,2.180908203125,111.20226287841797,111.20226287841797,,,,
1695,1783435033.6596138,,,14.488285064697266,14.488285064697266,105.48619079589844,85.26646423339844,2.02197265625,105.48619079589844,105.48619079589844,,,,
1700,1783435034.074336,,,12.423473358154297,12.423473358154297,110.65912628173828,89.63861846923828,2.10205078125,110.65912628173828,110.65912628173828,,,,
1705,1783435034.4897287,,,16.28376579284668,16.28376579284668,106.21647644042969,84.91032409667969,2.130615234375,106.21647644042969,106.21647644042969,,,,
1710,1783435034.9042857,,,17.180633544921875,17.180633544921875,106.46975708007812,84.90969848632812,2.156005859375,106.46975708007812,106.46975708007812,,,,
1715,1783435035.3202806,,,15.495985984802246,15.495985984802246,107.02510833740234,84.08077239990234,2.29443359375,107.02510833740234,107.02510833740234,,,,
1720,1783435035.7331023,,,15.895756721496582,15.895756721496582,102.56825256347656,79.54579162597656,2.30224609375,102.56825256347656,102.56825256347656,,,,
1725,1783435036.1489542,,,16.44841766357422,16.44841766357422,106.67416381835938,84.60873413085938,2.20654296875,106.67416381835938,106.67416381835938,,,,
1730,1783435036.563227,,,17.9127254486084,17.9127254486084,97.72612762451172,75.41899871826172,2.230712890625,97.72612762451172,97.72612762451172,,,,
1735,1783435036.9777715,,,19.267763137817383,19.267763137817383,104.31331634521484,82.49935150146484,2.181396484375,104.31331634521484,104.31331634521484,,,,
1740,1783435037.3909411,,,16.838884353637695,16.838884353637695,101.97284698486328,79.75849151611328,2.221435546875,101.97284698486328,101.97284698486328,,,,
1745,1783435037.8055425,,,17.96124839782715,17.96124839782715,108.7176513671875,86.9671630859375,2.175048828125,108.7176513671875,108.7176513671875,,,,
1750,1783435038.223657,,,19.509254455566406,19.509254455566406,110.60730743408203,88.81531524658203,2.17919921875,110.60730743408203,110.60730743408203,,,,
1755,1783435038.6382446,,,15.674883842468262,15.674883842468262,101.89567565917969,80.75187683105469,2.1143798828125,101.89567565917969,101.89567565917969,,,,
1760,1783435039.0549445,,,20.040206909179688,20.040206909179688,115.49028015136719,92.84867858886719,2.26416015625,115.49028015136719,115.49028015136719,,,,
1765,1783435039.469207,,,20.343074798583984,20.343074798583984,116.8009262084961,95.5143051147461,2.128662109375,116.8009262084961,116.8009262084961,,,,
1770,1783435039.8847194,,,13.624061584472656,13.624061584472656,103.66814422607422,82.68181610107422,2.0986328125,103.66814422607422,103.66814422607422,,,,
1775,1783435040.301877,,,15.567643165588379,15.567643165588379,101.3584976196289,79.7056655883789,2.165283203125,101.3584976196289,101.3584976196289,,,,
1780,1783435040.71546,,,16.943204879760742,16.943204879760742,101.03299713134766,80.20780181884766,2.08251953125,101.03299713134766,101.03299713134766,,,,
1785,1783435041.133135,,,17.197296142578125,17.197296142578125,117.51139831542969,96.55314636230469,2.0958251953125,117.51139831542969,117.51139831542969,,,,
1790,1783435041.552105,,,17.446544647216797,17.446544647216797,102.6530990600586,79.8161849975586,2.28369140625,102.6530990600586,102.6530990600586,,,,
1795,1783435041.9684854,,,17.775548934936523,17.775548934936523,104.35704040527344,82.60166931152344,2.175537109375,104.35704040527344,104.35704040527344,,,,
1800,1783435042.3854673,,,19.32828712463379,19.32828712463379,108.52153015136719,87.22514343261719,2.129638671875,108.52153015136719,108.52153015136719,,,,
1805,1783435042.8022342,,,15.01945972442627,15.01945972442627,98.87500762939453,78.80664825439453,2.0068359375,98.87500762939453,98.87500762939453,,,,
1810,1783435043.218155,,,14.67037296295166,14.67037296295166,101.06385803222656,80.58045959472656,2.04833984375,101.06385803222656,101.06385803222656,,,,
1815,1783435043.630973,,,15.591991424560547,15.591991424560547,100.64757537841797,77.96691131591797,2.26806640625,100.64757537841797,100.64757537841797,,,,
1820,1783435044.0450768,,,20.249692916870117,20.249692916870117,100.11548614501953,78.38452911376953,2.173095703125,100.11548614501953,100.11548614501953,,,,
1825,1783435044.4603343,,,16.41611671447754,16.41611671447754,103.16273498535156,81.86390686035156,2.1298828125,103.16273498535156,103.16273498535156,,,,
1830,1783435044.8747737,,,17.17432403564453,17.17432403564453,110.51485443115234,88.57149505615234,2.1943359375,110.51485443115234,110.51485443115234,,,,
1835,1783435045.290893,,,17.108980178833008,17.108980178833008,102.35420227050781,82.65937805175781,1.969482421875,102.35420227050781,102.35420227050781,,,,
1840,1783435045.704629,,,17.8072452545166,17.8072452545166,104.3143081665039,84.2996597290039,2.00146484375,104.3143081665039,104.3143081665039,,,,
1845,1783435046.1217604,,,15.355892181396484,15.355892181396484,99.31148529052734,77.23384857177734,2.207763671875,99.31148529052734,99.31148529052734,,,,
1850,1783435046.5357218,,,17.81360626220703,17.81360626220703,115.89012145996094,93.86375427246094,2.20263671875,115.89012145996094,115.89012145996094,,,,
1855,1783435046.9494066,,,18.103254318237305,18.103254318237305,102.07318878173828,79.93695831298828,2.213623046875,102.07318878173828,102.07318878173828,,,,
1860,1783435047.366126,,,14.225845336914062,14.225845336914062,98.26663208007812,75.92044067382812,2.234619140625,98.26663208007812,98.26663208007812,,,,
1865,1783435047.7805955,,,14.259807586669922,14.259807586669922,95.36808013916016,73.97891998291016,2.138916015625,95.36808013916016,95.36808013916016,,,,
