step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_scale,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_scale,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_scale,val_loss,val_mel_l1
65,train,1783129674.6117642,,,56.423736572265625,56.423736572265625,56.423736572265625,2.285181760787964,1.6585326194763184,2.166017770767212,1.6629633903503418,0.9960457682609558,2.5463528633117676,2.5463528633117676,1.796458125114441,0.7498946189880371,,
70,train,1783129675.4029524,,,57.22224426269531,57.22224426269531,57.22224426269531,2.4872183799743652,2.1527438163757324,2.5563135147094727,2.38781476020813,0.9487561583518982,1.8841018676757812,1.8841018676757812,1.4259690046310425,0.45813292264938354,,
75,train,1783129676.1966116,,,55.10576629638672,55.10576629638672,55.10576629638672,2.3619351387023926,1.5886244773864746,2.311089038848877,1.8756000995635986,0.9507072567939758,2.114778995513916,2.114778995513916,1.4960496425628662,0.6187293529510498,,
80,train,1783129676.9883761,,,57.1506462097168,57.1506462097168,57.1506462097168,2.459040880203247,2.779132604598999,1.9475300312042236,2.035539150238037,0.9765852093696594,2.4149086475372314,2.4149086475372314,1.7547290325164795,0.6601795554161072,,
85,train,1783129677.7794836,,,56.2789421081543,56.2789421081543,56.2789421081543,2.824812889099121,2.5605127811431885,1.8687068223953247,1.962509036064148,0.9606930017471313,2.7204275131225586,2.7204275131225586,2.038656711578369,0.6817708611488342,,
90,train,1783129678.574286,,,53.42587661743164,53.42587661743164,53.42587661743164,2.854764223098755,2.1277947425842285,2.280877113342285,2.1121106147766113,0.8812742233276367,2.0451955795288086,2.0451955795288086,1.5393633842468262,0.5058321952819824,,
95,train,1783129679.3685617,,,54.692108154296875,54.692108154296875,54.692108154296875,3.4892730712890625,2.089597463607788,2.4067211151123047,2.4567227363586426,0.8752522468566895,2.24932861328125,2.24932861328125,1.5920039415359497,0.6573247909545898,,
100,train,1783129680.1970294,,,50.12962341308594,50.12962341308594,50.12962341308594,1.8928251266479492,1.9164814949035645,1.1471835374832153,1.763928771018982,0.8999576568603516,3.370208978652954,3.370208978652954,2.550602674484253,0.8196063041687012,,
105,train,1783129680.987246,,,47.1671142578125,47.1671142578125,47.1671142578125,1.9571218490600586,1.9906156063079834,0.9533463716506958,1.6153831481933594,0.8462648391723633,3.0596141815185547,3.0596141815185547,2.3133161067962646,0.7462979555130005,,
110,train,1783129681.7777693,,,58.74248504638672,58.74248504638672,58.74248504638672,2.3177998065948486,1.914574146270752,2.14033842086792,2.1229028701782227,1.0218584537506104,1.9614663124084473,1.9614663124084473,1.4941937923431396,0.46727246046066284,,
115,train,1783129682.570894,,,51.58946990966797,51.58946990966797,51.58946990966797,1.9549847841262817,2.1112923622131348,2.100897789001465,2.4100875854492188,0.8555826544761658,2.1342825889587402,2.1342825889587402,1.5715744495391846,0.5627080798149109,,
120,train,1783129683.3618076,,,50.13520431518555,50.13520431518555,50.13520431518555,1.4466474056243896,2.4527482986450195,1.2017881870269775,2.4130594730377197,0.8668025135993958,3.090102195739746,3.090102195739746,2.4081361293792725,0.6819661855697632,,
125,train,1783129684.1528428,,,52.98945999145508,52.98945999145508,52.98945999145508,2.503901481628418,2.483078956604004,1.6055688858032227,2.6986260414123535,0.8754242062568665,2.4213123321533203,2.4213123321533203,2.0459582805633545,0.3753540813922882,,
130,train,1783129684.9422946,,,53.328590393066406,53.328590393066406,53.328590393066406,1.9810724258422852,2.552046775817871,1.4815325736999512,2.64109206199646,0.9011160135269165,2.7695119380950928,2.7695119380950928,2.317314863204956,0.45219704508781433,,
135,train,1783129685.730597,,,52.54545974731445,52.54545974731445,52.54545974731445,2.466822624206543,2.519399642944336,1.9974696636199951,2.836879253387451,0.8420120477676392,1.9288004636764526,1.9288004636764526,1.676223874092102,0.252576619386673,,
140,train,1783129686.5200174,,,47.715065002441406,47.715065002441406,47.715065002441406,2.384709358215332,2.1563470363616943,1.1360182762145996,2.059237480163574,0.8174110651016235,3.2276196479797363,3.2276196479797363,2.524265766143799,0.703354001045227,,
145,train,1783129687.3133345,,,46.59970474243164,46.59970474243164,46.59970474243164,1.8221015930175781,2.0236618518829346,1.300230860710144,2.0083072185516357,0.8030414581298828,2.7614011764526367,2.7614011764526367,2.101339340209961,0.6600618362426758,,
150,train,1783129688.135055,,,47.64214324951172,47.64214324951172,47.64214324951172,1.9541175365447998,2.176384449005127,1.4596772193908691,2.298159599304199,0.7999103665351868,2.472665309906006,2.472665309906006,1.9552085399627686,0.5174567103385925,,
155,train,1783129688.9194489,,,47.31756591796875,47.31756591796875,47.31756591796875,2.3461949825286865,2.027987003326416,1.9246636629104614,2.4295811653137207,0.7607754468917847,2.107668399810791,2.107668399810791,1.6475114822387695,0.4601568579673767,,
160,train,1783129689.7096164,,,48.3430061340332,48.3430061340332,48.3430061340332,1.8260148763656616,2.1647655963897705,1.857539176940918,2.400890588760376,0.7963414788246155,2.23746919631958,2.23746919631958,1.6761530637741089,0.5613161325454712,,
165,train,1783129690.5011985,,,49.77727127075195,49.77727127075195,49.77727127075195,2.8058481216430664,2.1909124851226807,1.8788573741912842,2.3942201137542725,0.8052079081535339,2.428745746612549,2.428745746612549,1.9107303619384766,0.5180153250694275,,
170,train,1783129691.2917192,,,44.571041107177734,44.571041107177734,44.571041107177734,2.2524523735046387,1.9616155624389648,1.3105998039245605,1.9303034543991089,0.7527814507484436,2.8334972858428955,2.8334972858428955,2.1404378414154053,0.693059504032135,,
175,train,1783129692.0842538,,,46.40407180786133,46.40407180786133,46.40407180786133,2.5062694549560547,1.7654461860656738,1.4328784942626953,1.3156681060791016,0.8141169548034668,3.0945568084716797,3.0945568084716797,1.9216804504394531,1.1728763580322266,,
180,train,1783129692.8737445,,,46.57879638671875,46.57879638671875,46.57879638671875,1.9850929975509644,1.706125259399414,1.426080584526062,1.6334656476974487,0.8170774579048157,3.1376898288726807,3.1376898288726807,2.2382900714874268,0.8993997573852539,,
185,train,1783129693.664396,,,44.679691314697266,44.679691314697266,44.679691314697266,1.6619184017181396,1.9660375118255615,1.5474252700805664,1.3774693012237549,0.7822654843330383,2.9982433319091797,2.9982433319091797,1.9672493934631348,1.030993938446045,,
190,train,1783129694.455082,,,48.440155029296875,48.440155029296875,48.440155029296875,1.908494234085083,1.949338436126709,1.4378432035446167,1.862299919128418,0.8440451622009277,2.716341733932495,2.716341733932495,1.965789556503296,0.7505521774291992,,
195,train,1783129695.244305,,,47.590702056884766,47.590702056884766,47.590702056884766,1.6529226303100586,2.225707769393921,1.4583803415298462,2.3738012313842773,0.801060140132904,2.5360422134399414,2.5360422134399414,1.9604765176773071,0.5755656957626343,,
200,train,1783129696.0695345,,,49.056819915771484,49.056819915771484,49.056819915771484,2.41853666305542,2.431349992752075,1.9632723331451416,2.5877296924591064,0.7801095247268677,1.9676169157028198,1.9676169157028198,1.5808593034744263,0.38675764203071594,,
205,train,1783129696.861397,,,45.86650085449219,45.86650085449219,45.86650085449219,2.029733657836914,2.2889199256896973,1.6029107570648193,2.2249197959899902,0.7531597018241882,2.4463043212890625,2.4463043212890625,1.9522137641906738,0.4940905272960663,,
210,train,1783129697.6536558,,,45.629371643066406,45.629371643066406,45.629371643066406,2.0113418102264404,2.196533679962158,1.2910165786743164,2.1864123344421387,0.7659253478050232,3.088477611541748,3.088477611541748,2.3165640830993652,0.7719134092330933,,
215,train,1783129698.4408019,,,52.21084213256836,52.21084213256836,52.21084213256836,1.6777703762054443,2.791083335876465,0.8105476498603821,2.60644268989563,0.9090668559074402,3.4342541694641113,3.4342541694641113,2.917912483215332,0.5163416862487793,,
220,train,1783129699.2318463,,,46.75242233276367,46.75242233276367,46.75242233276367,1.9509762525558472,2.466834783554077,1.6272093057632446,2.3632776737213135,0.7634140849113464,2.204129219055176,2.204129219055176,1.787014126777649,0.417115181684494,,
225,train,1783129700.0212345,,,45.77622604370117,45.77622604370117,45.77622604370117,1.737656831741333,2.3289403915405273,1.3489598035812378,2.3710741996765137,0.7615458369255066,2.9069504737854004,2.9069504737854004,2.2951388359069824,0.6118115186691284,,
230,train,1783129700.8100007,,,49.03388977050781,49.03388977050781,49.03388977050781,1.945885181427002,1.7021880149841309,1.8456600904464722,1.6481870412826538,0.8532916903495789,2.7790956497192383,2.7790956497192383,1.6649551391601562,1.114140510559082,,
235,train,1783129701.6001608,,,44.811832427978516,44.811832427978516,44.811832427978516,1.537895679473877,2.0232434272766113,1.381822943687439,1.7784638404846191,0.7762249112129211,2.633748769760132,2.633748769760132,1.8690022230148315,0.7647465467453003,,
240,train,1783129702.3892348,,,44.96862030029297,44.96862030029297,44.96862030029297,1.9668161869049072,1.7619357109069824,1.3090696334838867,1.5495083332061768,0.7893936038017273,2.983062744140625,2.983062744140625,1.9741617441177368,1.0089008808135986,,
245,train,1783129703.1790824,,,46.481651306152344,46.481651306152344,46.481651306152344,2.4209468364715576,2.197192668914795,1.5613361597061157,2.2633697986602783,0.7603133320808411,2.397526264190674,2.397526264190674,1.7591140270233154,0.6384122371673584,,
250,train,1783129704.0017745,,,44.44615936279297,44.44615936279297,44.44615936279297,2.4991893768310547,2.0992250442504883,1.2899589538574219,1.6614277362823486,0.7543326616287231,2.937328577041626,2.937328577041626,1.965766191482544,0.9715624451637268,,
255,train,1783129704.789466,,,43.19660568237305,43.19660568237305,43.19660568237305,2.014925003051758,1.7760175466537476,1.4398880004882812,1.41001296043396,0.7490190863609314,2.9939253330230713,2.9939253330230713,1.9105931520462036,1.0833321809768677,,
260,train,1783129705.5745175,,,43.52651596069336,43.52651596069336,43.52651596069336,2.2631092071533203,1.9077584743499756,1.4068814516067505,1.6876193284988403,0.7370365262031555,2.6757407188415527,2.6757407188415527,1.9197595119476318,0.7559811472892761,,
265,train,1783129706.3606498,,,44.23759841918945,44.23759841918945,44.23759841918945,1.958471655845642,1.9730472564697266,1.4050744771957397,1.5752570629119873,0.7632314562797546,2.9569098949432373,2.9569098949432373,2.0373375415802,0.9195724129676819,,
270,train,1783129707.1478171,,,44.83399963378906,44.83399963378906,44.83399963378906,2.3878347873687744,1.9281947612762451,1.4019578695297241,1.8142558336257935,0.7574565410614014,2.6808996200561523,2.6808996200561523,1.9516289234161377,0.7292705774307251,,
275,train,1783129707.9359908,,,44.10931396484375,44.10931396484375,44.10931396484375,2.0961179733276367,1.9496197700500488,1.30531907081604,1.7020939588546753,0.7566389441490173,2.9830167293548584,2.9830167293548584,2.203672409057617,0.779344379901886,,
280,train,1783129708.7243533,,,44.543601989746094,44.543601989746094,44.543601989746094,2.1126935482025146,2.162764072418213,1.6499278545379639,2.0471696853637695,0.7305322289466858,2.5094306468963623,2.5094306468963623,1.8738728761672974,0.6355577707290649,,
285,train,1783129709.5131562,,,43.02701187133789,43.02701187133789,43.02701187133789,1.817387342453003,2.0992348194122314,1.3932199478149414,1.8637715578079224,0.7243645787239075,2.75453782081604,2.75453782081604,1.933225393295288,0.821312427520752,,
290,train,1783129710.3008637,,,45.889095306396484,45.889095306396484,45.889095306396484,1.9405347108840942,2.2401363849639893,1.4957795143127441,2.322908639907837,0.7571344375610352,2.597320318222046,2.597320318222046,1.953258991241455,0.644061267375946,,
295,train,1783129711.0912032,,,43.88060760498047,43.88060760498047,43.88060760498047,1.9939379692077637,2.17008376121521,1.467971682548523,2.096531391143799,0.7241684794425964,2.382903575897217,2.382903575897217,1.848107933998108,0.5347956418991089,,
300,train,1783129711.912098,,,43.39042282104492,43.39042282104492,43.39042282104492,2.252549648284912,2.216465950012207,1.3860942125320435,1.963648796081543,0.716042697429657,2.5610899925231934,2.5610899925231934,1.8795092105865479,0.681580662727356,,
305,train,1783129712.700792,,,44.667457580566406,44.667457580566406,44.667457580566406,2.4398980140686035,2.100085735321045,1.7225687503814697,2.0017621517181396,0.7261958122253418,2.3764166831970215,2.3764166831970215,1.7706712484359741,0.6057454943656921,,
310,train,1783129713.4905508,,,42.21868896484375,42.21868896484375,42.21868896484375,1.9544553756713867,1.9684655666351318,1.6590068340301514,1.8070602416992188,0.6969696283340454,2.6525204181671143,2.6525204181671143,1.8971861600875854,0.7553343176841736,,
315,train,1783129714.2818594,,,45.73686218261719,45.73686218261719,45.73686218261719,2.1075339317321777,1.9147799015045166,1.7112122774124146,1.9972593784332275,0.7621690630912781,2.5364670753479004,2.5364670753479004,1.781916856765747,0.7545503377914429,,
320,train,1783129715.0735822,,,42.432464599609375,42.432464599609375,42.432464599609375,2.3402647972106934,1.6147205829620361,1.6890242099761963,1.7290520668029785,0.7031405568122864,2.773585319519043,2.773585319519043,1.8573951721191406,0.9161900281906128,,
325,train,1783129715.8632503,,,44.93740463256836,44.93740463256836,44.93740463256836,2.216564178466797,2.05793833732605,2.017876148223877,2.219491720199585,0.7152925729751587,2.3777883052825928,2.3777883052825928,1.7804677486419678,0.5973204970359802,,
330,train,1783129716.6533494,,,42.148040771484375,42.148040771484375,42.148040771484375,1.606234073638916,2.0159687995910645,1.4401780366897583,2.082199811935425,0.6995795965194702,2.555802345275879,2.555802345275879,1.9072265625,0.6485757231712341,,
335,train,1783129717.4413748,,,46.70270538330078,46.70270538330078,46.70270538330078,2.1802539825439453,2.0318849086761475,1.4231295585632324,1.9366405010223389,0.7949117422103882,2.8838047981262207,2.8838047981262207,2.1061930656433105,0.7776117324829102,,
340,train,1783129718.2309623,,,43.44548797607422,43.44548797607422,43.44548797607422,1.8062756061553955,1.9942779541015625,1.6370856761932373,1.4480417966842651,0.7438818216323853,3.0058135986328125,3.0058135986328125,1.9683035612106323,1.0375100374221802,,
345,train,1783129719.0230281,,,43.30835723876953,43.30835723876953,43.30835723876953,2.1919920444488525,1.9047739505767822,1.8116490840911865,1.9747494459152222,0.7030842900276184,2.6108946800231934,2.6108946800231934,1.7891063690185547,0.8217883110046387,,
350,train,1783129719.8446467,,,41.832950592041016,41.832950592041016,41.832950592041016,2.309288740158081,1.4894835948944092,1.835148811340332,1.4961180686950684,0.6971476674079895,2.7405121326446533,2.7405121326446533,1.7727766036987305,0.9677355289459229,,
355,train,1783129720.632964,,,42.821598052978516,42.821598052978516,42.821598052978516,1.9195761680603027,1.8305584192276,1.7819275856018066,1.7685654163360596,0.7104551196098328,2.4526045322418213,2.4526045322418213,1.713059902191162,0.7395446300506592,,
360,train,1783129721.4225378,,,42.08186340332031,42.08186340332031,42.08186340332031,2.57104229927063,1.7352113723754883,1.7525063753128052,1.7420368194580078,0.684144914150238,3.005878448486328,3.005878448486328,2.1035776138305664,0.9023008346557617,,
365,train,1783129722.2121937,,,43.26457977294922,43.26457977294922,43.26457977294922,1.8461534976959229,1.8565466403961182,1.4231593608856201,1.8389060497283936,0.7341721653938293,2.752223014831543,2.752223014831543,1.9482018947601318,0.8040210008621216,,
370,train,1783129723.0030484,,,40.17041778564453,40.17041778564453,40.17041778564453,2.1064341068267822,1.8861489295959473,1.6259304285049438,1.5740394592285156,0.661730945110321,2.622117042541504,2.622117042541504,1.8226876258850098,0.7994294762611389,,
375,train,1783129723.7913096,,,39.8337287902832,39.8337287902832,39.8337287902832,1.982496738433838,1.5761688947677612,1.7533397674560547,1.6767852306365967,0.6536625027656555,2.663031578063965,2.663031578063965,1.8126449584960938,0.8503867387771606,,
380,train,1783129724.580086,,,45.29990005493164,45.29990005493164,45.29990005493164,3.380737781524658,1.9176242351531982,1.8605096340179443,1.6871817111968994,0.7312479019165039,3.0426034927368164,3.0426034927368164,1.9962598085403442,1.0463435649871826,,
385,train,1783129725.3696382,,,43.111297607421875,43.111297607421875,43.111297607421875,3.005682945251465,2.038996696472168,1.7549748420715332,1.7545647621154785,0.6899453997612,2.5405638217926025,2.5405638217926025,1.702433466911316,0.8381302952766418,,
390,train,1783129730.6986237,,,42.41023254394531,42.41023254394531,42.41023254394531,2.3441414833068848,1.997870683670044,1.6886579990386963,1.5763792991638184,0.7008476853370667,2.8446617126464844,2.8446617126464844,1.8413423299789429,1.003319501876831,,
390,learning_rate,1783129730.7024968,0.0001998,0.0001998,,,,,,,,,,,,,,
395,train,1783129731.61884,,,41.945064544677734,41.945064544677734,41.945064544677734,2.088930606842041,2.033458709716797,1.5756244659423828,1.8431732654571533,0.6885573267936707,2.528343915939331,2.528343915939331,1.7692755460739136,0.7590683698654175,,
400,train,1783129732.4409862,,,39.91897201538086,39.91897201538086,39.91897201538086,2.202406406402588,1.8869562149047852,1.7806755304336548,1.7694530487060547,0.6384300589561462,2.5537149906158447,2.5537149906158447,1.7586926221847534,0.7950223088264465,,
405,train,1783129733.228938,,,39.00847625732422,39.00847625732422,39.00847625732422,1.7152737379074097,1.7946264743804932,1.727813720703125,1.7058684825897217,0.6362491846084595,2.65152645111084,2.65152645111084,1.8182132244110107,0.8333131074905396,,
410,train,1783129734.017974,,,43.668861389160156,43.668861389160156,43.668861389160156,2.3965678215026855,1.8507180213928223,2.1155247688293457,1.9309409856796265,0.6961920857429504,2.4748167991638184,2.4748167991638184,1.7225583791732788,0.7522585391998291,,
415,train,1783129734.8079805,,,41.14692687988281,41.14692687988281,41.14692687988281,2.2662999629974365,2.002326011657715,2.063908576965332,1.891033411026001,0.643742561340332,2.233287811279297,2.233287811279297,1.5192267894744873,0.7140611410140991,,
420,train,1783129735.5994143,,,41.13247299194336,41.13247299194336,41.13247299194336,1.8566912412643433,1.9017561674118042,1.8098254203796387,1.8509490489959717,0.6678328514099121,2.6081619262695312,2.6081619262695312,1.8482182025909424,0.7599436044692993,,
425,train,1783129736.391089,,,45.31496047973633,45.31496047973633,45.31496047973633,2.3878307342529297,1.734117031097412,1.7009941339492798,1.4783744812011719,0.7740949988365173,2.8496906757354736,2.8496906757354736,1.8279294967651367,1.021761178970337,,
430,train,1783129737.181618,,,44.602394104003906,44.602394104003906,44.602394104003906,2.4895007610321045,2.2384045124053955,2.5558810234069824,1.9081945419311523,0.6876963973045349,2.1930809020996094,2.1930809020996094,1.500197172164917,0.6928837299346924,,
435,train,1783129737.971338,,,42.098812103271484,42.098812103271484,42.098812103271484,1.9780113697052002,1.7989156246185303,1.8260360956192017,1.9038416147232056,0.6858250498771667,2.633908271789551,2.633908271789551,1.8042991161346436,0.829609215259552,,
440,train,1783129738.7606514,,,41.84562301635742,41.84562301635742,41.84562301635742,2.0734543800354004,1.9382457733154297,2.1215903759002686,1.8775328397750854,0.6630150675773621,2.295191764831543,2.295191764831543,1.5468120574951172,0.7483797669410706,,
445,train,1783129739.5475433,,,38.885982513427734,38.885982513427734,38.885982513427734,2.0020036697387695,1.5567524433135986,1.4651014804840088,1.3026978969573975,0.662036120891571,3.050049066543579,3.050049066543579,2.0450477600097656,1.0050013065338135,,
450,train,1783129740.3710697,,,38.28409957885742,38.28409957885742,38.28409957885742,2.1753435134887695,1.7207891941070557,1.667664647102356,1.3066107034683228,0.6319870352745056,3.115114212036133,3.115114212036133,2.049588918685913,1.0655254125595093,,
455,train,1783129741.152538,,,44.61206817626953,44.61206817626953,44.61206817626953,1.619826316833496,1.6602004766464233,1.4448245763778687,1.6406700611114502,0.7813567519187927,3.208035469055176,3.208035469055176,2.137462854385376,1.0705724954605103,,
460,train,1783129741.9439926,,,41.89684295654297,41.89684295654297,41.89684295654297,1.8064864873886108,1.7642757892608643,1.4520885944366455,1.449791669845581,0.7227181792259216,2.870697021484375,2.870697021484375,1.9395946264266968,0.9311025142669678,,
465,train,1783129742.7357783,,,42.73680114746094,42.73680114746094,42.73680114746094,2.4176442623138428,1.9366300106048584,1.853209376335144,1.9502016305923462,0.6839045286178589,2.431696653366089,2.431696653366089,1.713823914527893,0.7178727984428406,,
470,train,1783129743.52676,,,39.15017318725586,39.15017318725586,39.15017318725586,1.8556509017944336,1.934476375579834,1.6291917562484741,1.4465796947479248,0.6490778923034668,2.6852731704711914,2.6852731704711914,1.7717485427856445,0.9135247468948364,,
475,train,1783129744.3181398,,,39.98667907714844,39.98667907714844,39.98667907714844,2.218780994415283,1.6961814165115356,1.3907796144485474,1.2238547801971436,0.6853876709938049,3.0909078121185303,3.0909078121185303,2.05210280418396,1.0388050079345703,,
480,train,1783129745.10192,,,41.453678131103516,41.453678131103516,41.453678131103516,1.9677189588546753,1.682091236114502,1.7407203912734985,1.597013235092163,0.6917422413825989,2.686387538909912,2.686387538909912,1.8137060403823853,0.8726814985275269,,
485,train,1783129745.894969,,,41.14003372192383,41.14003372192383,41.14003372192383,2.3837320804595947,1.6804108619689941,1.7304774522781372,1.803358554840088,0.6668493151664734,2.8157920837402344,2.8157920837402344,1.865194320678711,0.9505978226661682,,
490,train,1783129746.6868572,,,41.4979362487793,41.4979362487793,41.4979362487793,1.9928429126739502,1.4508154392242432,1.3020120859146118,1.4086123704910278,0.7251784205436707,3.0906424522399902,3.0906424522399902,2.108402729034424,0.982239842414856,,
495,train,1783129747.4798691,,,39.11461639404297,39.11461639404297,39.11461639404297,1.7015180587768555,1.4952993392944336,1.3941923379898071,1.3907554149627686,0.674397885799408,3.075469970703125,3.075469970703125,2.1370468139648438,0.9384231567382812,,
500,train,1783129748.3083112,,,42.646236419677734,42.646236419677734,42.646236419677734,1.6058765649795532,1.683140516281128,1.4395980834960938,1.530317783355713,0.7426086664199829,3.054269313812256,3.054269313812256,2.0994222164154053,0.9548471570014954,,
505,train,1783129749.094698,,,42.8330078125,42.8330078125,42.8330078125,1.9552198648452759,2.2161951065063477,1.3595128059387207,1.5814845561981201,0.7284355163574219,3.0905604362487793,3.0905604362487793,2.140620708465576,0.9499398469924927,,
510,train,1783129749.886794,,,40.28791046142578,40.28791046142578,40.28791046142578,1.7105636596679688,1.5777437686920166,1.8073408603668213,1.5743577480316162,0.6719157099723816,2.915961265563965,2.915961265563965,1.8981895446777344,1.01777184009552,,
515,train,1783129750.68037,,,37.964664459228516,37.964664459228516,37.964664459228516,1.6059670448303223,1.6318578720092773,1.0246062278747559,1.3700107336044312,0.6652801632881165,3.243584156036377,3.243584156036377,2.26589298248291,0.9776911735534668,,
520,train,1783129751.4687982,,,39.32147216796875,39.32147216796875,39.32147216796875,1.9335377216339111,1.463158130645752,1.0052330493927002,1.1347631216049194,0.7032175064086914,3.8029963970184326,3.8029963970184326,2.435009241104126,1.3679871559143066,,
525,train,1783129752.260237,,,37.78120040893555,37.78120040893555,37.78120040893555,1.6061205863952637,1.7072868347167969,1.011328101158142,1.1274265050888062,0.6708951592445374,3.855940818786621,3.855940818786621,2.2629525661468506,1.592988133430481,,
530,train,1783129753.0501997,,,39.14031982421875,39.14031982421875,39.14031982421875,1.7546277046203613,1.6272474527359009,1.3155858516693115,1.1542092561721802,0.6848633885383606,3.296619176864624,3.296619176864624,2.0692672729492188,1.2273519039154053,,
535,train,1783129753.8406804,,,43.00297164916992,43.00297164916992,43.00297164916992,1.9141069650650024,1.8933601379394531,1.5134657621383667,1.2865734100341797,0.7465649843215942,3.0207622051239014,3.0207622051239014,1.9159622192382812,1.1047999858856201,,
540,train,1783129754.6334217,,,40.63872528076172,40.63872528076172,40.63872528076172,1.940678358078003,1.793497085571289,1.7378729581832886,1.5810651779174805,0.6725926995277405,2.8647050857543945,2.8647050857543945,1.9820674657821655,0.8826375007629395,,
545,train,1783129755.4261606,,,39.409976959228516,39.409976959228516,39.409976959228516,1.5935691595077515,1.3717899322509766,1.376602053642273,1.364542007446289,0.6880517601966858,3.2192392349243164,3.2192392349243164,2.0991926193237305,1.1200464963912964,,
550,train,1783129756.2516325,,,38.513572692871094,38.513572692871094,38.513572692871094,1.427753210067749,1.3815360069274902,1.2893283367156982,1.5171620845794678,0.6686956286430359,2.9832725524902344,2.9832725524902344,2.0764732360839844,0.9067991971969604,,
555,train,1783129757.0437186,,,38.563899993896484,38.563899993896484,38.563899993896484,1.9183058738708496,1.657092571258545,1.414202332496643,1.4381065368652344,0.6507529616355896,2.9763190746307373,2.9763190746307373,2.0143697261810303,0.9619494080543518,,
560,train,1783129757.8364253,,,38.39287567138672,38.39287567138672,38.39287567138672,1.8091222047805786,1.251631736755371,1.2275452613830566,1.2920410633087158,0.673176646232605,3.3158657550811768,3.3158657550811768,2.1092734336853027,1.206592321395874,,
565,train,1783129758.6252713,,,37.825340270996094,37.825340270996094,37.825340270996094,1.7382875680923462,1.539436936378479,1.3496837615966797,1.1342387199401855,0.6573282480239868,3.1082100868225098,3.1082100868225098,1.9318512678146362,1.176358699798584,,
