step,time_unix,learning_rate_discriminator,learning_rate_generator,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_resolution,train_discriminator_loss_total,train_generator_loss,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_generator_loss_total,train_loss,val_loss,val_mel_l1
1305,1783430862.1378624,9.994781361139332e-06,9.994781361139332e-06,,,3.3295583724975586,2.068596363067627,1.260961890220642,3.3295583724975586,20.59004020690918,1.765777826309204,1.0868394374847412,1.993322491645813,1.1872824430465698,0.2528047561645508,20.59004020690918,20.59004020690918,,
1310,1783430864.3916914,9.994761371592603e-06,9.994761371592603e-06,,,3.212306022644043,1.9695172309875488,1.2427887916564941,3.212306022644043,21.468843460083008,1.8689749240875244,1.112674593925476,2.1647000312805176,1.2664927244186401,0.2583290934562683,21.468843460083008,21.468843460083008,,
1315,1783430866.6445305,9.994741382085854e-06,9.994741382085854e-06,,,3.19888973236084,1.963498830795288,1.2353907823562622,3.19888973236084,21.611722946166992,1.964465618133545,1.0723285675048828,2.1531403064727783,1.2636648416519165,0.26091817021369934,21.611722946166992,21.611722946166992,,
1320,1783430868.901457,9.99472139261908e-06,9.99472139261908e-06,,,3.2802350521087646,2.033796787261963,1.2464382648468018,3.2802350521087646,20.85102081298828,1.8479065895080566,1.0684921741485596,1.9864211082458496,1.2065337896347046,0.2566380500793457,20.85102081298828,20.85102081298828,,
1325,1783430871.1533067,9.994701403192283e-06,9.994701403192283e-06,,,3.2013943195343018,1.9461538791656494,1.2552404403686523,3.2013943195343018,20.70768928527832,1.990234136581421,1.0631628036499023,2.097598075866699,1.1784931421279907,0.24671359360218048,20.70768928527832,20.70768928527832,,
1330,1783430873.4049866,9.994681413805465e-06,9.994681413805465e-06,,,3.312056064605713,1.997680425643921,1.3143757581710815,3.312056064605713,19.78798484802246,1.855507254600525,1.035525918006897,1.9763495922088623,1.0960912704467773,0.23893488943576813,19.78798484802246,19.78798484802246,,
1335,1783430875.663772,9.994661424458628e-06,9.994661424458628e-06,,,3.1563808917999268,1.9157472848892212,1.2406336069107056,3.1563808917999268,20.96139907836914,1.9476685523986816,1.1327787637710571,2.0838050842285156,1.189307451248169,0.2518828213214874,20.96139907836914,20.96139907836914,,
1340,1783430877.924821,9.99464143515177e-06,9.99464143515177e-06,,,3.1897265911102295,1.9467151165008545,1.243011474609375,3.1897265911102295,20.640399932861328,2.0142128467559814,1.091220498085022,2.0229198932647705,1.1581648588180542,0.24828438460826874,20.640399932861328,20.640399932861328,,
1345,1783430880.1712408,9.994621445884893e-06,9.994621445884893e-06,,,3.2049851417541504,1.9460276365280151,1.2589573860168457,3.2049851417541504,20.914501190185547,1.9833478927612305,1.0739336013793945,2.022519826889038,1.1569595336914062,0.255516916513443,20.914501190185547,20.914501190185547,,
1350,1783430882.424501,9.994601456657995e-06,9.994601456657995e-06,,,3.2383151054382324,1.9994359016418457,1.2388793230056763,3.2383151054382324,21.2071475982666,1.8868995904922485,1.0497766733169556,2.1235673427581787,1.2303133010864258,0.25694912672042847,21.2071475982666,21.2071475982666,,
1355,1783430884.6785152,9.99458146747107e-06,9.99458146747107e-06,,,3.237035036087036,2.0455431938171387,1.1914918422698975,3.237035036087036,21.041446685791016,1.8145629167556763,1.1275148391723633,1.9296258687973022,1.2676024436950684,0.26010915637016296,21.041446685791016,21.041446685791016,,
1360,1783430886.9304783,9.994561478324124e-06,9.994561478324124e-06,,,3.2649691104888916,2.038546323776245,1.2264227867126465,3.2649691104888916,20.901744842529297,1.8009520769119263,1.0937882661819458,1.9904111623764038,1.1906712055206299,0.2587742209434509,20.901744842529297,20.901744842529297,,
1365,1783430889.1795218,9.994541489217158e-06,9.994541489217158e-06,,,3.270749807357788,1.9746932983398438,1.2960565090179443,3.270749807357788,19.859073638916016,1.8791475296020508,1.0377581119537354,1.9120261669158936,1.0504664182662964,0.2448262721300125,19.859073638916016,19.859073638916016,,
1370,1783430891.4336143,9.994521500150172e-06,9.994521500150172e-06,,,3.219639301300049,1.9440339803695679,1.275605320930481,3.219639301300049,20.0820255279541,1.9968695640563965,1.0672155618667603,1.9683167934417725,1.063823938369751,0.24341464042663574,20.0820255279541,20.0820255279541,,
1375,1783430893.693155,9.994501511123165e-06,9.994501511123165e-06,,,3.2381796836853027,2.0025765895843506,1.2356029748916626,3.2381796836853027,21.028976440429688,1.8800711631774902,1.0784213542938232,2.076824903488159,1.2469147443771362,0.25384455919265747,21.028976440429688,21.028976440429688,,
1380,1783430895.9495454,9.99448152213613e-06,9.99448152213613e-06,,,3.2064616680145264,1.9694852828979492,1.2369763851165771,3.2064616680145264,20.935962677001953,1.8604501485824585,1.0465275049209595,2.0547990798950195,1.1743556261062622,0.257126122713089,20.935962677001953,20.935962677001953,,
1385,1783430898.1980646,9.994461533189075e-06,9.994461533189075e-06,,,3.286876678466797,2.0246946811676025,1.2621821165084839,3.286876678466797,20.00106430053711,1.9614765644073486,1.0505156517028809,1.9321119785308838,1.1508480310440063,0.24051450192928314,20.00106430053711,20.00106430053711,,
1390,1783430900.4489725,9.994441544282e-06,9.994441544282e-06,,,3.3793725967407227,2.140244722366333,1.2391278743743896,3.3793725967407227,20.59728240966797,1.7747023105621338,1.053876519203186,1.9154142141342163,1.2454495429992676,0.25437721610069275,20.59728240966797,20.59728240966797,,
1395,1783430902.7048926,9.994421555414905e-06,9.994421555414905e-06,,,3.305910110473633,2.055737018585205,1.2501732110977173,3.305910110473633,20.61688995361328,1.8151092529296875,1.063109278678894,2.0105338096618652,1.1712472438812256,0.25278016924858093,20.61688995361328,20.61688995361328,,
1400,1783430904.958784,9.994401566587782e-06,9.994401566587782e-06,,,3.29555344581604,2.0677199363708496,1.2278335094451904,3.29555344581604,21.180864334106445,1.7863303422927856,1.096838116645813,1.9816652536392212,1.1887893676757812,0.2657063901424408,21.180864334106445,21.180864334106445,,
1405,1783430907.206705,9.994381577800638e-06,9.994381577800638e-06,,,3.334169864654541,2.069305896759033,1.2648639678955078,3.334169864654541,20.59795570373535,1.8408775329589844,1.053598165512085,2.0602383613586426,1.224405288696289,0.24742648005485535,20.59795570373535,20.59795570373535,,
1410,1783430909.45503,9.994361589053475e-06,9.994361589053475e-06,,,3.324673652648926,2.0308938026428223,1.2937798500061035,3.324673652648926,20.126039505004883,1.8206357955932617,1.0778627395629883,2.0356948375701904,1.1672699451446533,0.24048025906085968,20.126039505004883,20.126039505004883,,
1415,1783430911.70433,9.994341600346288e-06,9.994341600346288e-06,,,3.2932376861572266,2.0653200149536133,1.2279175519943237,3.2932376861572266,20.491666793823242,1.7785484790802002,1.0677216053009033,2.022815465927124,1.2274717092514038,0.2476627081632614,20.491666793823242,20.491666793823242,,
1420,1783430913.9537954,9.994321611679076e-06,9.994321611679076e-06,,,3.3472914695739746,2.0687928199768066,1.2784985303878784,3.3472914695739746,20.65038299560547,1.8185720443725586,1.0742948055267334,1.9800440073013306,1.1711132526397705,0.25456005334854126,20.65038299560547,20.65038299560547,,
1425,1783430916.2046084,9.994301623051843e-06,9.994301623051843e-06,,,3.292621374130249,2.04689359664917,1.245727777481079,3.292621374130249,20.03862762451172,1.7647935152053833,1.1321666240692139,1.8513782024383545,1.1319851875305176,0.24833203852176666,20.03862762451172,20.03862762451172,,
1430,1783430918.4535782,9.99428163446459e-06,9.99428163446459e-06,,,3.299860954284668,2.0734972953796387,1.2263635396957397,3.299860954284668,21.177833557128906,1.8404871225357056,1.151918888092041,1.9501200914382935,1.2331874370574951,0.2626403272151947,21.177833557128906,21.177833557128906,,
1435,1783430920.706377,9.994261645917309e-06,9.994261645917309e-06,,,3.2854063510894775,1.9892387390136719,1.2961676120758057,3.2854063510894775,20.609649658203125,1.9112316370010376,1.0744483470916748,2.0998036861419678,1.1724534034729004,0.24621012806892395,20.609649658203125,20.609649658203125,,
1440,1783430922.9614003,9.994241657410008e-06,9.994241657410008e-06,,,3.3325271606445312,2.0485944747924805,1.2839326858520508,3.3325271606445312,19.38421630859375,1.7547752857208252,1.0454072952270508,1.7455368041992188,1.0397013425827026,0.24474570155143738,19.38421630859375,19.38421630859375,,
1445,1783430925.2104647,9.994221668942684e-06,9.994221668942684e-06,,,3.2657196521759033,2.042858600616455,1.2228610515594482,3.2657196521759033,21.180818557739258,1.872166395187378,1.063492774963379,2.1186556816101074,1.2524490356445312,0.2556211054325104,21.180818557739258,21.180818557739258,,
1450,1783430927.4563644,9.994201680515334e-06,9.994201680515334e-06,,,3.2876174449920654,2.042975902557373,1.2446415424346924,3.2876174449920654,20.393749237060547,1.7947885990142822,1.0851207971572876,1.9513341188430786,1.1916329860687256,0.2495090216398239,20.393749237060547,20.393749237060547,,
1455,1783430929.7076435,9.994181692127965e-06,9.994181692127965e-06,,,3.313277244567871,2.0160908699035645,1.2971863746643066,3.313277244567871,20.726886749267578,1.9073368310928345,1.063483476638794,2.0563178062438965,1.1942994594573975,0.2501073479652405,20.726886749267578,20.726886749267578,,
1460,1783430931.9600854,9.99416170378057e-06,9.99416170378057e-06,,,3.3238086700439453,2.047255754470825,1.2765530347824097,3.3238086700439453,20.062129974365234,1.9371089935302734,1.049139380455017,2.054013967514038,1.1636688709259033,0.23645591735839844,20.062129974365234,20.062129974365234,,
1465,1783430934.2175276,9.994141715473152e-06,9.994141715473152e-06,,,3.2455360889434814,1.9927914142608643,1.2527446746826172,3.2455360889434814,20.78019905090332,1.8556232452392578,1.088690996170044,2.0231611728668213,1.2053556442260742,0.252863347530365,20.78019905090332,20.78019905090332,,
1470,1783430936.4737804,9.994121727205712e-06,9.994121727205712e-06,,,3.2256226539611816,1.9820045232772827,1.2436180114746094,3.2256226539611816,20.58598518371582,1.8995827436447144,1.060747742652893,2.01894474029541,1.1440768241882324,0.251102477312088,20.58598518371582,20.58598518371582,,
1475,1783430938.7372472,9.994101738978246e-06,9.994101738978246e-06,,,3.293118476867676,2.02536678314209,1.267751693725586,3.293118476867676,20.32101821899414,1.8137375116348267,1.0786758661270142,1.988218069076538,1.1913602352142334,0.24598772823810577,20.32101821899414,20.32101821899414,,
1480,1783430941.0009894,9.99408175079076e-06,9.99408175079076e-06,,,3.2675743103027344,1.9943633079528809,1.2732110023498535,3.2675743103027344,20.046119689941406,1.9030883312225342,1.0590462684631348,1.922335147857666,1.100545048713684,0.24529390037059784,20.046119689941406,20.046119689941406,,
1485,1783430943.2586067,9.994061762643246e-06,9.994061762643246e-06,,,3.3068721294403076,2.0460567474365234,1.2608153820037842,3.3068721294403076,20.104074478149414,1.8637895584106445,1.08177649974823,1.946561574935913,1.1309114694595337,0.24452359974384308,20.104074478149414,20.104074478149414,,
1490,1783430945.513328,9.99404177453571e-06,9.99404177453571e-06,,,3.330429792404175,2.068373441696167,1.2620563507080078,3.330429792404175,19.571157455444336,1.7499816417694092,1.0447423458099365,1.8355244398117065,1.118744134902954,0.2415088266134262,19.571157455444336,19.571157455444336,,
1495,1783430947.7690573,9.994021786468152e-06,9.994021786468152e-06,,,3.346907138824463,2.097158908843994,1.2497482299804688,3.346907138824463,19.713775634765625,1.7522976398468018,1.0825605392456055,1.8365510702133179,1.1555171012878418,0.24210627377033234,19.713775634765625,19.713775634765625,,
1500,1783430950.027374,9.994001798440568e-06,9.994001798440568e-06,,,3.2908740043640137,2.0553855895996094,1.2354885339736938,3.2908740043640137,20.313671112060547,1.7597894668579102,1.088948369026184,1.913623332977295,1.1540602445602417,0.2517681419849396,20.313671112060547,20.313671112060547,,
1505,1783430952.2900817,9.993981810452963e-06,9.993981810452963e-06,,,3.2891347408294678,2.0013484954833984,1.2877862453460693,3.2891347408294678,20.20574378967285,1.9001544713974,1.0689060688018799,2.021888256072998,1.133109450340271,0.24281525611877441,20.20574378967285,20.20574378967285,,
1510,1783430954.5460598,9.99396182250533e-06,9.99396182250533e-06,,,3.260608196258545,2.021791934967041,1.238816261291504,3.260608196258545,21.53192138671875,1.8520286083221436,1.0942381620407104,2.1132619380950928,1.2276415824890137,0.2645299732685089,21.53192138671875,21.53192138671875,,
1515,1783430956.8030336,9.993941834597677e-06,9.993941834597677e-06,,,3.2385969161987305,2.030738353729248,1.207858681678772,3.2385969161987305,21.300195693969727,1.8447575569152832,1.1036767959594727,2.047466516494751,1.2452805042266846,0.2614726126194,21.300195693969727,21.300195693969727,,
1520,1783430959.0611587,9.993921846729996e-06,9.993921846729996e-06,,,3.2648706436157227,1.9937254190444946,1.2711451053619385,3.2648706436157227,20.15116310119629,1.8903449773788452,1.0449479818344116,1.980621576309204,1.0796010494232178,0.24656496942043304,20.15116310119629,20.15116310119629,,
1525,1783430961.318263,9.993901858902293e-06,9.993901858902293e-06,,,3.3246726989746094,2.0659446716308594,1.2587279081344604,3.3246726989746094,20.190996170043945,1.7592726945877075,1.0691782236099243,1.9168503284454346,1.1583698987960815,0.2491578608751297,20.190996170043945,20.190996170043945,,
1530,1783430963.5769851,9.993881871114564e-06,9.993881871114564e-06,,,3.2459371089935303,2.0086233615875244,1.2373137474060059,3.2459371089935303,20.575389862060547,1.858737587928772,1.082252860069275,2.012010335922241,1.199946403503418,0.24912190437316895,20.575389862060547,20.575389862060547,,
1535,1783430965.8351078,9.993861883366813e-06,9.993861883366813e-06,,,3.2926902770996094,2.06536865234375,1.2273215055465698,3.2926902770996094,20.83121109008789,1.8065568208694458,1.1092631816864014,1.9823832511901855,1.2296327352523804,0.2553635239601135,20.83121109008789,20.83121109008789,,
1540,1783430968.0924687,9.993841895659035e-06,9.993841895659035e-06,,,3.338128089904785,2.08766770362854,1.2504605054855347,3.338128089904785,20.256900787353516,1.8341619968414307,1.1071478128433228,1.9014968872070312,1.1812610626220703,0.2477794587612152,20.256900787353516,20.256900787353516,,
1545,1783430970.3528762,9.993821907991233e-06,9.993821907991233e-06,,,3.297842264175415,2.094304084777832,1.203538179397583,3.297842264175415,20.887468338012695,1.7467737197875977,1.1387524604797363,1.951298475265503,1.2673686742782593,0.25699126720428467,20.887468338012695,20.887468338012695,,
1550,1783430972.6086447,9.993801920363407e-06,9.993801920363407e-06,,,3.3579494953155518,2.0995380878448486,1.2584114074707031,3.3579494953155518,20.214956283569336,1.7315306663513184,1.0839412212371826,1.941422462463379,1.1757628917694092,0.24811363220214844,20.214956283569336,20.214956283569336,,
1555,1783430974.861627,9.993781932775555e-06,9.993781932775555e-06,,,3.3201985359191895,2.059605121612549,1.260593295097351,3.3201985359191895,21.012203216552734,1.7954750061035156,1.0610874891281128,2.0893588066101074,1.257236361503601,0.25472113490104675,21.012203216552734,21.012203216552734,,
1560,1783430977.0275335,9.99376194522768e-06,9.99376194522768e-06,,,3.3788511753082275,2.1205129623413086,1.258338212966919,3.3788511753082275,19.913658142089844,1.7380943298339844,1.0771939754486084,1.8903194665908813,1.1388015747070312,0.24533617496490479,19.913658142089844,19.913658142089844,,
1560,1783430982.8524797,,,,,,,,,,,,,,,,,0.23883392304182052,0.23883392304182052
1560,1783430984.446044,,,1588.8060370000403,688.2660264968872,,,,,,,,,,,,,,
1560,1783430986.2616515,,,1809.029023999983,688.2660264968872,,,,,,,,,,,,,,
1565,1783430988.6300957,9.993741957719778e-06,9.993741957719778e-06,,,3.299192190170288,2.0284676551818848,1.2707245349884033,3.299192190170288,19.844345092773438,1.8183246850967407,1.0300308465957642,1.8965911865234375,1.137477159500122,0.24284116923809052,19.844345092773438,19.844345092773438,,
1570,1783430990.8920236,9.993721970251853e-06,9.993721970251853e-06,,,3.362903118133545,2.1163034439086914,1.2465996742248535,3.362903118133545,20.235464096069336,1.7199885845184326,1.0708041191101074,1.954534649848938,1.2427771091461182,0.24555659294128418,20.235464096069336,20.235464096069336,,
1575,1783430993.1469128,9.9937019828239e-06,9.9937019828239e-06,,,3.2856926918029785,2.0284347534179688,1.2572580575942993,3.2856926918029785,20.40915298461914,1.8025109767913818,1.0779165029525757,1.9786880016326904,1.176475167274475,0.24929770827293396,20.40915298461914,20.40915298461914,,
1580,1783430995.3998961,9.993681995435925e-06,9.993681995435925e-06,,,3.342136859893799,2.102168321609497,1.2399684190750122,3.342136859893799,20.567846298217773,1.753851056098938,1.0695607662200928,2.0240097045898438,1.2208008766174316,0.2501069903373718,20.567846298217773,20.567846298217773,,
1585,1783430997.655255,9.993662008087925e-06,9.993662008087925e-06,,,3.275639533996582,2.0118637084960938,1.2637757062911987,3.275639533996582,20.535146713256836,1.754894495010376,1.0808240175247192,2.0402863025665283,1.2178035974502563,0.24851660430431366,20.535146713256836,20.535146713256836,,
1590,1783430999.906771,9.993642020779897e-06,9.993642020779897e-06,,,3.2740001678466797,2.045741558074951,1.228258728981018,3.2740001678466797,20.67220115661621,1.7608091831207275,1.1150035858154297,2.040609359741211,1.234330415725708,0.24992240965366364,20.67220115661621,20.67220115661621,,
1595,1783431002.1610594,9.993622033511846e-06,9.993622033511846e-06,,,3.3724231719970703,2.101213216781616,1.271209955215454,3.3724231719970703,20.393230438232422,1.8045158386230469,1.0814095735549927,2.026027202606201,1.238957405090332,0.2439408004283905,20.393230438232422,20.393230438232422,,
1600,1783431004.4170606,9.993602046283768e-06,9.993602046283768e-06,,,3.330665349960327,2.0845260620117188,1.2461392879486084,3.330665349960327,20.46085548400879,1.8257801532745361,1.1118724346160889,1.9355186223983765,1.1536978483200073,0.2521059811115265,20.46085548400879,20.46085548400879,,
1605,1783431006.6691413,9.993582059095664e-06,9.993582059095664e-06,,,3.140634298324585,1.967962622642517,1.1726716756820679,3.140634298324585,21.614774703979492,1.891525387763977,1.1451058387756348,2.117082118988037,1.2798676490783691,0.2618720829486847,21.614774703979492,21.614774703979492,,
1610,1783431008.9215446,9.993562071947536e-06,9.993562071947536e-06,,,3.3366494178771973,2.086280345916748,1.2503691911697388,3.3366494178771973,20.40546226501465,1.7821787595748901,1.058620810508728,1.973049283027649,1.149797797203064,0.2515326142311096,20.40546226501465,20.40546226501465,,
1615,1783431011.1732712,9.99354208483938e-06,9.99354208483938e-06,,,3.3023769855499268,2.045253276824951,1.2571237087249756,3.3023769855499268,20.512699127197266,1.8276374340057373,1.0925599336624146,1.947124719619751,1.1904152631759644,0.251498281955719,20.512699127197266,20.512699127197266,,
1620,1783431013.4289045,9.993522097771199e-06,9.993522097771199e-06,,,3.2539029121398926,2.0115132331848145,1.2423897981643677,3.2539029121398926,20.91249656677246,1.9581835269927979,1.0963053703308105,1.9728041887283325,1.1656079292297363,0.2573596239089966,20.91249656677246,20.91249656677246,,
1625,1783431015.6833687,9.993502110742992e-06,9.993502110742992e-06,,,3.378312349319458,2.111468553543091,1.2668437957763672,3.378312349319458,20.446836471557617,1.7577719688415527,1.096256136894226,1.977935791015625,1.2187494039535522,0.2488764077425003,20.446836471557617,20.446836471557617,,
1630,1783431017.9369993,9.99348212375476e-06,9.99348212375476e-06,,,3.243884325027466,2.0222504138946533,1.2216339111328125,3.243884325027466,21.058597564697266,1.7530852556228638,1.1136664152145386,2.061514139175415,1.299492597579956,0.254885196685791,21.058597564697266,21.058597564697266,,
1635,1783431020.1852176,9.993462136806502e-06,9.993462136806502e-06,,,3.2240002155303955,1.9462913274765015,1.277708888053894,3.2240002155303955,20.16100311279297,1.9330837726593018,1.0412521362304688,1.9722577333450317,1.0390464067459106,0.24809016287326813,20.16100311279297,20.16100311279297,,
1640,1783431022.436967,9.993442149898218e-06,9.993442149898218e-06,,,3.215116024017334,1.9914342164993286,1.223681926727295,3.215116024017334,20.999919891357422,1.916905164718628,1.0958433151245117,2.022610664367676,1.2038593292236328,0.25631624460220337,20.999919891357422,20.999919891357422,,
1645,1783431024.6891963,9.993422163029907e-06,9.993422163029907e-06,,,3.3452656269073486,2.079249620437622,1.2660160064697266,3.3452656269073486,20.405982971191406,1.7749011516571045,1.092150092124939,1.9897234439849854,1.2134206295013428,0.24739211797714233,20.405982971191406,20.405982971191406,,
1650,1783431026.9451764,9.99340217620157e-06,9.99340217620157e-06,,,3.3175368309020996,2.049271821975708,1.2682650089263916,3.3175368309020996,20.532350540161133,1.839431643486023,1.0243022441864014,2.0883595943450928,1.2528154850006104,0.24413923919200897,20.532350540161133,20.532350540161133,,
1655,1783431029.1970503,9.993382189413205e-06,9.993382189413205e-06,,,3.2668683528900146,2.0138192176818848,1.2530491352081299,3.2668683528900146,20.644742965698242,1.9035078287124634,1.0536853075027466,2.061049222946167,1.2585790157318115,0.24551765620708466,20.644742965698242,20.644742965698242,,
1660,1783431031.45016,9.993362202664816e-06,9.993362202664816e-06,,,3.300846815109253,2.0087623596191406,1.2920844554901123,3.300846815109253,20.08354949951172,1.8598923683166504,1.0145418643951416,2.0622291564941406,1.1329352855682373,0.2404175102710724,20.08354949951172,20.08354949951172,,
1665,1783431033.7033799,9.9933422159564e-06,9.9933422159564e-06,,,3.3649380207061768,2.0931968688964844,1.2717411518096924,3.3649380207061768,19.426498413085938,1.799816608428955,1.0673940181732178,1.8652763366699219,1.131865382194519,0.23477786779403687,19.426498413085938,19.426498413085938,,
1670,1783431035.9568372,9.993322229287956e-06,9.993322229287956e-06,,,3.188140392303467,1.9383963346481323,1.2497440576553345,3.188140392303467,20.774763107299805,1.871837854385376,1.1033117771148682,2.006877899169922,1.1502467393875122,0.2552303075790405,20.774763107299805,20.774763107299805,,
1675,1783431038.2084506,9.993302242659486e-06,9.993302242659486e-06,,,3.1878976821899414,1.954062819480896,1.233834981918335,3.1878976821899414,21.142181396484375,1.9206163883209229,1.10483717918396,2.111351490020752,1.1982120275497437,0.25550222396850586,21.142181396484375,21.142181396484375,,
1680,1783431040.466168,9.99328225607099e-06,9.99328225607099e-06,,,3.324671745300293,2.0522496700286865,1.2724220752716064,3.324671745300293,20.428333282470703,1.8489773273468018,1.0518890619277954,1.9933640956878662,1.1590232849121094,0.24939315021038055,20.428333282470703,20.428333282470703,,
1685,1783431042.7238777,9.993262269522466e-06,9.993262269522466e-06,,,3.375439167022705,2.1091763973236084,1.2662626504898071,3.375439167022705,19.675479888916016,1.7344127893447876,1.0187374353408813,1.8625221252441406,1.1160563230514526,0.2436704933643341,19.675479888916016,19.675479888916016,,
1690,1783431044.9784772,9.993242283013916e-06,9.993242283013916e-06,,,3.217304229736328,1.989262342453003,1.2280417680740356,3.217304229736328,21.181962966918945,1.8697192668914795,1.148072600364685,2.136321783065796,1.2628858089447021,0.25257235765457153,21.181962966918945,21.181962966918945,,
1695,1783431047.2348232,9.993222296545338e-06,9.993222296545338e-06,,,3.313396453857422,2.032644033432007,1.2807523012161255,3.313396453857422,20.420080184936523,1.8424055576324463,1.0220181941986084,2.097011089324951,1.2436755895614624,0.2416507452726364,20.420080184936523,20.420080184936523,,
1700,1783431049.4869087,9.993202310116733e-06,9.993202310116733e-06,,,3.1657586097717285,1.9310870170593262,1.2346715927124023,3.1657586097717285,20.927791595458984,1.9495644569396973,1.064515233039856,2.026390314102173,1.1459945440292358,0.2570876181125641,20.927791595458984,20.927791595458984,,
1705,1783431051.737036,9.9931823237281e-06,9.9931823237281e-06,,,3.221302032470703,1.997098445892334,1.2242037057876587,3.221302032470703,21.52195167541504,1.887552261352539,1.0931339263916016,2.1299819946289062,1.3003195524215698,0.25957027077674866,21.52195167541504,21.52195167541504,,
1710,1783431053.991193,9.99316233737944e-06,9.99316233737944e-06,,,3.255185604095459,2.011939764022827,1.2432458400726318,3.255185604095459,20.69501304626465,1.7925505638122559,1.1070752143859863,1.9744837284088135,1.1615756750106812,0.25607264041900635,20.69501304626465,20.69501304626465,,
1715,1783431056.2451894,9.993142351070754e-06,9.993142351070754e-06,,,3.2263824939727783,1.994735836982727,1.2316466569900513,3.2263824939727783,20.971267700195312,1.9310989379882812,1.1284708976745605,2.0553596019744873,1.2658355236053467,0.25042903423309326,20.971267700195312,20.971267700195312,,
1720,1783431058.4981427,9.993122364802041e-06,9.993122364802041e-06,,,3.278397798538208,2.044588327407837,1.233809471130371,3.278397798538208,20.572784423828125,1.871572494506836,1.060701608657837,2.0157980918884277,1.1985970735549927,0.249149352312088,20.572784423828125,20.572784423828125,,
1725,1783431060.7520669,9.9931023785733e-06,9.9931023785733e-06,,,3.1839449405670166,1.9717918634414673,1.2121530771255493,3.1839449405670166,21.67022705078125,1.8968195915222168,1.096308946609497,2.2261600494384766,1.3147695064544678,0.257671982049942,21.67022705078125,21.67022705078125,,
1730,1783431063.0109038,9.993082392384532e-06,9.993082392384532e-06,,,3.269087791442871,2.038087844848633,1.2309998273849487,3.269087791442871,20.491073608398438,1.7967971563339233,1.1080955266952515,1.9265804290771484,1.161534070968628,0.2535545229911804,20.491073608398438,20.491073608398438,,
1735,1783431065.2637565,9.993062406235735e-06,9.993062406235735e-06,,,3.2890067100524902,2.032391309738159,1.256615400314331,3.2890067100524902,20.720500946044922,1.9175574779510498,1.0963078737258911,2.116166591644287,1.2560614347457886,0.2436039298772812,20.720500946044922,20.720500946044922,,
1740,1783431067.5160284,9.993042420126911e-06,9.993042420126911e-06,,,3.2669408321380615,2.0424187183380127,1.2245221138000488,3.2669408321380615,20.90212631225586,1.82774817943573,1.0734246969223022,2.054823160171509,1.262903094291687,0.25256672501564026,20.90212631225586,20.90212631225586,,
1745,1783431069.7653525,9.993022434058059e-06,9.993022434058059e-06,,,3.363649606704712,2.0768027305603027,1.2868468761444092,3.363649606704712,19.751123428344727,1.830200433731079,1.0878812074661255,1.8667070865631104,1.066987156867981,0.2436811774969101,19.751123428344727,19.751123428344727,,
1750,1783431072.019987,9.993002448029178e-06,9.993002448029178e-06,,,3.315882682800293,2.058238983154297,1.2576435804367065,3.315882682800293,20.71126937866211,1.8128206729888916,1.076599359512329,2.1024327278137207,1.2376620769500732,0.24759244918823242,20.71126937866211,20.71126937866211,,
1755,1783431074.2719312,9.99298246204027e-06,9.99298246204027e-06,,,3.3145337104797363,2.0550005435943604,1.2595330476760864,3.3145337104797363,20.13745880126953,1.9561307430267334,1.0657079219818115,1.942583441734314,1.1130657196044922,0.24454043805599213,20.13745880126953,20.13745880126953,,
1760,1783431076.523072,9.992962476091334e-06,9.992962476091334e-06,,,3.23960542678833,1.9759552478790283,1.2636501789093018,3.23960542678833,20.535078048706055,1.9262053966522217,1.0564286708831787,2.0855233669281006,1.1710221767425537,0.24531897902488708,20.535078048706055,20.535078048706055,,
1765,1783431078.7795126,9.99294249018237e-06,9.99294249018237e-06,,,3.307394504547119,2.06208872795105,1.2453057765960693,3.307394504547119,20.54790496826172,1.7994675636291504,1.0755701065063477,1.9995862245559692,1.236636996269226,0.2488982081413269,20.54790496826172,20.54790496826172,,
1770,1783431081.0332441,9.992922504313378e-06,9.992922504313378e-06,,,3.3474769592285156,2.106477737426758,1.2409991025924683,3.3474769592285156,21.196887969970703,1.7923117876052856,1.108769416809082,2.020787000656128,1.2352312803268433,0.26186156272888184,21.196887969970703,21.196887969970703,,
1775,1783431083.2859142,9.992902518484359e-06,9.992902518484359e-06,,,3.21933650970459,1.978624939918518,1.2407114505767822,3.21933650970459,21.265419006347656,1.974724531173706,1.0909897089004517,2.167306900024414,1.213897466659546,0.25416216254234314,21.265419006347656,21.265419006347656,,
1780,1783431085.5398169,9.99288253269531e-06,9.99288253269531e-06,,,3.2755939960479736,2.021641731262207,1.2539522647857666,3.2755939960479736,20.541685104370117,1.882590651512146,1.0925809144973755,1.9939765930175781,1.2133601903915405,0.24781863391399384,20.541685104370117,20.541685104370117,,
1785,1783431087.7946327,9.992862546946233e-06,9.992862546946233e-06,,,3.3182411193847656,2.0703420639038086,1.2478989362716675,3.3182411193847656,20.84084701538086,1.7649288177490234,1.0370339155197144,2.123014211654663,1.2713932991027832,0.25000154972076416,20.84084701538086,20.84084701538086,,
