run_id,date,architecture_name,dataset_name,variant_name,lane,seed,status,parameter_count,residual_parameter_count,model_size_megabytes,deployable_size_megabytes,macs_per_second_audio,real_time_factor,latency_p50_ms,latency_p95_ms,peak_host_memory_megabytes,mel_error,multi_resolution_stft_error,pesq,stoi,mcd,f0_rmse_cents,periodicity_rmse,vuv_f1,utmos_strong,las_rmse,test_utterance_count,timed_utterance_count,rtf_warmup_iterations,rtf_repetitions_executed,pesq_failure_count,stoi_failure_count,mel_error_failure_count,multi_resolution_stft_error_failure_count,mcd_failure_count,las_rmse_failure_count,utmos_strong_failure_count,session_build_seconds,mac_status,group_pesq_delta,group_rtf_speedup,group_size_ratio,classification,classification_basis
s2_hifigan_v3_baseline_b200_s42_20260721_1918,2026-07-21,hifigan_v3,ljspeech,baseline_b200,b200,42,completed,1464322.0,1464322.0,5.585945129394531,5.615863800048828,1.933533184,0.0005679979289989217,2.5782697200775146,9.745970726013184,7299.08984375,0.36084159822691053,1.202228741645813,2.5768135856446768,0.9519715545883903,14.111813642071509,44.81467728026429,0.1585194803270756,0.9339268642742626,3.906629319872175,9.622310720171248,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v3_baseline_b200_s43_20260721_1918,2026-07-22,hifigan_v3,ljspeech,baseline_b200,b200,43,completed,1464322.0,1464322.0,5.585945129394531,5.615863800048828,1.933533184,0.0005679109435050667,2.7866082191467285,12.193717002868652,7274.64453125,0.36084191015788486,1.2022292141687303,2.576799506232852,0.9519714093925125,14.111863183891936,44.91317993418254,0.15851865299578566,0.9340108545017527,3.9066117804391043,9.622228346325102,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v3_baseline_b200_s44_20260721_1918,2026-07-22,hifigan_v3,ljspeech,baseline_b200,b200,44,completed,1464322.0,1464322.0,5.585945129394531,5.615863800048828,1.933533184,0.0007322342069320565,4.185478687286377,10.6397123336792,7368.08984375,0.3608416880880083,1.2022288915089199,2.576806939897083,0.9519713071111112,14.111834879061755,44.803882372768726,0.15854418768631365,0.9338639631227118,3.9066324397495813,9.622293050856817,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v3_baseline_cpu_s42_20260721_0649,2026-07-21,hifigan_v3,ljspeech,baseline_cpu,cpu,42,completed,1464322.0,1464322.0,5.585945129394531,5.614948272705078,1.933533184,0.012274192462066335,82.46341705322266,115.6311264038086,13963.06640625,0.36086638280323574,1.2022273027329218,2.5770351314544677,0.9519751763686125,14.113977681336376,44.72472082292658,0.15855945689711207,0.9338728443644071,3.906262194769723,9.62219107854934,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v3_baseline_cpu_s43_20260721_0649,2026-07-21,hifigan_v3,ljspeech,baseline_cpu,cpu,43,completed,1464322.0,1464322.0,5.585945129394531,5.614948272705078,1.933533184,0.012410123745694791,83.66902923583984,116.88704681396484,12989.734375,0.36086638280323574,1.2022273027329218,2.5770351314544677,0.9519751763686125,14.113977681336376,44.909332187680384,0.15855945689711207,0.9339433404808253,3.906262194769723,9.62219107854934,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v3_baseline_cpu_s44_20260721_0649,2026-07-21,hifigan_v3,ljspeech,baseline_cpu,cpu,44,completed,1464322.0,1464322.0,5.585945129394531,5.614948272705078,1.933533184,0.027151581788788744,176.03294372558594,295.1583251953125,12641.43359375,0.36086638121377856,1.2022273031870525,2.5770338076636903,0.9519751748639336,14.113977488881384,44.79913294997006,0.15856012723205173,0.9338105966285252,3.9062602410997664,9.62219055720738,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,0.0,1.0,1.0,denominator,Same-lane identity denominator.
s2_hifigan_v3_fp16_weights_s42_20260721_1443,2026-07-21,hifigan_v3,ljspeech,fp16_weights,b200,42,completed,1464322.0,1464322.0,2.7929725646972656,2.824481964111328,1.933533184,0.00032838273672368596,2.0123867988586426,2.7537083625793457,8776.75390625,0.36051984962962924,1.2018723228999546,2.576374675659906,0.9519640349012163,14.105787485710234,44.81853246452274,0.15861566343907077,0.9338280522419214,3.9063250732421877,9.615085396539598,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.0004320015982979264,1.8743787776341896,0.5029470202049363,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v3_fp16_weights_s43_20260721_1443,2026-07-21,hifigan_v3,ljspeech,fp16_weights,b200,43,completed,1464322.0,1464322.0,2.7929725646972656,2.824481964111328,1.933533184,0.0003037178219485754,1.8813529014587402,2.5062973499298096,8836.703125,0.36051984962962924,1.2018723228999546,2.576374675659906,0.9519640349012163,14.105787485710234,44.91567680753523,0.1586156670852657,0.9339110629120831,3.906326029187157,9.615085396539598,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.0004320015982979264,1.8743787776341896,0.5029470202049363,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v3_fp16_weights_s44_20260721_1443,2026-07-21,hifigan_v3,ljspeech,fp16_weights,b200,44,completed,1464322.0,1464322.0,2.7929725646972656,2.824481964111328,1.933533184,0.0003645726333887291,2.0194668769836426,3.5659148693084717,8909.33203125,0.36051984962962924,1.2018723228999546,2.576374675659906,0.9519640349012163,14.105787485710234,44.80941290670402,0.15861566682912803,0.9337661311041284,3.906326347986857,9.615085396539598,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,partial,-0.0004320015982979264,1.8743787776341896,0.5029470202049363,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
s2_hifigan_v3_onnx_fp32_s42_20260721_0649,2026-07-21,hifigan_v3,ljspeech,onnx_fp32,cpu,42,completed,1462273.0,0.0,0.0,5.591645240783691,0.0,0.02135470204248658,145.9974365234375,203.3673858642578,16364.34375,0.3608663833141327,1.2022273077283587,2.5770281771251136,0.9519751764752682,14.113975712159188,44.72480684811202,0.15856012288121035,0.933870537434661,3.906260466348557,9.622190482729957,525.0,520.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014364579000002209,partial,-6.5130657613821086e-06,0.9122465879150052,0.9958498225113372,inconclusive,The measured quality–speed–size trade-off does not cross the descriptive benefit or harm thresholds.
