architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
hifigan_v3,pruned_50,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.24582205566148913,0.014538645179543726,0.0006345184955939426,0.95,0.2445755431143443,0.24706856820863396,lower_is_better
hifigan_v3,pruned_50,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.38028506059495226,0.0342386451810337,0.0014942969831887804,0.95,0.37734951190466237,0.38322060928524215,lower_is_better
hifigan_v3,pruned_50,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,16.38416180264116,1.2538625060523694,0.05472304614335246,0.95,16.276658295478892,16.491665309803427,lower_is_better
hifigan_v3,pruned_50,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,2.894084679739816,0.2529878430044835,0.011041294671158572,0.95,2.872394039608925,2.915775319870707,lower_is_better
hifigan_v3,pruned_50,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.5641070102509999,0.22029597792265118,0.00961450470595114,0.95,-0.5829947193308321,-0.5452193011711676,higher_is_better
hifigan_v3,pruned_50_recovered,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,0.014248288926624107,0.12041765476542061,0.005255457314015236,0.95,0.003923935060828519,0.024572642792419695,higher_is_better
hifigan_v3,pruned_50_recovered,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,0.0025371585666620917,0.003311922146034762,0.00014454413266671323,0.95,0.0022532013987680774,0.002821115734556106,higher_is_better
hifigan_v3,pruned_50_recovered,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-0.0012267759300413586,0.00427297110308991,0.00018648774783112829,0.95,-0.001593131393553404,-0.0008604204665293131,lower_is_better
hifigan_v3,pruned_50_recovered,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.017059338357713488,0.012151556905114049,0.0005303374221833186,0.95,0.016017489687324204,0.01810118702810277,lower_is_better
hifigan_v3,pruned_50_recovered,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,-0.45481897623371514,0.34313205626501364,0.014975510678097824,0.95,-0.4842383896783572,-0.4253995627890731,lower_is_better
hifigan_v3,pruned_50_recovered,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,0.3131911740984235,0.09149201098639624,0.003993038722179925,0.95,0.3053468434713495,0.3210355047254975,lower_is_better
hifigan_v3,pruned_50_recovered,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,0.04198141688392276,0.2010851220049864,0.008776074216355052,0.95,0.024740805772782534,0.05922202799506299,higher_is_better
hifigan_v3,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,8.120188637384433e-05,0.0037026629171184942,0.0001615974580057286,0.95,-0.00023625656501818367,0.0003986603377658723,higher_is_better
hifigan_v3,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,3.841179505479987e-07,4.417872498729049e-06,1.9281176320085304e-07,0.95,5.338949248737279e-09,7.628969518472602e-07,higher_is_better
hifigan_v3,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,-1.2863250005971476e-07,1.381917909979228e-05,6.031184215899984e-07,0.95,-1.3134595541905896e-06,1.05619455407116e-06,lower_is_better
hifigan_v3,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,-2.0965697273685653e-07,1.6249271631155428e-05,7.0917635464446e-07,0.95,-1.602834997240763e-06,1.18352105176705e-06,lower_is_better
hifigan_v3,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,1.1989853174265179e-05,0.0012673033196630094,5.5309651341186277e-05,0.95,-9.66660407890146e-05,0.00012064574713754494,lower_is_better
hifigan_v3,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-3.9338611421181705e-05,0.0007312037428084113,3.191234761766254e-05,0.95,-0.00010203046672640618,2.3353243884042767e-05,lower_is_better
hifigan_v3,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-1.6268624199745776e-05,0.0004371417448038536,1.9078429857035505e-05,0.95,-5.374822859544868e-05,2.1210980195957135e-05,higher_is_better
